,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,INFORMAÇÕES_DO_PRODUTO,TEMPO_DE_ARMAZENAMENTO,MODO_DE_PRODUÇÃO,LOCAL_DE_PRODUÇÃO,RECIPIENTE_DE_ARMAZENAMENTO,VOLUME,GRADUAÇÃO_ALCOÓLICA,LINK,DATA_COLETA
10,60d9e8770b1a752741f73cf8,Cachaça Catarina Reserva Jequitibá 750 ml,"R$ 89,90"," Cachaça Catarina Reserva jequitibá 750 ml, produzida em Dracena-SP. Armazenada por pelo menos um ano em dornas de jequitibá, árvore símbolo do estado de São Paulo, tão nobre quanto o amendoim, é uma madeira nacional que agrega uma linda cor palha escuro, baixa acidez e aroma peculiar daquela madeira. Madeira de média complexidade sensorial "," Em 1889 aportava em Santos o navio a vapor Vincenzo Florio, proveniente da cidade de Genova, Itália, Naquele dia desembarcaram várias famílias entre elas a de ERNESTO FIORAVANTI e CATERINA FIORAVANTI, traziam consigo seus filhos e muita vontade de trabalhar nesta nova terra. Produtores de vinho Bardolino  na região do Veneto  e da conhecida aguardente italiana grappa, e como agricultores que eram,  resolverem procurar novas terras agricultáveis na então província de São Paulo. Por muito tempo Dona Caterina, seu marido e filhos, agora mais alguns que nasceram no Brasil, trabalharam de sol a sol nas lavouras de café até conseguirem juntar dinheiro para realizarem o sonho de comprarem uma propriedade, estabelecendo-se no início do século XX na região conhecida como Araraquarense. Passado alguns anos, a agora próspera família Fioravanti começou a desbravar novas terras e acabou por chegar a uma região denominada Alta Paulista, hoje Nova Alta Paulista. Isso era início dos anos 40, com o auge da II guerra Mundial, as condições ficavam cada vez mais difíceis a cada dia, mas isso não foi motivo para tirar o entusiasmo agora dos filhos de Dona Caterina, tendo em vista que ela há pouco tempo falecera. E com este mesmo entusiasmo fundaram naquele lugar, uma cidade de nome Dracena A família Fioravanti ,naqueles primórdios, possuíam uma propriedade em sociedade chamada Fazenda Tocantins, passado alguns anos, por conta da dissolução da sociedade entre os irmãos ela foi desmembrada em várias outras, ficando uma delas para Oswaldo Fioravanti, um dos filhos de Dona Caterina. Querendo então homenagear a sua genitora e matriarca da família Fioravanti, Oswaldo deu o nome a esta nova propriedade de Fazenda Santa Catarina, que mantém este nome até os dias atuais. Hoje a fazenda Santa Catarina juntamente com seus proprietários, netos e bisnetos de Dona Caterina, mantém o entusiasmo dos velhos tempos, área de plantio de café outrora teve na década de 70 seu rumo mudado para a pecuária de corte e gado de elite, mantendo por muito tempo esta condição até início do século XXI, onde uma nova cultura entrou para se fixar nas terras de região e hoje praticamente se estabelecer definitivamente, a Cana de açúcar. Planta versátil, de açúcar aos plásticos biodegradáveis, passando pela produção de bioenergia até a nossa deliciosa cachaça, tudo se aproveita nesta planta, que nos foi introduzida nos primórdios da colonização por Martim Afonso de Souza. E trilhando este caminho, em 2008, os proprietários da fazenda Santa Catarina querendo agregar mais um negócio em sua propriedade resolveram montar a Destilaria Vitória, uma empresa destinada a fabricar cachaça da mais alta  qualidade, realmente um produto de excelência sensorial e química, com vários prêmios nacionais e internacionais em seu currículo,  hoje o lar da CACHAÇA CATARINA, nome em homenagem a esta senhora que foi a inspiração. ",,Modo de Produção:  CACHAÇA DE ALAMBIQUE , DRACENA-SP ,Barril:  JEQUITIBÁ ,Volume:  750 ML ,Graduação Alcóolica:  42% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
11,60d9e8770b1a752741f73cf9,Cachaça Catarina Única 750 ml,"R$ 249,00"," Cachaça Catarina Única 750 ml. Produzida em Dracena-SP. Cachaça Artesanal armazenada por dois anos em barris de carvalho americano de primeiro uso e importados dos Estados Unidos da América.  Produto desenvolvido como um single barrel, ou seja, cada garrafa é envasada de um único barril, não havendo misturas de barris, o que proporciona uma experiência sensorial  incrível e exclusiva. Madeira de grande complexidade sensorial, Sua cor é um marrom avermelhado "," Em 1889 aportava em Santos o navio a vapor Vincenzo Florio, proveniente da cidade de Genova, Itália, Naquele dia desembarcaram várias famílias entre elas a de ERNESTO FIORAVANTI e CATERINA FIORAVANTI, traziam consigo seus filhos e muita vontade de trabalhar nesta nova terra. Produtores de vinho Bardolino  na região do Veneto  e da conhecida aguardente italiana grappa, e como agricultores que eram,  resolverem procurar novas terras agricultáveis na então província de São Paulo. Por muito tempo Dona Caterina, seu marido e filhos, agora mais alguns que nasceram no Brasil, trabalharam de sol a sol nas lavouras de café até conseguirem juntar dinheiro para realizarem o sonho de comprarem uma propriedade, estabelecendo-se no início do século XX na região conhecida como Araraquarense. Passado alguns anos, a agora próspera família Fioravanti começou a desbravar novas terras e acabou por chegar a uma região denominada Alta Paulista, hoje Nova Alta Paulista. Isso era início dos anos 40, com o auge da II guerra Mundial, as condições ficavam cada vez mais difíceis a cada dia, mas isso não foi motivo para tirar o entusiasmo agora dos filhos de Dona Caterina, tendo em vista que ela há pouco tempo falecera. E com este mesmo entusiasmo fundaram naquele lugar, uma cidade de nome Dracena A família Fioravanti ,naqueles primórdios, possuíam uma propriedade em sociedade chamada Fazenda Tocantins, passado alguns anos, por conta da dissolução da sociedade entre os irmãos ela foi desmembrada em várias outras, ficando uma delas para Oswaldo Fioravanti, um dos filhos de Dona Caterina. Querendo então homenagear a sua genitora e matriarca da família Fioravanti, Oswaldo deu o nome a esta nova propriedade de Fazenda Santa Catarina, que mantém este nome até os dias atuais. Hoje a fazenda Santa Catarina juntamente com seus proprietários, netos e bisnetos de Dona Caterina, mantém o entusiasmo dos velhos tempos, área de plantio de café outrora teve na década de 70 seu rumo mudado para a pecuária de corte e gado de elite, mantendo por muito tempo esta condição até início do século XXI, onde uma nova cultura entrou para se fixar nas terras de região e hoje praticamente se estabelecer definitivamente, a Cana de açúcar. Planta versátil, de açúcar aos plásticos biodegradáveis, passando pela produção de bioenergia até a nossa deliciosa cachaça, tudo se aproveita nesta planta, que nos foi introduzida nos primórdios da colonização por Martim Afonso de Souza. E trilhando este caminho, em 2008, os proprietários da fazenda Santa Catarina querendo agregar mais um negócio em sua propriedade resolveram montar a Destilaria Vitória, uma empresa destinada a fabricar cachaça da mais alta  qualidade, realmente um produto de excelência sensorial e química, com vários prêmios nacionais e internacionais em seu currículo,  hoje o lar da CACHAÇA CATARINA, nome em homenagem a esta senhora que foi a inspiração ",,Modo de Produção:  CACHAÇA DE ALAMBIQUE , DRACENA-SP ,Barril:  CARVALHO AMERICANO NOVO ,Volume:  750 ML ,Graduação Alcóolica:  42% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
12,60d9e8770b1a752741f73cfa,Cachaça Chapelão Carvalho 750 ml,"R$ 99,00"," A Cachaça Chapelão Carvalho 750 ml é produzida na propriedade dos Irmãos Grígio, cidade de Domingo Martins (ES). De colocação amarela é uma cachaça armazenada pelo período de três anos, em tonéis de carvalho americano o que lhe atribui notas de coco e um suave adocicado.  Volume: 750 ML Teor Alcoólico: 40% Vol. "," A empresa Irmãos Grígio Ltda foi fundada na cidade de Domingos Martins, interior do Espírito Santo, em 1982 e mantém, desde então, a produção das Cachaças Chapelão, referência de qualidade e sabor nas serras capixabas. A Cachaça Chapelão Ouro é uma cachaça com 40% de teor alcóolico, armazenada em tonéis de carvalho, pelo período de três anos. Turistas que perfazem o Circuito Turístico de Paraju têm parada obrigatória para uma degustação desta excelente cachaça premium de sabor incomparável!     ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , DOMINGOS MARTINS-ES ,Barril:  TONÉIS DE CARVALHO AMERICANO 3 ANOS ,Volume:  750ML ,Graduação Alcóolica:  40% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
13,60d9e8770b1a752741f73cfb,Cachaça Chapelão Classica 750 ml,"R$ 99,00"," A Cachaça Chapelão Clássica 750ml é uma cachaça incolor, armazenada em tonéis de 10000 litros de carvalho, o que torna o armazenamento dessa cachaça, de certa forma, em madeira neutra, não alterando significativamente sua cor e sabor. Esta cachaça é produzida na propriedade dos Irmãos Grígio, cidade de Domingo Martins (ES), muito saborosa e de ótima qualidade, podendo ser apreciada pura ou na preparação de diversos drinks e coktails. É uma cachaça única.   TEOR ALCÓOLICO: 40% VOL. VOLUME: 750 ml "," A empresa Irmãos Grígio Ltda foi fundada na cidade de Domingos Martins, interior do Espírito Santo, em 1982 e mantém, desde então, a produção das Cachaças Chapelão, referência de qualidade e sabor nas serras capixabas. A Cachaça Chapelão Clássica é uma cachaça com 40% de teor alcóolico, armazenada por seis meses, em tonéis de inox. Turistas que perfazem o Circuito Turístico de Paraju têm parada obrigatória para uma degustação desta excelente cachaça e dos mais variados drinks e cocktails! ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALMABIQUE , DOMINGOS MARTINS - ES ,Barril:  TONÉIS DE CARVALHO 10000 L ,Volume:  750 ML ,Graduação Alcóolica:  40% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
14,60d9e8770b1a752741f73cfc,Cachaça Chapelão Prata - Inox 750 ml,"R$ 59,00"," Cachaça Chapelão Prata - INOX - 750 ml, produzida há mais de 37 anos em Domingos Martins - ES. Cachaça descansada por 2 anos em tonéis de Inox. "," A empresa Irmãos Grígio Ltda foi fundada na cidade de Domingos Martins, interior do Espírito Santo, em 1982 e mantém, desde então, a produção das Cachaças Chapelão, referência de qualidade e sabor nas serras capixabas. A Cachaça Chapelão Ouro é uma cachaça com 42% de teor alcóolico, armazenada em dornas de INOX pelo período de 02 anos. Turistas que perfazem o Circuito Turístico de Paraju têm parada obrigatória para uma degustação desta excelente cachaça de sabor incomparável!  ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , DOMINGOS MARTINS - MG ,Barril:  INOX ,Volume:  750 ML ,Graduação Alcóolica:  42% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
15,60d9e8780b1a752741f73cfd,Cachaça Colombina 3 anos 700 ml,"R$ 94,50"," Cachala Colombina 3 anos - 700 ml Cachaça genuinamente mineira, Envelhecida em paróis de jatobá, mantém o puro sabor da cana e uma sutil coloração natural da madeira. "," A Cachaça Colombina tem origem em Santa Bárbara/MG na década de 1920. Com a evolução do mercado e o crescimento da marca, cachaças de outros alambiques iam sendo adquiridas na região. Por estar próxima da ferrovia Vitória-Minas, a cachaça era transportada até Belo Horizonte onde era estandardizada e blendada com cachaças de vários produtores e distribuída para todo o Brasil até o final da década de 1950. A Fazenda do Canjica, em Alvinópolis/MG, com alambiques datados de 1890, era uma das principais fornecedoras da Colombina. Em 1980 Raul Megre adquire a marca Colombina e reabre o antigo alambique da Fazenda do Canjica, com seus centenários paróis de jatobá. Atualmente a produção e comercialização da Cachaça estão a cargo de Luciano Souto. Cachaça genuinamente mineira, a Colombina é hoje produzida exclusivamente na Fazenda do Canjica, que faz parte do circuito da Estrada Real, descrito por este instituto como “um dos principais remanescentes do período de colonização das Minas Gerais”. Feita artesanalmente em pequenas e cuidadosas safras desde 1920, a Cachaça Colombina é envelhecida em seculares paróis de jatobá mantendo o puro sabor da cana e uma sutil coloração natural da madeira. São mais de 100 anos mantendo a tradição e produzindo a mesma cachaça de qualidade em alambique de cobre. ",Tempo de Envelhecimento: 3 anos,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , ALVINÓPOLIS - MG ,Barril:  PAROL DE JATOBÁ ,Volume:  700 ML ,"Graduação Alcóolica:  41,5% ",https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
16,60d9e8780b1a752741f73cfe,Cachaça Costa Rica Amburana Ouro 670 ml,"R$ 75,00"," Cachaça Costa Rica Amburana Ouro, produzida no Alambique Guarani, Minas Gerais é uma bebida destilada na fermentação da cana de açúcar com 40% vol., armazenada por um longo tempo, em tonéis de Amburana. Possui aroma suave e harmônico, com notas em sintonia entre o floral e o amadeirado.   Volume: 670 ml  Teor Alcoólico: 40% Vol. "," Produzido em Alambique Guarani, localizado na zona rural da cidade de Guarani, Minas Gerais, a Cachaça Costa Rica Amburana Ouro é uma bebida destilada na fermentação da cana de açúcar com 40% vol., armazenada por um longo tempo, em tonéis de Amburana. Seu aroma possui uma harmoniosa sintonia entre o floral e o amadeirado que traz à memória, ao degustarmos, a verdadeira essência da cachaça mineira de alta qualidade.   ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , GUARANI-MG ,Barril:  TONÉIS DE AMBURANA ,Volume:  670 ML ,Graduação Alcóolica:  40%VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
17,60d9e8780b1a752741f73cff,Cachaça Costa Rica Carvalho Ouro 670 ml,"R$ 75,00"," Cachaça Costa Rica Carvalho Ouro, produzida no Alambique Guarani, Minas Gerais é uma bebida artesanal, destilada na fermentação da cana de açúcar com 40% vol., armazenada em tonéis de carvalho apresentando um perfeito equilíbrio, entre o amadeirado e o frutado originando uma bebida suave com sabor marcante. Volume: 670 ml  Teor Alcoólico: 40% Vol. "," Produzida no Alambique Guarani, localizado na zona rural da cidade de Guarani, Minas Gerais, a Cachaça Costa Rica Carvalho Ouro é uma bebida destilada na fermentação da cana de açúcar com 40% vol., armazenada por um longo tempo, em tonéis de Carvalho. Seu aroma possui um perfeito equilíbrio, entre o amadeirado e o frutado originando uma bebida suave com sabor marcante. É uma bebida perfeita para agradar os apreciadores mais exigentes.    ",,Modo de Produção:  ARTESANAL OU DE ALAMBIQUE , GUARANI-MG ,Barril:  TONÉIS DE CARVALHO ,Volume:  670% ,Graduação Alcóolica:  40% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
18,60d9e8780b1a752741f73d00,Cachaça Cultura Mineira Prata 700 ml,"R$ 72,50"," Cachaça Cultura Mineira Prata 700 ml - INOX, produzida em Caputira - MG "," Nascida no Estado de Minas Gerais, na cidade de Caputira, a Cachaça Cultura Mineira é feita de modo artesanal resgatando os valores da terra, os sabores de Minas e a tradição do alambique. Corrigir a terra, escolher a variedade da cana, plantar, acompanhar o Crescimento, o tempo da colheita, o corte, analisar o teor de açúcar, a moagem, a fermentação, o processo de destilar e o armazenamento, todo esse processo, perpetua a tradição mineira do homem da terra, nos faz chegar perto do mundo, de como ele verdadeiramente é.  Todo o processo focado na higiene necessária para garantir a qualidade e não perder a tradição do modo mineiro de fazer Cachaça. Sob Direção do advogado Marco Antônio Pereira Dutra, o processo de execução do mestre alambiqueiro André Veloso Dutra e a responsabilidade técnica da Dra. Luiza Veloso Dutra - Nutricionista, mestre em Agroecologia e doutora em Nutrição, nasce a Cachaça Cultura Mineira, unindo: tradição, sabor e qualidade. Cachaça Cultura Mineira: ""O sabor de Minas presente em uma Garrafa"" ",,, CAPUTIRA - MG ,Barril:  INOX ,Volume:  700 ML ,Graduação Alcóolica:  40% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
19,60d9e8780b1a752741f73d01,Cachaça Da Mata Blend Gran Reserva 700 ml,"R$ 153,00"," A Cachaça Da Mata Blend Gran Reserva é uma cachaça sofisticada de altíssima qualidade, produzida em alambique da Cachaça Da Mata, localizada na cidade de Santa Teresa, interior do estado do Espírito Santo. De produção orgânica e com edição limitada esta cachaça premium é o fruto mais nobre e especial dentre as produções do alambique da Cachaça Da Mata. A Gran reserva foi especialmente criada com cor e sabor únicos, sendo uma bebida para se guardar, colecionar e principalmente apreciar em momentos especiais. Volume: 700 ML Teor Alcoólico: 40% Vol. "," Lá por volta dos anos 1920, o imigrante desbravador italiano, Serafim Derenzi, cavalgava por trilhas e caminhos brumosos e acidentados pelo interior do belo Estado do Espírito Santo. Numa destas cavalgadas, deparou-se com uma região inóspita, montanhosa, porém de maravilhoso esplendor: o atual Vale de São Lourenço, sulcado por cristalinos riachos e densas florestas. Serafim labutava na construção das estradas que viriam a unir Santa Teresa às demais localidades vizinhas.  O tempo passou, por misterioso sortilégio, quis o destino que pelas mãos de um de seus netos, nessas mesmas paragens, ali se edificasse uma pequena destilaria que viria a se tornar o berço de um nobre destilado, a Cachaça DA MATA. Luiz Fernando, neto de Serafim, encontrou – já na década de 1970 – a paisagem deslumbrante, vivenciada por seu avô e ali adquiriu uma propriedade onde, junto com sua esposa e filhos, aprecia momentos de raro prazer em família.  Num destes momentos, precisamente em 1993, decidiu empreender, mais uma vez, e fundou a CACHAÇA DA MATA.  Durante estas quase três décadas o cuidado e carinho com que sempre cuidou da propriedade, foram passados para cada litro dos produtos, para cada detalhe do alambique, dos rótulos, do canavial e tudo o mais. O respeito à natureza se fez presente desde sempre e a certificação de orgânico veio naturalmente, tornando a DA MATA a Primeira Cachaça Orgânica do Estado do Espírito Santo. O produto que você tem em mãos, a DA MATA Gran Reserva, é o fruto mais nobre e especial destes mesmos princípios de cuidado e carinho, na forma de uma bebida de cor e sabor únicos! A Gran Reserva foi especialmente criada para apreciadores como você. É uma joia rara, de produção limitada. Uma bebida para se guardar, colecionar e principalmente apreciar em excelentes momentos. Presenteie-se com este maravilhoso produto e tenha momentos de intenso prazer e felicidade apreciando sua DA MATA Gran Reserva.    ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , SANTA TERESA - ES ,,Volume:  700 ML ,Graduação Alcóolica:  40% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
20,60d9e8780b1a752741f73d02,Cachaça Da Mata Luar 70 – 700 ML,"R$ 95,00"," A Cachaça Da Mata Luar 70 é uma bebida orgânica de alta qualidade, produzida em alambique pela fábrica de cachaça artesanal Da Mata, localizada na cidade de Santa Teresa, interior do estado do Espírito Santo. Esta cachaça é elaborada a partir da cana cultivada de maneira natural ou orgânica e repousada em barris de aço inox. Sua fermentação ocorre naturalmente, sem qualquer método artificial em seu processo. Para os degustadores mais exigentes esta cachaça pode ser degustada pura, a famosa branquinha ou nos mais sofisticados drinques e coquetéis.   Volume: 700 ML Teor Alcoólico: 44% Vol. "," A Cachaça Da Mata Luar 70 é uma bebida orgânica de alta qualidade, produzida em alambique pela fábrica de cachaça artesanal Da Mata, localizada na cidade capixaba de Santa Teresa. Esta é uma edição especial da Cachaça Da Mata Prata que possui sabor leve, porém marcante e presente, sendo uma cachaça criada em homenagem aos anos 70, época em que o sítio onde se fabrica os produtos Da Mata Foi inaugurado. Esta cachaça é elaborada a partir da cana cultivada de maneira natural ou orgânica e repousada em barris de aço inox. ",,Modo de Produção:  CACHAÇA ORGÂNICA , SANTA TERESA - ES ,Barril:  TONÉIS DE INOX ,Volume:  700 ML ,Graduação Alcóolica:  44% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
21,60d9e8780b1a752741f73d03,Cachaça Da Mata Ouro 500 ml,"R$ 90,00"," A Cachaça Da Mata Ouro é produzida pela fábrica de cachaça artesanal Da Mata, localizada na cidade capixaba de Santa Teresa, interior do estado do Espírito Santo. Esta é uma cachaça leve e de sabor refinado, elaborada a partir de cana própria cultivada de maneira natural (orgânica), e repousada em barris de Jequitibá que lhe confere cor e sabor especiais e naturalmente belos. Está é uma bebida de excelente qualidade e contém zero açúcar e zero Cobre. Volume: 500 ML Teor Alcoólico: 48% Vol. "," A Cachaça Da Mata Ouro é uma cachaça artesanal de produção orgânica com fermentação natural, sem qualquer esforço artificial sobre o processo. A bebida permanece durante no mínimo por 18 meses, em repouso em tonéis de madeira de lei neutra (previne a incorporação do “gosto de madeira”), resultando num líquido com uma colocação levemente dourada. A Cachaça Da Mata Ouro não possui odores e de sabor levemente adocicado natural da própria cana.    ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , SANTA TERESA - ES ,Barril:  TONÉIS DE MADEIRA ,Volume:  500 ML ,,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
22,60d9e8780b1a752741f73d04,Cachaça Da Mata Ouro 700 ml,"R$ 105,00"," A Cachaça Da Mata Ouro é produzida pela Fábrica de Cachaça da Mata, localizada na cidade de Santa Teresa, interior do estado do Espírito Santo. Esta é uma cachaça leve e de sabor refinado, elaborada a partir de cana própria cultivada de maneira natural (orgânica), e repousada em barris de Jequitibá que lhe confere cor e sabor especiais e naturalmente belos. Está é uma bebida de excelente qualidade e contém zero açúcar e zero Cobre. Volume: 700 ML Teor Alcoólico: 48% Vol "," A Cachaça Da Mata Ouro é uma cachaça artesanal de produção orgânica com fermentação natural, sem qualquer esforço artificial sobre o processo. A bebida permanece durante no mínimo por 18 meses, em repouso em tonéis de madeira de lei neutra (previne a incorporação do “gosto de madeira”), resultando num líquido com uma colocação levemente dourada. A Cachaça Da Mata Ouro não possui odores e de sabor levemente adocicado natural da própria cana.    ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , SANTA TEREZA-ES ,Barril:  JEQUITIBÁ ,Volume:  700 ML ,Graduação Alcóolica:  48% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
23,60d9e8780b1a752741f73d05,Cachaça Da Mata Prata 40 - 700 ml,"R$ 92,00"," A Cachaça Da Mata Prata 40 é uma bebida orgânica, produzida em alambique de aço Inox pela fábrica de cachaça artesanal Da Mata, localizada na cidade capixaba de Santa Teresa, interior do estado do Espírito Santo. Visando atender diferentes paladares a Cachaça da Mata apresenta sabor mais rústico, porém suave, com amadurecimento de 05 meses em tonéis de aço inox, isenta de óxido de cobre. É uma bebida excelente para o preparo dos mais deliciosos coquetéis e drinks, sendo também muito apreciada de forma pura.   Volume: 700 ML Teor Alcoólico: 40% Vol ",   Tipo:  Origem: Teor Alcoolico: Armazedana em:  Volume: Modo de Produção: Tradição:   PRATA   SANTA TERESA-ES   40% VOL.   TONÉIS DE INOX   700 ML   CACHAÇA ORGÂNICA   DESDE 1993   ,,Modo de Produção:  CACHAÇA ORGÂNICA , SANTA TERESA-ES ,Barril:  TONÉIS DE INOX ,Volume:  700 ML ,Graduação Alcóolica:  40% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
24,60d9e8790b1a752741f73d06,Cachaça Da Mata Prata 40 – 500 ML,"R$ 85,00"," A Cachaça Da Mata Prata 40 Branca é uma bebida orgânica, produzida em alambique pela fábrica de cachaça artesanal Da Mata, localizada na cidade capixaba de Santa Teresa, interior do estado do Espírito Santo. Visando atender diferentes paladares a Cachaça da Mata apresenta sabor mais rústico, porém suave, com amadurecimento de 05 meses em tonéis de aço inox, isenta de óxido de cobre. É uma bebida excelente para o preparo dos mais deliciosos coquetéis e drinks, sendo também muito apreciada de forma pura. A garrafa de 500 ml acompanha uma linda sacola aveludada nas cores vermelhas ou preta. Volume: 500 ML Teor Alcoólico: 40% Vol. ",   Tipo:  Origem: Teor Alcoolico: Armazedana em:  Volume: Modo de Produção: Tradição:   PRATA   SANTA TERESA-ES   40% VOL.   TONÉIS DE INOX   500 ML   CACHAÇA ORGÂNICA   DESDE 1993   ,,Modo de Produção:  CACHAÇA ORGÂNICA , SANTA TERESA-ES ,Barril:  TONÉIS DE INOX ,Volume:  500 ML ,Graduação Alcóolica:  40% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
