,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,VOLUME,GRADUAÇÃO_ALCOÓLICA,RECIPIENTE_DE_ARMAZENAMENTO,LOCAL_DE_PRODUÇÃO,TEMPO_DE_ARMAZENAMENTO,LINK,DATA_COLETA
101,60e5f1b3821b7dff8d507b49,Cachaça Gramiais," R$ 26,70",Cachaça GramiaisCachaça Gramiais produzida artesanalmente em alambiques de cobre á moda antiga. Para aqueles que gosta apreciar uma boa cachaça de qualidade e sabor do verdadeiro bálsamo.Madeira: BalsamoGrad. Alcoólica: 42%Volume: 600 mlTempo de Envelhecimento: 2 anosOrigem: Salinas/MG - BrasilColoração: Amarela,,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-gramiais,26/06/2021 17:04
102,60e5f1b3821b7dff8d507b4a,Cachaça Salinense," R$ 59,90","Cachaça Salinense Cachaça Salinense paladar suave com um aroma de frutose que desperta desejo á aqueles que apreciam uma boa cachaça.Madeira: BalsamoGrad. Alcoólica: 44,5%Volume: 600mlTempo de Envelhecimento: 2 anosOrigem: Salinas/MGColoração: Amarela",Volume: 600ml,Grad Alcool: 44%,Madeira: Balsamo,Origem: Salinas MG,Envelhecimento: 2 anos,https://www.cachacariasalinas.com.br/cachacasalinense,26/06/2021 17:04
103,60e5f1b3821b7dff8d507b4b,Cachaça Amorycana," R$ 56,00","Cachaça AmoricanaA quem diga que o verdadeiro sabor está nos pequenos detalhes, não mentiu pois, a madeira, o aroma traz todos os detalhes que se prezam em um bom produto. Armazenada em tonéis de bálsamo, cheiro de frutose que carrega sua essência um sabor único.Madeira: BalsamoVolume: 600 mlTempo de Envelhecimento: 2 anosOrigem: Salinas/MG - BrasilColoração: amarelaGrad : 44%",Volume: 600ml,Grad Alcool: 44%,Madeira: Balsamo,Origem: Salinas MG,Envelhecimento: 2 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-amoricana,26/06/2021 17:04
104,60e5f1b3821b7dff8d507b4c,Cachaça Salinas Cristalina," R$ 44,80","Cachaça Salinas 700mlA cachaça Salinas Cristalina é descansada 1 ano em dornas de aço inox, não envelhecida em tonéis de madeira. Possui sabor e aroma característicos da cana-de-açúcar. Com mais de 20 anos de tradição o Grupo Salinas é lider em vendas e referência no setor, contando com a maior e mais moderna fábrica de Cachaça Artesanal do Brasil. Descansada em InoxGrad. Alcoólica: 40%Volume: 700 mlTempo de Envelhecimento: 1 anoOrigem: Salinas/MGColoração: Branca incolorAnálise: Terroir marcante de Salinas com notas florais. Leve e macia, com acidez equilibrada. Harmozina com aperitivos, ostras, saladas, canapés e frutos do mar.",Volume: 700ml,Grad Alcool: 40%,Madeira: Inox,Origem: Salinas MG,Envelhecimento: 1 Ano,https://www.cachacariasalinas.com.br/cachacas/cachaca-salinas-700ml,26/06/2021 17:04
105,60e5f1b3821b7dff8d507b4d,Cachaça Sabiá Especial 14 anos ," R$ 189,00","Cachaça Sabiá Especial 10 AnosA cachaça Sabiá é produzida na região de Salinas e envelhecida em tonéis de Bálsamo. A Cachaça possui sabor terroir e caracteríticas típicas da região de Salinas, uma cachaça fina de sabor marcante, elegante e persistente na boca. Agrada a todos os degustadores.Madeira: BálsamoGrad. Alcoólica: 44%Volume: 750 mlTempo de Envelhecimento: 10 anosOrigem: Salinas/MGColoração: DouradaAnálise: Sabor intenso e típico de madeira. Possui aromas intenso de especiarias. ",,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-sabia-especial-750ml,26/06/2021 17:04
106,60e5f1b3821b7dff8d507b4e,Cachaça Majestade," R$ 39,90","Salinas é um município que possui características próprias para produção da melhor cachaça do mundo.No ano de 2000, resolveram os irmãos MAÇONS, Nestor Sérgio de Oliveira Santos, Levindo de Castro Pinto Filho e Adalcino França Junior montaram uma sociedade, com o objetivo de fabricarem cachaça.Depois da decisão tomada, iniciaram as discussões e logo em seguida, buscas foram feitas para aquisição de um terreno apropriado. Após várias reuniões e visitas às fazendas nas proximidades, foi adquirido um terreno às margens da barragem de Salinas em novembro de 2000.Em janeiro de 2001, as atividades foram iniciadas e em seguida, o plantio da cana em um espaço de 9 hectares, que hoje foi ampliado devido a demanda.A primeira alambicagem ocorreu no ano de 2001, sendo a produção vendida a granel, prática que perdurou até o início do ano de 2009, quando a empresa fez o seu primeiro envasamento do produto, sendo este colocado a venda em 16 de abril do corrente ano.Em 10 de julho de 2008, para exposição no VII Festival Mundial da cachaça, foram envasadas as primeiras garrafas da cachaça Majestade, na engarrafadora da Seleta e da COOPERCACHAÇA.No dia 16 de abril de 2009 foi envasado o primeiro lote do produto, na própria fábrica, Agroindústria Três Irmãos onde deu início a sua comercialização.A cachaça Majestade é produzida artesanalmente, destilada em alambiques de cobre e armazenada em tonéis de bálsamo. A sede da cachaça está localizada na Fazenda Três Irmãos – Rodovia Salinas/Taiobeiras, Km 10, Zona Rural, Município de Salinas – Minas Gerais.Nossos produtos são feitos de forma a serem inconfundíveis, com uma qualidade superior, desde a sua fabricação até o envase. Mesmo tendo lindas garrafas, caixas, dentre outros, os nossos produtos dispensa apresentações. Madeira: BálsamoGrad. Alcoólica: 43%Volume: 700 mlTempo de Envelhecimento: 2 anosOrigem: Salinas/MG - BrasilColoração: DouradaAnálise: Sabor intenso e típico de madeira. Possui aromas intenso de especiarias.",Volume: 670ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-majestade,26/06/2021 17:04
107,60e5f1b3821b7dff8d507b4f,Cachaça Brinco de Prata," R$ 72,00","Cachaça Brinco de PrataA cachaça Brinco de Prata é produzida na região de Salinas, onde é envelhecida em tonéis de Jequitibá, deixando a cachaça mais leve e agradável, preservando a cor clara.Madeira: JequitibáGrad. Alcoólica: 40%Volume: 670 mlTempo de Envelhecimento: 2 anosOrigem: Salinas/MG - BrasilColoração: Branca incolorAnálise: Sabor intenso e amadeirado. Aroma puro da cana.",Volume: 670ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-brinco-de-prata-670ml,26/06/2021 17:05
108,60e5f1b3821b7dff8d507b50,Cachaça Brinco de Ouro," R$ 76,80","Cachaça Brinco de OuroA cachaça Brinco de Ouro é produzida na região de Salinas, onde é envelhecida 3 anos em tonéis de Bálsamo, o que confere características típicas da região. Agrada a todos os degustadores.Madeira: BálsamoGrad. Alcoólica: 40%Volume: 670 mlTempo de Envelhecimento: 3 anosOrigem: Salinas/MG - BrasilColoração: DouradaAnálise: Sabor bastante equilibrado.",Volume: 670ml,Grad Alcool: 40%,Madeira: Balsamo,Origem: Salinas MG,Envelhecimento: 3 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-brinco-de-ouro-670ml,26/06/2021 17:05
109,60e5f1b3821b7dff8d507b51,Cachaça Puricana," R$ 38,50","A cachaça Puricana é produzida na região de Salinas - MG e envelhecida em tonéis de Amburana por 3 anos, conferindo sabor e aroma característicos da madeira.Madeira: AmburanaGrad. Alcoólica: 42,8%Volume: 670 mlTempo de Envelhecimento: 3 anosOrigem: Salinas/MGColoração: Amarela suaveAnálise: Cachaça com sabor amadeirado suave. Buquê complexo que agrada aos paladares mais exigentes.",Volume: 670ml,Grad Alcool: 42%,Madeira: Umburana,Origem: Salinas MG,Envelhecimento: 3 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-puricana,26/06/2021 17:05
110,60e5f1b3821b7dff8d507b52,Cachaça Tabua Flor de Prata," R$ 44,90","Cachaça Tabua Flor de Prata 670mlA cachaça artesanal Tabúa é fabricada nos solos da capital mundial da cachaça. É desenvolvida de forma artesanal e tradicional, com características típicas em cada etapa do processo. Cachaça Tabúa Flor de Prata é armazenada por 1 ano em tonéis de Jequitibá, muito utilizada em caipirinhas e batidas, pois proporcina sabor e aroma adequados.Madeira: JequitibáGrad. Alcoólica: 42%​Volume: 670 mlTempo de Envelhecimento: 1 anoOrigem: Salinas/MG - BrasilColoração: Branca incolorAnálise: Sabor e aroma suave.",Volume: 670ml,Grad Alcool: 42%,Madeira: Jequitibá,Origem: Salinas MG,Envelhecimento: 1 Ano,https://www.cachacariasalinas.com.br/cachacas/cachaca-tabua-flor-de-prata-670ml,26/06/2021 17:05
111,60e5f1b4821b7dff8d507b53,Cachaça Saliníssima Ouro," R$ 35,90","Cachaça Saliníssima Ouro 670 mlSaliníssima valoriza a cultura cachaceira e é uma das tradicionais e autênticas cachaças de Salinas. A cachaça é uma alternativa aos paladares que buscam simplicidade, rusticidade e tradição em equilíbrio com a vida moderna e com as melhores coisas da vida.Madeira: BálsamoGrad. Alcoólica: 42%Volume: 670 mlTempo de Envelhecimento: 2 anosOrigem: Salinas/MGColoração: DouradaAnálise: Sabor salgado e levemene amargo. Aroma de especiarias anis e erva doce. ",Volume: 670ml,Grad Alcool: 42%,Madeira: Balsamo,Origem: Salinas MG,Envelhecimento: 2 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-salinissima-ouro-670-ml,26/06/2021 17:05
112,60e5f1b4821b7dff8d507b54,Cachaça Lua Cheia," R$ 78,00","Cachaça Lua CheiaA Cachaça Lua Cheia é uma típica cachaça de Salinas, aroma e sabor marcante, cachaça tradicional, mantém sua qualidade na produção desde 1975.Madeira: BálsamoGrad. Alcoólica: 45%Volume: 600 mlTempo de Envelhecimento: 3 anosOrigem: Salinas/MG - Brasil Coloração: DouradaAnálise: Armazenada em tonéis de bálsamo, a cachaça possuir sabor marcante com notas de anis e acidez equilibrada, aroma intenso de especiarias. ",,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-lua-cheia,26/06/2021 17:05
113,60e5f1b4821b7dff8d507b55,Cachaça Erva Doce," R$ 34,90",Cachaça Erva Doce 670 ml UmburanaA cachaça Erva Doce é produzida em Salinas e armazenada em Umburna . A Cachaça é conhecida por ser light em função do seu baixo teor alcóolico.Madeira: AmburanaVolume: 670 mlTempo de Envelhecimento: 2 anosOrigem: Salinas/MG - BrasilColoração: DouradaAnálise: Sabor levemente adocicado. Aroma amadeirado leve. The Erva Doce cachaça is produced in Salinas and stored in Umburna. Cachaça is known for being light due to its low alcohol content.Wood: Amburana Volume: 670 ml Aging Time: 2 years Origin: Salinas / MG - Brazil Coloring: Golden Analysis: Slightly sweet flavor. Light woody aroma.,Volume: 670 ml,,,,,https://www.cachacariasalinas.com.br/destaques/cachaca-erva-doce-670-ml-umburana,26/06/2021 17:05
114,60e5f1b4821b7dff8d507b56,Boné Seleta Oficial ," R$ 24,90",Boné Seleta Oficial OriginalConteúdo : 1 unidadeMarca : Cachaça SeletaBoné Exclusivo Original,,,,,,https://www.cachacariasalinas.com.br/outros/bone-seleta-vermelho-oficial-original,26/06/2021 17:05
115,60e5f1b4821b7dff8d507b57,Cachaça Flor de Salinas," R$ 35,00","Cachaça Flor de Salinas 670 ml UmburanaA cachaça Flor de Salinas é produzida na fazenda Angico na cidade de Salinas. É parte do portfólio do mesmo produtor da tradicional cachaça Sabiá, e conserva a experiência de mais de oitenta anos de história. Repousada em tonéis de umburana adquire cor e maciez característicos desta madeira.Madeira: Amburana/UmburanaGrad. Alcoólica: 43%Volume: 670 mlTempo de Envelhecimento: 3 anosOrigem: Salinas/MGColoração: Amarela suave Flor de Salinas cachaça is produced on the Angico farm in the city of Salinas. It is part of the portfolio of the same producer of the traditional Sabiá cachaça, and retains the experience of more than eighty years of history. Rested in barrels of umburana it acquires color and softness characteristic of this wood.Wood: Amburana / Umburana Grad. Alcoholic: 43% Volume: 670 ml Aging Time: 3 years Origin: Salinas / MG Color: Soft yellow",Volume: 670 ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-flor-de-salinas-670-ml-umburana,26/06/2021 17:05
116,60e5f1b4821b7dff8d507b58,Cachaça Flor de Salinas," R$ 34,90","Cachaça Flor de Salinas 670ml BalsamoA Cachaça Flor de Salinas é envelhecida em tonéis de bálsamo por 2 anos, o que lhe garante um sabor intenso típico da madeira, digno de ser degustado! Pode ser tomada pura (temperatura ambiente ou gelada) ou servir de base para preparação de drinks como a tradicional caipirinha.Madeira: BálsamoGrad. Alcoólica: 43%Volume: 670 mlTempo de Envelhecimento: 3 anosOrigem: Salinas/MGColoração: DouradaAnálise: Sabor intenso e típico de madeira. Possui aromas intenso de especiarias.",Volume: 670ml,Grad Alcool: 43%,Madeira: Balsamo,Origem: Salinas MG,Envelhecimento: 3 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-flor-de-salinas-670ml-balsamo,26/06/2021 17:06
117,60e5f1b4821b7dff8d507b59,Cachaça Nova Aliança," R$ 12,80","A Cachaça Nova Aliança Umburana, produzida na região de Salinas - Minas Gerais, é envelhecida em tonéis de Umburana por 3 anos, o que confere uma coloração amarelo claro, ótima limpidez e transparência. Aroma suave, que remete a especiarias com destaque para o cheiro suave de canela e com toques adocicados bem moderados. Sabor moderado com destaque para a percepção do álcool e acidez sutil.Madeira: Amburana/UmburanaGrad. Alcoólica: 48%Volume: 50 mlTempo de Envelhecimento: 3 anosOrigem: Salinas/MGColoração: Amarela suaveAnálise: Sabor moderado com destaque para a percepção do álcool e acidez sutil. Aroma suave, que remete a especiarias com destaque para o cheiro suave de canela.",Volume: 50ml,,,,,https://www.cachacariasalinas.com.br/miniaturas/cachaca-nova-alianca-50ml-miniatura-umburana,26/06/2021 17:06
118,60e5f1b4821b7dff8d507b5a,Cachaça Nova Aliança," R$ 12,80","Cachaça Nova Aliança 50ml miniatura BalsamoA cachaça Nova Aliança Bálsamo, produzida na região de Salinas - Minas Gerais, é envelhecida em tonéis de Bálsamo por 3 anos, o que confere uma coloração dourada, ótima limpidez e viscosidade.Madeira: BálsamoGrad. Alcoólica: 48%Volume: 50 mlTempo de Envelhecimento: 3 anosOrigem: Salinas/MGColoração: DouradaAnálise: Sabor picante com baixo tom suave. Possui aroma suave, com toques doce típicos do Bálsamo.",Volume: 50ml,,,,,https://www.cachacariasalinas.com.br/miniaturas/cachaca-nova-alianca-50ml-miniatura,26/06/2021 17:06
119,60e5f1b4821b7dff8d507b5b,Cachaça Sabor de Minas," R$ 12,90","Cachaça Sabor de Minas 50ml miniaturaEsta é um cachaça com envelhecimento por 02 (dois) anos em tóneis de bálsamo e jequitibá,baixíssima acidez e graduação alcoólica de 42 GL , garantem a cachaça Sabor de Minas um agradável e incomparável sabor, destacando-se entre as melhores de Salinas, tanto pelo seu suave paladar como pela sua qualidade. Grad. Alcool.: 42,0 % Vol.) Produzida na cidade de Salinas(MG) Tempo de Envelhecimento: 2 Anos Conteúdo : 50 ml minituaturaPrazo de Validade : Indeterminado",Volume: 50ml,,,,,https://www.cachacariasalinas.com.br/miniaturas/cachaca-sabor-de-minas-50ml-miniatura,26/06/2021 17:06
120,60e5f1b4821b7dff8d507b5c,Cachaça Salinas Carvalho," R$ 88,00","A Cachaça Salinas Carvalho é envelhecida 3 anos em tonéis de Carvalho, madeira que é referência em qualidade entre destilados. Sabor aveludado e aroma marcante que lembra baunilha. Com mais de 20 anos de tradição o Grupo Salinas é lider em vendas e referência no setor, contando com a maior e mais moderna fábrica de Cachaça Artesanal do Brasil. Madeira: CarvalhoGrad. Alcoólica: 42%Volume: 700 mlTempo de Envelhecimento: 3 anosOrigem: Salinas/MGColoração: PalhaAnálise: Notas amadeiradas de baunilha e caramelo. Acompanha pratos suculentos e condimentados.",Volume: 700ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-salinas-carvalho-700ml,26/06/2021 17:06
121,60e5f1b4821b7dff8d507b5d,Cachaça Salinas Black," R$ 259,00","Cachaça Salinas Black 750mlCachaça Salinas Black é o resultado do envelhecimento por 3 anos da tradicional bebida mineira em barris já utilizados para a maturação de Jack Daniels Tennessee Whiskey, nos Estados Unidos.Destilada em alambiques de cobre pelo processo de separação por partes, onde só a melhor fração do destilado é aproveitada, a bebida é uma incrível fusão de sabores e aromas, com notas secas, frutadas e caramelizadas, típicas do carvalho americano.Uma experiência única e cheia de personalidade.Graduação alcoólica: 40% vol.Armazenamento: Carvalho Americano 3 anos.Cor: Entre Amarelo-ouro e castanho claro, límpida e brilhante.Aroma: Potente, cheio de personalidade.Sabor: Notas secas, frutadas e caramelizadas.",Volume: 750ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-salinas-black-750ml,26/06/2021 17:06
122,60e5f1b4821b7dff8d507b5e,Cachaça Salinas Umburana," R$ 42,90","Cachaça Salinas Umburana 700mlEnvelhecida 2 anos em tonéis de Umburana, possui coloração dourada, sabor e aroma suaves.Graduação alcoólica: 40% vol.Armazenamento: Umburana 2 anos.Cor: Amarelo-ouro-clara, límpida e brilhante.Aroma: Elegante e persistente, com notas especiadas de canela.Sabor: Notas discretas adocicadas de canela e baunilha.Harmonização: Sobremesas, salada de frutas e sorvetes, especialmente com o tradicional bolo de rolo.",Volume: 700ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-salinas-umburana-700ml,26/06/2021 17:06
123,60e5f1b4821b7dff8d507b5f,Cachaça Biquinha," R$ 87,50","A cachaça Biquinha é uma tradicional e excelente cachaça da região de Salinas. Cachaça de cor brilhante e viscosidade perfeita, com suave presença do bálsamo no aroma e no sabor.Madeira: BálsamoGrad. Alcoólica: 45%Volume: 600 mlTempo de Envelhecimento: 3 anosOrigem: Salinas/MG - BrasilColoração: DouradaAnálise: Presença do bálsamo no aroma e no sabor.",,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-biquinha,26/06/2021 17:06
124,60e5f1b4821b7dff8d507b60,Cachaça Salineira," R$ 69,90","A Cachaça Salineira é produzida em Salinas (MG), famosa pela qualidade da sua produção. Envelhecida em tonéis de Bálsamo, o que lhe confere características típicas da madeira. Agrada a todos os paladares.Madeira: BálsamoGrad. Alcoólica: 44,8%Volume: 670 mlTempo de Envelhecimento: 3 anosOrigem: Salinas/MGColoração: DouradaAnálise: Sabor intenso e típico de madeira. Possui aromas intenso de especiarias.",Volume: 670ml,Grad Alcool: 44%,Madeira: Balsamo,Origem: Salinas MG,Envelhecimento: 3 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-salineira-670ml,26/06/2021 17:06
125,60e5f1b4821b7dff8d507b61,Cachaça Salineira," R$ 63,90","A Cachaça Salineira é produzida em Salinas (MG), famosa pela qualidade da sua produção. Envelhecida em tonéis de Bálsamo, o que lhe confere características típicas da madeira. Agrada a todos os paladares.Madeira: BálsamoGrad. Alcoólica: 44,8%Volume: 600 mlTempo de Envelhecimento: 3 anosOrigem: Salinas/MGColoração: DouradaAnálise: Sabor intenso e típico de madeira. Possui aromas intenso de especiarias. ",Volume: 600ml,Grad Alcool: 44%,Madeira: Balsamo,Origem: Salinas MG,Envelhecimento: 3 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-salineira-600ml,26/06/2021 17:06
126,60e5f1b4821b7dff8d507b62,Cachaça Beleza de Minas," R$ 39,90","Cachaça Beleza de MinasA cachaça Beleza de Minas é uma autêntica cachaça de qualidade produzida na região de Salinas, Minas Gerais, onde é envelhecida por 3 anos em tonéis de Amburana, dando maciez e sabor suave.Madeira: AmburanaGrad. Alcoólica: 43%Volume: 670 mlTempo de Envelhecimento: 3 anosOrigem: Salinas/MG - BrasilColoração: Amarela suaveAnálise: Sabor suave, com notas finais de baunilha.",Volume: 670ml,Grad Alcool: 43%,Madeira: Umburana,Origem: Salinas MG,Envelhecimento: 3 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-beleza-de-minas,26/06/2021 17:07
127,60e5f1b4821b7dff8d507b63,Cachaça Indaiazinha edição especial 60 anos," R$ 449,00","Cachaça Indaiazinha Edição 60 anos, é um produto limitado, criado para comemorar as 6 décadas de qualidade e excelência na produção da cachaça Indaiazinha. Uma das marcas mais consagradas do mercado de bebidas no Brasil. A Cachaça Idaiazinha é produzida de forma limitada na região de Salinas e envelhecida cerca de oito anos em tonéis de Bálsamo. Madeira: BálsamoGrad. Alcoólica: 48%Volume: 750 mlTempo de Envelhecimento: 10 anosOrigem: Salinas/MG - BrasilColoração: Dourada",Volume: 750ml,Grad Alcool: 48%,Madeira: Balsamo,Origem: Salinas MG,Envelhecimento: 10 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-indaiazinha-edicao-especial-60-anos,26/06/2021 17:07
128,60e5f1b4821b7dff8d507b64,Cachaça Erva Doce," R$ 36,50",A cachaça Erva Doce é produzida em Salinas e armazenada em tonéis de Carvalho e Senna Macrhanthera. A Cachaça é conhecida por ser light em função do seu baixo teor alcóolico.Madeira: Carvalho e Senna MacrhantheraGrad. Alcoólica: 39%Volume: 670 mlTempo de Envelhecimento: 2 anosOrigem: Salinas/MGColoração: DouradaAnálise: Sabor levemente adocicado. Aroma amadeirado leve. The Erva Doce cachaça is produced in Salinas and stored in oak barrels and Senna Macrhanthera. Cachaça is known for being light due to its low alcohol content. Madeira: Carvalho and Senna Macrhanthera Grad. Alcoholic: 39% Volume: 670 ml Aging Time: 2 years Origin: Salinas / MG Coloring: Golden Analysis: Slightly sweet flavor. Light woody aroma.,Volume: 670ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-erva-doce-670ml,26/06/2021 17:07
129,60e5f1b5821b7dff8d507b65,Cachaça Erva Doce," R$ 89,00",A cachaça Erva Doce é produzida em Salinas e armazenada em tonéis de Carvalho e Senna Macrhanthera. A Cachaça é conhecida por ser light em função do seu baixo teor alcóolico.Madeira: Carvalho e Senna MacrhantheraGrad. Alcoólica: 39%Volume: 750 mlTempo de Envelhecimento: 2 anosOrigem: Salinas/MGColoração: DouradaAnálise: Sabor levemente adocicado. Aroma amadeirado leve.,Volume: 750ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-erva-doce-750ml-carvalho,26/06/2021 17:07
130,60e5f1b5821b7dff8d507b66,Cachaça Fabulosa Especial," R$ 238,00",A cachaça Fabulosa é uma autêntica cachaça Premium que reúne as melhores características das excelentes cachaças artesanais de Salinas. A Cachaça Fabulosa foi feita por quem mais entende de cachaça e para aqueles que exigem qualidade.Madeira: BálsamoGrad. Alcoólica: 42%Tempo de Envelhecimento: 8 anosOrigem: Salinas/MGColoração: DouradaAnálise: Sabor intenso e típico de madeira. Possui aromas intenso de especiarias. Fabulosa cachaça is an authentic Premium cachaça that brings together the best characteristics of the excellent artisanal cachaças from Salinas. Cachaça Fabulosa was made by those who understand cachaça the most and for those who demand quality.Wood: Balsam Grad. Alcoholic: 42% Aging Time: 8 years Origin: Salinas / MG Coloring: Golden Analysis: Intense and typical wood flavor. It has intense aromas of spices. ,Volume: 700ml,Grad Alcool: 42%,Madeira: Balsamo,Origem: Salinas MG,Envelhecimento: 8 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-fabulosa-especial-700ml,26/06/2021 17:07
131,60e5f1b5821b7dff8d507b67,Cachaça Seleta," R$ 36,00","Cachaça Seleta, queridinha do Brasil, a cachaça artesanal mais vendida do país. Feita a partir de canas rigorosamente selecionadas e envelhecida em tonéis de Umburana, planta conhecida por suas características curativas e digestivas. A Seleta tem sabor suave e delicioso.Madeira: Amburana/UmburanaGrad. Alcoólica: 42%Volume: 600 mlTempo de Envelhecimento: 2 anosOrigem: Salinas/MGColoração: PalhaAnálise: Seu sabor é levemente adocicado com notas finais de baunilha, amêndoas e canela. Possui aromas intensos: amadeirados, frutados, adocicados, com notas de baunilha. ",Volume: 600ml,Grad Alcool: 42%,Madeira: Umburana,Origem: Salinas MG,Envelhecimento: 2 anos,https://www.cachacariasalinas.com.br/cachacas/seleta/cachaca-seleta-600ml,26/06/2021 17:07
132,60e5f1b5821b7dff8d507b68,Cachaça Fabulosa," R$ 134,00",A cachaça Fabulosa é uma autêntica cachaça Premium que reúne as melhores características das excelentes cachaças artesanais de Salinas. A Cachaça Fabulosa foi feita por quem mais entende de cachaça e para aqueles que exigem qualidade.Madeira: BálsamoGrad. Alcoólica: 42%Tempo de Envelhecimento: 8 anosOrigem: Salinas/MGColoração: DouradaAnálise: Sabor intenso e típico de madeira. Possui aromas intenso de especiarias. Fabulosa cachaça is an authentic Premium cachaça that brings together the best characteristics of the excellent artisanal cachaças from Salinas. Cachaça Fabulosa was made by those who understand cachaça the most and for those who demand quality.Wood: Balsam Grad. Alcoholic: 42% Aging Time: 8 years Origin: Salinas / MG Coloring: Golden Analysis: Intense and typical wood flavor. It has intense aromas of spices. ,Volume: 700ml,Grad Alcool: 42%,Madeira: Balsamo,Origem: Salinas MG,Envelhecimento: 8 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-fabulosa-700ml,26/06/2021 17:07
133,60e5f1b5821b7dff8d507b69,Cachaça Salinas Tradicional," R$ 39,90","Envelhecida 3 anos em tonéis de Bálsamo, possui coloração clara e sabor suave e amadeirado.Graduação alcoólica: 42% vol.Armazenamento: Bálsamo 3 anos.Cor: Branco-amarelada, brilhante e límpida.Aroma: Frutado com sutis traços de madeira.Sabor: Leve e macia, com acidez equilibrada.Harmonização: Acompanha petiscos, caldos e pratos à base de frutos do mar.",Volume: 600ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-salinas-tradicional-600ml,26/06/2021 17:07
134,60e5f1b5821b7dff8d507b6a,Cachaça Salinas Tradicional," R$ 48,00","Envelhecida 3 anos em tonéis de Bálsamo, possui coloração clara e sabor suave e amadeirado.Graduação alcoólica: 42% vol.Armazenamento: Bálsamo 3 anos.Cor: Branco-amarelada, brilhante e límpida.Aroma: Frutado com sutis traços de madeira.Sabor: Leve e macia, com acidez equilibrada.Harmonização: Acompanha petiscos, caldos e pratos à base de frutos do mar.",Volume: 700ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-salinas-tradicional-700ml,26/06/2021 17:07
135,60e5f1b5821b7dff8d507b6b,Cachaça Fortaleza," R$ 145,00","Cachaça FortalezaGrad. Alcool.: 44,5 % Vol.) Envelhecida em tónel: Balsamo Tempo de Envelhecimento: 3 anos Conteúdo : 700 ml Garrafa : Transparente Prazo de Validade : IndeterminadoOrigem : Salinas - Minas Gerais - Brasil ",Volume: 670ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-fortaleza-670ml,26/06/2021 17:07
136,60e5f1b5821b7dff8d507b6c,Cachaça Meia Lua Prata," R$ 33,50","A Cachaça Meia Lua Prata é produzida na região de Salinas, capital nacional da cachaça, envelhecida em tonéis de Jequitibá por 1 ano, preservando a cor clara.Madeira: JequitibáGrad. Alcoólica: 43%Volume: 670 mlTempo de Envelhecimento: 1 anoOrigem: Salinas/MG - BrasilColoração: Branca incolor",Volume: 670ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-meia-lua-prata-670ml,26/06/2021 17:08
137,60e5f1b5821b7dff8d507b6d,Cachaça Premissa Tradicional," R$ 37,50","A arte de produzir a cachaça Premissa associa tradição a técnica exclusivas de blendagem tonando-a uma cachaça de incomparável qualidade. Produzida na região de Salinas, a cachaça Premissa é envelhecida por 3 anos em tonéis de Bálsamo, conferindo sabores e aromas característicos da região.Super premiada, a Cachaça Premissa destaca medalhas de Ouro e Prata Mundial Bruxelas. Você precisa experimentar essa nobre cachaça!Madeira: BálsamoGrad. Alcoólica: 42%Volume: 670 mlTempo de Envelhecimento: 3 anosOrigem: Salinas/MGColoração: Dourada​",Volume: 670ml,Grad Alcool: 42%,Madeira: Balsamo,Origem: Salinas MG,Envelhecimento: 3 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-premissa-tradicional-670ml,26/06/2021 17:08
