,_id,NOME_DA_CACHAÇA,PREÇO,VOLUME,DESCRIÇÃO_DA_CACHAÇA,LOCAL_DE_PRODUÇÃO,TEMPO_DE_ARMAZENAMENTO,GRADUAÇÃO_ALCOÓLICA,DATA_COLETA,LINK
36,60d64d55e0db956271508465,Boazinha Porcelana 670 ML,"R$ 89,90",Volume: 670 ml,"Cachaça boazinha Porcelana 670 ML 
 
 
Grad. Alcool.: 44 % Vol.)
Envelhecida em  tónel: Balsamo
Tempo de Envelhecimento: 2 á 3 Anos
Conteúdo : 670 ml
Garrafa : Porcelana
Prazo de Validade : Indeterminado
Evite o consumo Excessivo de Álcool",,Tempo de Envelhecimento: 2 anos,Grad. Alcool: 44%,25/6/2021 - 18:16:15,https://cachacaepinga.com.br/produto/159/boazinha-porcelana-670-ml
37,60d64d55e0db956271508466,Boazinha Porcelana 120 ML,"R$ 49,90",Volume: 120 ml,"Cachaça boazinha Porcelana Bolso 
 
 
Grad. Alcool.: 44 % Vol.)
Envelhecida em  tónel: Balsamo
Tempo de Envelhecimento: 2 á 3 Anos
Conteúdo : 120 ml
Garrafa : Porcelana Bolso
Prazo de Validade : Indeterminado
Evite o consumo Excessivo de Álcool",,Tempo de Envelhecimento: 2 anos,Grad. Alcool: 44%,25/6/2021 - 18:16:20,https://cachacaepinga.com.br/produto/158/boazinha-porcelana-120-ml
38,60d64d55e0db956271508467,Cachaça Fascinação Prata 670 ML,"R$ 44,90",Volume: 670 ml,"Cachaça Fascinação Prata 670 ML 


Fascinação é uma Legitima Representante da Autentica Cachaça de qualidade da Região de Salinas, produzida em uma fabrica moderna exclusivamente com canaviais proprios e respeitando todos preceitos de preservação ambiental, O processo de produção segue a tradição da Região de Salinas, tanto no que diz respeito ao cultivo da cana como a fermentação natural em dornas de aço inox, a destilação em alambiques de cobre e o envelhecimento em toneis de balsamo. Um dos nossos objetivos e contribuir com a Perpetuação do Fascinio que a Cachaça da Região de Salinas Provoca em todos os lugares onde há apreciadores de bom gosto.

Nesta Versão a Cachaça descança en toneis de Aço inox essa e ideal p fazer Caipirinha 



Caracteristicas
Produzida na Região de Salinas
Envelhecimento: Aço Inox
Graduação Alc: 44 %
Garrafa: Tradicional
Conteudo: 670 ML
Evite o Consumo Exessivo de Alcool",,,,25/6/2021 - 18:16:24,https://cachacaepinga.com.br/produto/153/cachaca-fascinacao-prata-670-ml
39,60d64d55e0db956271508468,Cachaça Fascinação Ouro 670 ML,"R$ 44,90",Volume: 670 ml,"Cachaça Fascinação Ouro 670 ML 


Fascinação é uma Legitima Representante da Autentica Cachaça de qualidade da Região de Salinas, produzida em uma fabrica moderna exclusivamente com canaviais proprios e respeitando todos preceitos de preservação ambiental, O processo de produção segue a tradição da Região de Salinas, tanto no que diz respeito ao cultivo da cana como a fermentação natural em dornas de aço inox, a destilação em alambiques de cobre e o envelhecimento em toneis de balsamo. Um dos nossos objetivos e contribuir com a Perpetuação do Fascinio que a Cachaça da Região de Salinas Provoca em todos os lugares onde há apreciadores de bom gosto



Caracteristicas
Produzida na Região de Salinas
Envelhecimento: Balsamo 3 anos
Graduação Alc: 44 %
Garrafa: Transparente
Conteudo: 670 ML
Evite o Consumo Exessivo de Alcool",,,,25/6/2021 - 18:16:29,https://cachacaepinga.com.br/produto/152/cachaca-fascinacao-ouro-670-ml
40,60d64d55e0db956271508469,Cachaça Terra de Ouro Porcelena,"R$ 79,90",Volume: 700 ml,"Cachaça Terra de ouro Porcelana 700 ML 
 
 
 
Esta e uma versão especial da Terra de Ouro agora em Porcelana

Grad. Alcool.: 44 % Vol.)
Envelhecimento: 2 anos em Balsamo
Conteúdo : 700 ml
Garrafa : Porcelana
Prazo de Validade : Indeterminado
Evite o consumo Excessivo de Álcool",,Tempo de Envelhecimento: 2 anos,Grad. Alcool: 44%,25/6/2021 - 18:16:33,https://cachacaepinga.com.br/produto/150/cachaca-terra-de-ouro-porcelena
41,60d64d55e0db95627150846a,Anisio Santiago + Tubo Personalizado,"R$ 319,90",Volume: 600 ml,"Cachaça Anisio Santiago + Tubo Personalizado
 
Cachaça Anisio Santiago Havana e Produzida em Salinas, Norte de Minas Gerais, desde a década de 1940, essa marca tornou-se símbolo da cachaça artesanal do País devido à sua qualidade e tradição. Com produção limitada e envelhecida por cerca de oito anos em tonéis de bálsamo, tornou-se rara no mercado, sendo disputada por degustadores e colecionadores do País e do exterior. O Presidente Lula e um dos que apreciam.
 
A sua demanda é reprimida pela oferta restrita no mercado. São comercializadas no MÁXIMO sete mil garrafas de 600 ml no mercado por ano. Com esse método reservado controla-se o estoque da cachaça (envelhecida) disponível para comercialização ao longo do ano. Com isso a cachaça tornou-se extremamente valorizada e muito cobiçada.
 
Informações do produto
Grad. Alcool.: 47 % Vol.)
Envelhecida em  tónel: Balsamo
Tempo de Envelhecimento: 8 Anos
Conteúdo : 600 ml
Garrafa : Tradicional
Prazo de Validade : Indeterminado
Evite o consumo Excessivo de Álcool

 
 
UM EXELENTE PRESENTE
 
 
Cachaça & Pinga",,Tempo de Envelhecimento: 8 anos,Grad. Alcool: 47%,25/6/2021 - 18:16:37,https://cachacaepinga.com.br/produto/148/anisio-santiago--tubo-personalizado
42,60d64d56e0db95627150846b,Cachaça Havana + Tubo Personalizado,"R$ 489,90",Volume: 600 ml,"Cachaça Havana + Tubo Personalizado 


Cachaça Havana e Produzida em Salinas, Norte de Minas Gerais, desde a década de 1940, essa marca tornou-se símbolo da cachaça artesanal do País devido à sua qualidade e tradição. Com produção limitada e envelhecida por cerca de 12 anos em tonéis de bálsamo, tornou-se rara no mercado, sendo disputada por degustadores e colecionadores do País e do exterior. O Presidente Lula e um dos que apreciam.
 
A sua demanda é reprimida pela oferta restrita no mercado. São comercializadas no MÁXIMO sete mil garrafas de 600 ml no mercado por ano. Com esse método reservado controla-se o estoque da cachaça (envelhecida) disponível para comercialização ao longo do ano. Com isso a cachaça tornou-se extremamente valorizada e muito cobiçada.
 
Informações do produto
 
Grad. Alcool.: 47 % Vol.)
Envelhecida em  tónel: Balsamo
Tempo de Envelhecimento: 12 Anos
Conteúdo : 600 ml
Garrafa : Tradicional
Prazo de Validade : Indeterminado
Evite o consumo Excessivo de Álcool


Mais um Exelente Presente",,Tempo de Envelhecimento: 12 anos,Grad. Alcool: 47%,25/6/2021 - 18:16:42,https://cachacaepinga.com.br/produto/147/cachaca-havana--tubo-personalizado
43,60d64d56e0db95627150846c,Cachaça Salinas Balsamo 600 ML,"R$ 36,90",Volume: 600 ml,"Cachaça Salinas em Balsamo 600 ML
Com mais de 20 Anos de Tradição o Grupo Salinas e lider em vendas e referencia no setor, contando com a maior e mais moderna fabrica de Cachaça Artesanal do Brasil.

A Salinas em Balsamo tem 2 anos de Envelhecimento tornando - se uma exelente cachaça.

Cachaça pra quem gosta e conhece realmente de Cachaça


Caracteristicas
Produzida: Região de Salinas
Madeira: Balsamo
Envelhecimento: 2 anos
Garrafa: Tradicional 600 ML
Evite o Consumo exessivo de Alcool
 
A Cachaça que leva o nome da cidade de Salinas
Colheita da Cana
A colheita é feita no período de maio a novembro, época em que o teor de açúcar da cana é mais acentuado proporcionando uma melhor qualidade e aproveitamento do caldo extraído.
 
Fermentação 
Nesta etapa, após a moagem da cana, tem-se o caldo da cana, também chamado de garapa que é colocado em um reservatório chamado dorna de fermentação. A ela é adicionado um composto chamado fermento (preparado à base de milho torrado e farelo de arroz).
Através do processo chamado fermentação (processo de transformação de uma substância em outra, produzida a partir de microorganismos) as leveduras se multiplicam alimentando-se do açúcar existente na garapa, transformando o açúcar em álcool.
 
Destilação 
O mosto fermentado, resultado da etapa anterior, é colocado em um alambique de cobre para obtenção do produto final: a cachaça.
Na alambicagem (destilação), tem-se a cachaça e seus 3 fragmentos:
- a cabeça, fase caracterizada por ser a primeira a sair do alambique (cerca de 13% é considerado altamente tóxico, a qual será desprezada);
- o coração, cerca de 75%, considerado o corpo ou a parte central da cachaça alambicada;
 
Envelhecimento
As tradicionais cachaças Salinas e Lua nova passam por um período de descanso ou envelhecimento de dois anos e meio em dornas próprias.
A cachaça Salinas tradicional em tonéis de Bálsamo, resultando em uma tonalidade mais amarelada e passando a sensação de ser forte e encorpada.
 
Engarrafamento
O processo de engarrafamento se divide em cinco etapas bem definidas, onde nos respaldamos na utilização de equipamentos que garantem um alto padrão de higiene e qualidade.
- esterilização das garrafas
- envasamento (enchimento das garrafas)
- fechamento das garrafas
- rotulagem e selagem",Produzida em: Região,Tempo de Envelhecimento: 2 anos,,25/6/2021 - 18:16:46,https://cachacaepinga.com.br/produto/146/cachaca-salinas-balsamo-600-ml
44,60d64d56e0db95627150846d,Cachaça Fascinação Ouro 600 ML,"R$ 39,90",Volume: 600 ml,"Cachaça Fascinação Ouro 600 ML 


Fascinação é uma Legitima Representante da Autentica Cachaça de qualidade da Região de Salinas, produzida em uma fabrica moderna exclusivamente com canaviais proprios e respeitando todos preceitos de preservação ambiental, O processo de produção segue a tradição da Região de Salinas, tanto no que diz respeito ao cultivo da cana como a fermentação natural em dornas de aço inox, a destilação em alambiques de cobre e o envelhecimento em toneis de balsamo. Um dos nossos objetivos e contribuir com a Perpetuação do Fascinio que a Cachaça da Região de Salinas Provoca em todos os lugares onde há apreciadores de bom gosto



Caracteristicas
Produzida na Região de Salinas
Envelhecimento: Balsamo 3 anos
Graduação Alc: 44 %
Garrafa: Tradicional
Conteudo: 600 ML
Evite o Consumo Exessivo de Alcool",,,,25/6/2021 - 18:16:51,https://cachacaepinga.com.br/produto/142/cachaca-fascinacao-ouro-600-ml
45,60d64d56e0db95627150846e,Sabor de Minas Porcelana 950 ML,"R$ 99,90",Volume: 950 ml,"Porcelana Sabor de Minas 950 ML
 
Esta é um cachaça com envelhecimento por 02 (dois) anos em tóneis de bálsamo
e jequitibá,baixíssima acidez e graduação alcoólica de 42 GL , garantem
à cachaça Sabor de Minas um agradável e incomparável
sabor, destacando-se entre as melhores de Salinas, tanto pelo seu suave
paladar como pela sua qualidade.


 
Caracteristicas
Grad. Alcool.: 42,0 % Vol.)
Produzida na cidade de Salinas(MG) 
Conteúdo : 950 ml
Garrafa : Tipo Porcelana",,,"Grad. Alcool: 42,0%",25/6/2021 - 18:17:0,https://cachacaepinga.com.br/produto/140/sabor-de-minas-porcelana-950-ml
46,60d64d56e0db95627150846f,Sabor de Minas Porcelana Oval 670 ML,"R$ 89,90",Volume: 670 ml,"Porcelana Sabor de Minas 670 ML 
 
Esta é um cachaça com envelhecimento por 02 (dois) anos em tóneis de bálsamo
e jequitibá,baixíssima acidez e graduação alcoólica de 42 GL , garantem
à cachaça Sabor de Minas um agradável e incomparável
sabor, destacando-se entre as melhores de Salinas, tanto pelo seu suave
paladar como pela sua qualidade.
 

 
Caracteristicas
Grad. Alcool.: 42,0 % Vol.)
Produzida na cidade de Salinas(MG) 
Conteúdo : 670 ml
Garrafa : Tipo Porcelana",,,"Grad. Alcool: 42,0%",25/6/2021 - 18:17:4,https://cachacaepinga.com.br/produto/139/sabor-de-minas-porcelana-oval-670-ml
47,60d64d56e0db956271508470,Cachaça Asa Branca 670 ML,"R$ 39,90",Volume: 670 ml,Cachaça Asa Branca 670 ML Uma das mais antigas de Salinas produção limitada e totalmente Artesanal Caracteristicas Grad. Alc. 40% Fabricada em Salinas Garrafa: Tradicional Conteudo: 670 ML Prazo de Validade Indeterminado,,,,25/6/2021 - 18:17:9,https://cachacaepinga.com.br/produto/137/cachaca-asa-branca-670-ml
48,60d64d56e0db956271508471,Sabor de Minas 500 ML,"R$ 24,90",Volume: 500 ml,"Cachaça Sabor de Minas 500 ML  Esta é um cachaça com envelhecimento por 02 (dois) anos em tóneis de bálsamoe jequitibá,baixíssima acidez e graduação alcoólica de 42 GL , garantemà cachaça Sabor de Minas um agradável e incomparávelsabor, destacando-se entre as melhores de Salinas, tanto pelo seu suavepaladar como pela sua qualidade.Grad. Alcool.: 42,0 % Vol.)  Produzida na cidade de Salinas(MG) Tempo de Envelhecimento: 2 Anos Conteúdo : 500 ml Garrafa : Tipo Garrafa Transparente      Prazo de Validade : Indeterminado Evite o consumo Excessivo de Álcool",,Tempo de Envelhecimento: 2 anos,"Grad. Alcool: 42,0%",25/6/2021 - 18:17:13,https://cachacaepinga.com.br/produto/136/sabor-de-minas-500-ml
49,60d64d56e0db956271508472,Sabor de Minas Premium 670 ML,"R$ 139,90",Volume: 670 ml,"Cachaça Sabor de Minas Premium
			 

			Esta é um cachaça com envelhecimento por 04 (Quatro) anos em tóneis de bálsamo
			e jequitibá, baixíssima acidez e graduação alcoólica de 42 GL, garantem
			à cachaça Sabor de Minas um agradável e incomparável
			sabor, destacando-se entre as melhores de Salinas, tanto pelo seu suave
			paladar como pela sua qualidade.


			Caracteristicas
			Grad. Alcool.: 42,0 % Vol.)
			Produzida na cidade de Salinas(MG) 
			Conteúdo : 670 ml
			Garrafa: Porcelana Preta banhada com Fios de Ouro 
			Prazo de Validade: Indeterminado
Evite o consumo Excessivo de Álcool

			 




Peso :
1,200  Kg


Altura :
30  Cm


Largura :
8   Cm


Comprimento :
8  Cm






			 
Este produto não possui avaliações",,,"Grad. Alcool: 42,0%",25/6/2021 - 18:17:18,https://cachacaepinga.com.br/produto/135/sabor-de-minas-premium-670-ml
50,60d64d56e0db956271508473,Cachaça Salicana 670 ML,"R$ 34,90",Volume: 670 ml,"Cachaça Salicana 670 ML 

Grad. Alcool.: 42 % Vol.)
 
Conteúdo : 670 ml
Garrafa : transparente
Prazo de Validade : Indeterminado
Evite o consumo Excessivo de Álcool",,,Grad. Alcool: 42%,25/6/2021 - 18:17:22,https://cachacaepinga.com.br/produto/131/cachaca-salicana-670-ml
51,60d64d56e0db956271508474,Salicana Extra Premium,"R$ 149,90",Volume: 700 ml,"Salicana Extra Premium A Cachaça Salicana Extra Premium tem sua produção Super Limitada O Seu envelhecimento e feito em Pequenos Barris especiais de Balsamo no tamanho de 700 Litros por barril.Envelhecimento por 8 oito anos.Envelhecimento que fazem da Extra Premium uma Cachaça unica, diferenciada, sem contar a sua bela garrafa diferente linda um belo presente.Caracteristicas Produzida em Salinas - MG Envelhecimento em Balsamo por 8 anos Garrafa: Trasparente com tampa DouradaConteudo: 700 ML Evite o consumo exessivo de Alcool Validade Indeterminda",,,,25/6/2021 - 18:17:27,https://cachacaepinga.com.br/produto/130/salicana-extra-premium
52,60d64d56e0db956271508475,Cachaça Asa Branca 600 ML,"R$ 34,90",Volume: 600 ml,Cachaça Asa Branca 600 ML Uma das mais antigas de Salinas produção limitada e totalmente Artesanal Caracteristicas Grad. Alc. 40% Fabricada em Salinas Garrafa: Tradicional Conteudo: 600 ML Prazo de Validade Indeterminado,,,,25/6/2021 - 18:17:31,https://cachacaepinga.com.br/produto/123/cachaca-asa-branca-600-ml
53,60d64d57e0db956271508476,Beleza de Minas 600 ML GP,"R$ 29,90",Volume: 600 ml,Beleza de Minas Ouro 600 ML Grad. Alcool.: 43 % Vol.) Envelhecida em  tónel: Umburana Tempo de Envelhecimento: 2 anos  Conteúdo : 600 ml  Garrafa : Tradicional Prazo de Validade : Indeterminado  Evite o consumo Excessivo de Álcool,,Tempo de Envelhecimento: 2 anos,Grad. Alcool: 43%,25/6/2021 - 18:17:36,https://cachacaepinga.com.br/produto/121/beleza-de-minas-600-ml-gp
54,60d64d57e0db956271508477,Cachaça Majestade 600 ML,"R$ 29,90",Volume: 600 ml,"Majestade 600 ML 

Grad. Alcool.: 44 % Vol.)
Envelhecida em  tónel: Balsamo
Tempo de Envelhecimento: 2  Anos
Conteúdo : 600 ml
Garrafa : transparente
Prazo de Validade : Indeterminado
Evite o consumo Excessivo de Álcool",,Tempo de Envelhecimento: 2 anos,Grad. Alcool: 44%,25/6/2021 - 18:17:40,https://cachacaepinga.com.br/produto/118/cachaca-majestade-600-ml
55,60d64d57e0db956271508478,Cachaça Salimel 600 ML,"R$ 44,90",Volume: 600 ml,"Salimel 600 ML 


Grad. Alcool.: 42 % Vol.)
Conteúdo : 600 ml
Garrafa : Tradicional
Prazo de Validade : Indeterminado
Evite o consumo Excessivo de Álcool",,,Grad. Alcool: 42%,25/6/2021 - 18:17:45,https://cachacaepinga.com.br/produto/113/cachaca-salimel-600-ml
56,60d64d57e0db956271508479,Cachaça Saliboa 600 ML,"R$ 37,90",Volume: 600 ml,"Saliboa  600 ML 
O envelhecimento em tonéis de ipê-amarelo dá a essa cachaça um toque de elegância e sabor característico.Armazenada em tonéis de Ipê-Amarelo.
do mesmo produtor das cachaças  Seleta e Boazinha.
O Nome: Referência para Salinas (capital da cachaça) e para qualidade da bebida.
Produção: Caldo de cana fermentado, destilado e armazenado por dois anos.
Especialidade: Produzida para agradar apreciadores exigentes.

Caracteristicas
Grad. Alcool.: 45,5 % Vol.)
Envelhecimento: 2 anos Ipê Amarelo
Produzida na cidade de Salinas (MG)
Conteúdo : 600 ml
Garrafa : tradicional
Prazo de Validade : Indeterminado 
Evite o consumo Excessivo de Álcool",,Tempo de Envelhecimento: 2 anos,,25/6/2021 - 18:17:49,https://cachacaepinga.com.br/produto/112/cachaca-saliboa-600-ml
57,60d64d57e0db95627150847a,Cachaça Valiosa 670 ML,"R$ 49,90",Volume: 670 ml,"Cachaça Valiosa 670 ML 

Grad. Alcool.: 44,0 % Vol.)Envelhecimento em balsamoProduzida na cidade de Salinas(MG)Conteúdo : 670 MLGarrafa : Transparente MinasEvite o consumo Excessivo de ÁlcoolPrazo de Validade : Indeterminado",,,"Grad. Alcool: 44,0%",25/6/2021 - 18:17:54,https://cachacaepinga.com.br/produto/111/cachaca-valiosa-670-ml
58,60d64d57e0db95627150847b,Terra de Ouro 600 ML,"R$ 29,90",Volume: 600 ml,"Terra de Ouro 600 ML 
Grad. Alcool.: 44 % Vol.)
Conteúdo : 600 ml
Garrafa : Tradicional
Prazo de Validade : Indeterminado
Evite o consumo Excessivo de Álcool",,,Grad. Alcool: 44%,25/6/2021 - 18:17:58,https://cachacaepinga.com.br/produto/109/terra-de-ouro-600-ml
59,60d64d57e0db95627150847c,Cachaça Salineira 670 ML,"R$ 69,90",Volume: 670 ml,"Cachaça Salineira ( HAVANINHA ) 670 ML 

Grad. Alcool : 44,8%
Produzida na cidade de Salinas (MG)
Conteúdo: 670 ml
6 Anos de Envelhecimento em Balsamo
Garrafa: tipo exportação
Prazo de Validade : Indeterminado
Evite o consumo Excessivo de Álcool
Produzida Artesanalmente",,,,25/6/2021 - 18:18:3,https://cachacaepinga.com.br/produto/108/cachaca-salineira-670-ml
