,_id,NOME_DA_CACHAÇA,PREÇO,VOLUME,DESCRIÇÃO_DA_CACHAÇA,LOCAL_DE_PRODUÇÃO,RECIPIENTE_DE_ARMAZENAMENTO,TEMPO_DE_ARMAZENAMENTO,GRADUAÇÃO_ALCOÓLICA,PREMIOS,DATA_COLETA,LINK
82,60d61d78fad9153ab6f5d7b3,Cachaça Bassi Bálsamo 670ml,R$ 60.00,Volume: 670ml,"A Bassi é uma cachaça de alambique produzida a partir da fermentação natural do caldo de cana de açúcar, destilada em alambiques de cobre e armazenada em tonéis de madeira para seu descanso e envelhecimento.",Local: Santa Mariana/PR,Madeira: Bálsamo,Envelhecimento: 1 ano,Grad. Alcoólica: 41%,"2017 - Medalha de Ouro no Concurso Mundial de Bruxelas Edição Brasil
2016 - Medalha de Ouro no Concurso Mundial de Bruxelas Edição Brasil
2014 - 20ª Colocada no I Ranking da Cúpula da Cachaça",23/06/2021 15:55,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-bassi-balsamo-670ml
83,60d61d78fad9153ab6f5d7b4,Cachaça W! Exclusive Cristal 700ml,R$ 140.00,Volume: 700ml,"Embalada em uma linda garrafa W! Cristal é límpida e cristalina, brilhante. Servida em uma taça apresenta ao primeiro contato toda sua potencialidade nas lágrimas formadas na borda do copo.(Nariz) Agradável e delicado aroma de caldo de cana e frutas cítricas. Álcool levemente aparente.(Boca) No primeiro contato W! Cristal mostra-se delicada, doce e suave para logo após apresentar-se  mais encorpada com harmônico equilíbrio entre o álcool e demais componentes do destilado. Com o tempo faz sentir-se menos doce, mais seca, rica em sabores. Excelente retrogosto, desce macia fazendo-nos cócegas no espírito. Agradável sensação de calor no esôfago e no estômago.(Conclusão) Indicada para os que procuram novas e ricas experiências sensoriais em uma bebida suave e sem madeiras. Deixe-se surpreender por esta cachaça. Pura ou em drinks W! Cristal é a certeza de agradar a todos.Cachaça produzida em alambique, com armazenamento e guarda mantendo todas as características da alambicagem final in natura.Ideal para abrir e/ou encerrar as refeições, flambar e completar produções culinárias, drinks diversos.Acondicionada em garrafa francesa, tampa de madeira especial com design italiano.",Local: Areia/PB,Madeira: não passa por madeira,Envelhecimento: não passa por envelhecimento,Grad. Alcoólica: 38%,"2020 - Medalha de Ouro e Destaque Sensorial na Expocachaça
2020 - Medalha de Grande Ouro no Concurso Mundial de Bruxelas - Spirits of Selection
2020 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP",23/06/2021 15:55,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-w-exclusive-cristal-700ml
84,60d61d78fad9153ab6f5d7b5,Cachaça Bento Albino Envelhecida Ouro de Bolso 160ml,R$ 24.00,Volume: 160ml,Cachaça Artesanal Envelhecida 3 anos em Barris de Carvalho.,Local: Maniqué/RS,Madeira: Carvalho,Envelhecimento: 3 anos,Grad. Alcoólica: 40%,,23/06/2021 15:56,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-bento-albino-envelhecida-ouro-de-bolso-160ml
85,60d61d79fad9153ab6f5d7b6,Cachaça Magnífica Bica do Alambique 500ml,R$ 50.00,Volume: 500ml,"A Bica do Alambique sai direto do exclusivo alambique de 3 corpos para a garrafa, sem descanso e sem diluição, com inéditos 48% de álcool (margem máxima permitida pela legislação).Sabor fresco, doce e nada agressivo. Apresenta um leque sutil de aromas que vão de alcaparras a cerejas.Forte e ao mesmo tempo suave, elaborada para agradar especialmente os apreciadores da melhor “branquinha”.",Local: Vassouras/RJ,Madeira: Não passa por madeira,Envelhecimento: sem envelhecimento,Grad. Alcoólica: 48%,2019 - Best in Class Cachaça Tradicional Prata - Showrum Tasting Competition - Itália,23/06/2021 15:56,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-magnifica-bica-do-alambique-500ml
86,60d61d79fad9153ab6f5d7b7,Cachaça Doçura de Minas Prata 750ml,R$ 40.00,Volume: 750ml,"Edição Limitada criada pelo Engenho Quinta das Castanheiras.
É um blend de cachaça armazenadas em tonéis inox com tempos diferentes de armazenamento, deixando essa cachaça com um sabor e aroma singular!",Local: Camanducaia/MG,,Envelhecimento: Blend de vários anos,Grad. Alcoólica: 42%,,23/06/2021 15:56,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-docura-de-minas-prata-750ml
87,60d61d79fad9153ab6f5d7b8,Cachaça Gogó da Ema Nox 750ml,R$ 55.00,Volume: 750ml,"Apresenta o mais puro sabor da cana, uma cachaça leve, jovem e de acidez baixa.",Local: São Sebastião/AL,,Envelhecimento: 2anos,Grad. Alcoólica: 40%,"2018 - Medalha de Ouro na categoria CWSA Best Value - China Wine & Spirits Awards
2016 - Eleita a melhor cachaça branca da Expocachaça Belo Horizonte
2016 - Medalha de Ouro no Concurso Mundial de Bruxelas Edição Brasil",23/06/2021 15:56,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-gogo-da-ema-nox-750ml
88,60d61d79fad9153ab6f5d7b9,Cachaça Velho Pescador Ouro 750ml,R$ 145.00,Volume: 750ml,Cachaça envelhecida 1 ano e meio em barris de Carvalho Americano.,Local: Ivoti/RS,Madeira: Carvalho,Envelhecimento: 1 ano e meio,Grad. Alcoólica: 38%,,23/06/2021 15:56,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-velho-pescador-ouro-750ml
89,60d61d79fad9153ab6f5d7ba,Cachaça Sebastiana Cristal 500ml,R$ 45.00,Volume: 500ml,"O armazenamento é feito em tanques de aço inox e ocorre por pelo menos seis meses, com o objetivo de padronizar, homogeneizar e volatilizar componentes químicos indesejados Após filtrada e graduado com água desmineralizada é engarrafada sem adição de qualquer outro ingrediente.Sebastiana Cristal tem aroma suave e adocicado que lembra a cana de açúcar, lembra a terra e a fazenda. Tem sabores herbais marcantes. É morna na boca com sensação alcoólica bem suave. Uma delícia!",Local: Américo Brasiliense/SP,,Envelhecimento: Não envelhecida,Grad. Alcoólica: 40%,2018 - 14° Lugar no III Ranking da Cúpula da Cachaça,23/06/2021 15:56,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-sebastiana-cristal-500ml
90,60d61d79fad9153ab6f5d7bb,Cachaça Santa Rosa Exclusive XIV Anos Extra Premium 750ml,R$ 490.90,Volume: 750ml,"Uma saga iniciada há mais de um século, marcada pelo desejo de se obter um sabor inigualável, levou à criação da Santa Rosa Exclusive. Esta raridade extra Premium tem produção limitada, e fica hospedada, com todo o requinte, em tonéis de Carvalho americano e europeu. Ali, curtindo um tempo que é só dela, fica se aprontando para aflorar um conjunto de sensações exclusivas com nuances abaunilhadas e florais, com ênfase marcante no amadeirado e frutado. Tudo isso para ir ao encontro do paladar mais exigente. Pode ter certeza que a espera vale a pena.Enobrece qualquer evento ou ocasião. Por ser uma bebida bem amadeirada e frutada, oferece harmonização perfeita com chocolates ou charutos.",Local: Valença/RJ,Madeira: Carvalho,Envelhecimento: 14 anos,Grad. Alcoólica: 40%,"2018 - Medalha de Ouro no Concurso Mundial de Bruxelas Edição Brasil
2017 - Medalha de Prata no Expocachaça",23/06/2021 15:56,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santa-rosa-exclusive-xiv-extra-premium-750ml
91,60d61d79fad9153ab6f5d7bc,Cachaça Companheira Prata 670ml,R$ 65.00,Volume: 670ml,"A cachaça de aroma delicado e sabor suave, própria para paladares exigentes.",Local: Jandaia do Sul/PR,,Envelhecimento: Não envelhecida,Grad. Alcoólica: 40%,"2014 - Medalha de Prata no Concurso de Degustação às Cegas, realizado durante a Expocachaça, em Belo Horizonte/MG
2012 - Medalha de Bronze no Concurso de Degustação às Cegas, realizado durante a Expocachaça Dose Dupla no Mercado Municipal de São Paulo.",23/06/2021 15:56,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-companheira-prata-670ml
92,60d61d7afad9153ab6f5d7bd,Cachaça Casa Bi Bucco 750ml,R$ 80.00,Volume: 750ml,"A Cachaça Bidestilada Bi Bucco, se revela surpreendente nos coquetéis e caipirinhas pela suavidade e maciez, valorizando o sabor da fruta, estimulando o desejo para mais uma dose.
 Visão: Revela-se com tons de amarelo levemente dourado adquirido no armazenamento pelo período de um ano em tonéis de carvalho.Olfato: Pequenas nuances de baunilha e aromas equilibrados.Paladar: Macia, harmônica e surpreendentemente agradável.",Local: Bento Gonçalves/RS,Madeira: Carvalho,Envelhecimento: 1 ano,Grad. Alcoólica: 39%,2012 - Medalha de Prata no Concurso Mundial de Bruxelas,23/06/2021 15:56,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-casa-bi-bucco-750ml
93,60d61d7afad9153ab6f5d7be,Cachaça Pinga Minas Carvalho Americano 750ml,R$ 60.00,Volume: 750ml,"Destilada em alambiques de cobre com capacidade de 750 litros, a arte a paciência do mestre alambiqueiro resulta em uma cachaça pura e fresca somente com o coração da cachaça.O envelhecimento em 1 ano em barris de Carvalho americano, proporciona à essa cachaça sabor único e encantador ao paladar!A Cachaça Pinga Minas é produzida com cana-de-açúcar cultivada na própria fazenda e adaptada para a região da zona da mata mineira, onde fica o alambique Caiapó, garantindo assim uma matéria-prima de primeira qualidade.Após destilada ela é armazenada em tanques de aço inox aonde fica descansando por pelo menos 1 ano antes de ser envasada como cachaça branca ou colocada nos barris para o envelhecimento.",Local: Pirapetinga/MG,Madeira: Carvalho Americano,Envelhecimento: 1ano,Grad. Alcoólica: 39%,,23/06/2021 15:56,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-pinga-minas-carvalho-americano-750ml
94,60d61d7afad9153ab6f5d7bf,Cachaça Herança Mineira Premium 4 Madeiras Barril 750ml,R$ 155.00,Volume: 750ml,"Blend 4 Madeiras Brasileiras (Jatobá, Jequitibá, Araribá e Amburana) O visual encanta pelo seu avermelhado intenso e suas lágrimas escorrendo de forma suave e persistente, indicando a harmonia dos ingredientes e a qualidade do produto.O aroma se mostra complexo, com notas de especiarias a floral, combinado com aromas frutado e vegetal.
Na boca apresenta extremamente suave, equilibrando notas de especiarias e frutas vermelhas com um final de boca levemente amargo.",Local: Ubá/MG,,Envelhecimento: 6 meses,Grad. Alcoólica: 42%,,23/06/2021 15:57,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-heranca-mineira-premium-4-madeiras-barril-750ml
95,60d61d7afad9153ab6f5d7c0,Cachaça Indiazinha Flecha de Ouro 500ml,R$ 55.00,Volume: 500ml,"A Indiazinha é produzida no coração da Amazônia, na cidade de Abaetetuba/PA, local tem mais de 200 anos de tradição na produção de cachaça artesanal de alambique.De cor dourada ela é envelhecida em um blend de amburana e castanheira por 2 anos.",Local: Abaetetuba/PA,,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,"2018 - Medalha de Prata no Concurso Mundial de Bruxelas
2018 - 19º Lugar no III Ranking da Cúpula da Cachaça",23/06/2021 15:57,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-indiazinha-flecha-de-ouro-500ml
96,60d61d7afad9153ab6f5d7c1,Cachaça Gogó da Ema Beach 750ml,R$ 60.00,Volume: 750ml,"Apresenta um aroma marcante da cana-de-açúcar, pronta para ser apreciada pelos amantes da branquinha.
O grande astral deste produto está no símbolo cultural, histórico e turístico alagoano (Gogó da Ema), fazendo de seu rótulo um cartão postal das praias de Alagoas.",Local: São Sebastião/AL,Madeira: Não passa por madeira,Envelhecimento: descansa por curto período,Grad. Alcoólica: 40%,"2016 - Medalha de Prata na Expocachaça - Categoria Puras
2016 - Medalha de Ouro Duplo no Concurso Mundial de Bruxelas.",23/06/2021 15:57,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-gogo-da-ema-beach-750ml
97,60d61d7afad9153ab6f5d7c2,Cachaça Bento Albino Envelhecida Ouro 750ml,R$ 69.00,Volume: 750ml,Cachaça Artesanal Envelhecida 3 anos em Barris de Carvalho.,Local: Maniqué/RS,Madeira: Carvalho,Envelhecimento: 3 anos,Grad. Alcoólica: 40%,,23/06/2021 15:57,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-bento-albino-envelhecida-ouro-750ml
98,60d61d7afad9153ab6f5d7c3,Cachaça Marc Clássica Amendoim 700ml,R$ 55.00,Volume: 700ml,"Uma clássica cachaça MARC, armazenada em dornas de amendoim-bravo, produzida com maestria e com os mais rigorosos padrões de qualidade, prezando pela excelência e pela complexidade sensorial.
Rica, suave, equilibrada, impecável.Perfeita para o preparo de drinks e coquetéis, ou ainda para os apreciadores de uma clássica cachaça branca pura.",Local:,Madeira: Amendoim-Bravo,Envelhecimento: 1 ano,Grad. Alcoólica: 40%,,23/06/2021 15:57,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-marc-classica-amendoim-700ml
99,60d61d7bfad9153ab6f5d7c4,Cachaça Lua Azul Ouro 670ml,R$ 43.00,Volume: 670ml,"Armazenada por no mínimo 18 meses em tonéis de Amburana, deixando uma cachaça com aromas leves, com sabor equilibrado e adocicada.",Local: Salinas/MG,Madeira: Amburana,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,,23/06/2021 15:57,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-meia-lua-amburana-670ml
100,60d61d7bfad9153ab6f5d7c5,Cachaça Meia Lua Ouro 670ml,R$ 44.00,Volume: 670ml,"Uma cachaça com aromas leves, lembrando especiarias, tendo um sabor equilibrado e com acidez elevada.",Local: Salinas/MG,Madeira: Bálsamo,Envelhecimento: 2 anos,Grad. Alcoólica: 41%,2014 - 33º Lugar no I Ranking da Cúpula da Cachaça,23/06/2021 15:57,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-meia-lua-ouro-670ml
101,60d61d7bfad9153ab6f5d7c6,Cachaça Weber Haus Especial Clássica Orgânica 750ml,R$ 180.00,Volume: 750ml,"Destilada em alambique e descansa durante um ano. De paladar revela-se macia, suave e harmônica.Ideal para consumir pura em coquetéis de frutas e drinques elaborados.",Local: Ivoti/RS,,,Grad. Alcoólica: 38%,"2015 - 1º Lugar Concurso 38ª Expointer
2012 - Medalha de Bronze –Degustação as cegas da 21ª  Expocachaça Dose Dupla
2008 - Medalha de Ouro concurso Mundial de Bruxelas
2007 - Medalha de Ouro concurso Mundial de Bruxelas
2007 - Medalha de prata no Concurso Alambiques Gaúchos",23/06/2021 15:57,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-weber-haus-especial-classica-organica-750ml
102,60d61d7bfad9153ab6f5d7c7,Cachaça Casa Bucco Extra Premium 6 Anos Edição Especial 700ml,R$ 200.00,Volume: 700ml,"Coloração amarelo dourado intenso resultante dos 6 anos de envelhecimento num brending prefeito de barris de carvalho Americano e Francês.Recomenda-se apreciar pura, desfrutando o melhor da vida, na plenitude da satisfação e prazer. É excelente digestivo, além de harmonizar com cervejas especiais, canapés, queijos e frios.
 Visão: Coloração amarelo dourado intenso resultante dos seis anos de envelhecimento num brending prefeito de barris de carvalho Americano e Francês.Olfato: Bouchet complexo e marcante, com notas de baunilha, amêndoas, banana, chocolate, café e tabaco. Dando-lhe uma tipicidade única.Paladar: Harmônico, com notável maciez. Persistência acentuada complexa, indicando corpo intenso e ao consumidor sua suavidade é surpreendente.Nota: Sua embalagem exclusiva  de linhas sofisticadas indicam o alto padrão de qualidade desta cachaça, atendendo aos clientes mais exigentes e de bom gosto.",Local: Bento Gonçalves/RS,,Envelhecimento: 6 anos,Grad. Alcoólica: 40%,"2020 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP
2020 - 5º Lugar no IV Ranking da Cúpula da Cachaça
2019 - Medalha de Prata no Concurso Vinhos e Destilados do Brasil, realizado em São Paulo",23/06/2021 15:57,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-casa-bucco-extra-premium-6-anos-edicao-especial-700ml
103,60d61d7bfad9153ab6f5d7c8,Cachaça Casa Bucco Sassafrás Orgânica 700ml,R$ 60.00,Volume: 700ml,"A Cachaça Bucco Sassafrás é produzida a partir de canavial orgânico e envelhecida em barris de Canela Sassafrás. Seu processo de fermentação ocorre com leveduras selecionadas e a destilação em alambique de cobre tipo ""Charantes""
 Visão: De cor amarelo dourado obtido pelo processo de envelhecimento de 18 meses em barris de Canela Sassafrás.Olfato: Aroma marcante, típico com notas florais e personalidade inigualável.Paladar: Agradável, macio que encanta aos amantes das especiarias.Harmonização: Combina com pratos da culinária brasileira rica e ervas aromática e pimentas especiais, além de frutas tropicais, embutidos e queijos de sabor marcante.",Local: Bento Gonçalves/RS,Madeira: Canela Sassafrás,Envelhecimento: 1 ano e 6 meses,Grad. Alcoólica: 38%,"2020 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP",23/06/2021 15:57,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-casa-bucco-sassafras-organica-700ml
104,60d61d7bfad9153ab6f5d7c9,Cachaça Santo Mario Extra Premium 2 Madeiras Importadas 750ml,R$ 180.00,Volume: 750ml,"A Cachaça Santo Mario Ouro é produzida na cidade de Catanduva, interior de São Paulo.Cachaça Extra Premium diferenciada pelo maravilho blend de madeiras, carvalho americano e carvalho francês, envelhecida por 5 anos!Uma combinação elegante de aromas temperados faz a nobreza desta cachaça, notas  pronunciadas de caramelo e baunilha são finamente intercaladas com toques de madeira e coco, compondo um buquê prazeirosamente persistente na boca.",Local: Catanduva/SP,,Envelhecimento: 5 anos,Grad. Alcoólica: 40%,,23/06/2021 15:57,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santo-mario-extra-premium-2-madeiras-importadas-750ml
105,60d61d7bfad9153ab6f5d7ca,Cachaça Quinta das Castanheiras Ouro Bálsamo 670ml,R$ 50.00,Volume: 670ml,"Cachaças Quinta das Castanheiras sempre destacando sua excelente qualidade com o selo da ANPAQ (Associação Nacional de Produtores de Cachaça de Qualidade). O armazenamento em bálsamo, deixou a cachaça visualmente brilhante com nuances esverdeada.
Sabor predominantemente amadeirado, herbal, adocicado e levemente adstringente, ficando muito saborosa e refrescante!",Local: Camanducaia/MG,Madeira: Bálsamo,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,"2020 - Medalha de Prata no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP",23/06/2021 15:58,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-quinta-das-castanheiras-ouro-balsamo-670ml
106,60d61d7cfad9153ab6f5d7cb,Cachaça Vila do Ouro Amburana 700ml,R$ 39.90,Volume: 700ml,"Após destilada é armazenada em toneis de amburana, madeira exclusiva Brasileira, por um período de 18 meses.
O armazenamento garante notas frutadas e sabor adocicado a este produto tradicional e original do Brasil.Cor: Amarelo palhaAroma: Frutado, amadeirado e cana de açúcarPaladar: médio corpo, macio, baixo índice de acidez e paladar equilibrado, confirma ao palato o sabor de amburana e a cana de açúcarCachaças Vila do Ouro - Natural de Pitangui em Minas Gerais. Seu nome é uma homenagem à cidade, que foi a sétima Vila do Ouro de Minas Gerais. Região considerada tradicional na produção de cachaça. É produzida com os melhores cultivares de cana de açúcar, e tradicionalmente cortada no tempo correto e processada de forma sustentável. Sua garapa é fermentada a partir do próprio caldo da cana em processo natural, sem aceleradores e aditivos. A destilação artesanal, segue à risca toda uma técnica ancestral, conferindo sabor e qualidade às Cachaças Vila do Ouro. Apenas o “coração” da destilação é utilizado para o armazenamento e envase. São produzidas no Alambique Santíssima dentro de rigorosos padrões de qualidade.",Local: Pitangui/MG,,Envelhecimento: 18 meses,Grad. Alcoólica: 40%,,23/06/2021 15:58,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-vila-do-ouro-amburana-700ml
107,60d61d7cfad9153ab6f5d7cc,Cachaça Santo Mario Prata 750ml,R$ 45.00,Volume: 750ml,"A Cachaça Santo Mario Prata é produzida na cidade de Catanduva, interior de São Paulo. Envelhecida por 1 ano em barris de amendoim.É destilada em alambique de cobre, e armazenada em tonéis de amendoim, madeira nobre brasileira que não interfere na cor da bebida e realça o aroma fresco e frutado da cana. Bebida considerada leve, de sabor suave e acidez equilibrada. É ideal para caipirinhas cítricas, harmoniza bem com aves e peixes, frutos do mar e frutas secas.Em dose, sugere-se o consumo gelada.",Local: Catanduva/SP,Madeira: Amendoim,Envelhecimento: 1 ano,Grad. Alcoólica: 40%,2014 - 6º colocada no ranking nacional da Revista VIP das melhores cachaças do Brasil,23/06/2021 15:58,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santo-mario-prata-750ml
108,60d61d7cfad9153ab6f5d7cd,Cachaça Santa Martha Ouro Grápia 670ml,R$ 50.00,Volume: 670ml,"Cachaça Santa Martha, envelhecida por 1 ano em barris de Grápia.Uma cachaça cor amarelo palha, leva em seu paladar o sabor amadeirado e adocicado, com sentidos da canela e baunilha.",Local: Ivoti/RS,Madeira: Grápia,Envelhecimento: 1 ano,Grad. Alcoólica: 38%,,23/06/2021 15:58,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santa-martha-ouro-grapia-670ml
109,60d61d7cfad9153ab6f5d7ce,Cachaça Gogó da Ema Mix 750ml,R$ 69.00,Volume: 750ml,"A madeira de Jequitibá Rosa oferece uma coloração levemente rosada e um toque especial em caipirinhas, drinks ou pura bem gelada.",Local: São Sebastião/AL,Madeira: Jequitibá Rosa,Envelhecimento: 4 anos,Grad. Alcoólica: 40%,"2020 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP
2018 - Medalha de Ouro no Concurso Mundial de Bruxelas Edição Brasil
2016 - Medalha de Ouro Duplo no Concurso Mundial de Bruxelas Edição Brasil.2015 - Eleita pela Revista Sexy  (Maio / 2015), a Gogó da Ema Mix ficou entre as 10 melhores cachaças do Brasil.",23/06/2021 15:58,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-gogo-da-ema-mix-750ml
110,60d61d7cfad9153ab6f5d7cf,Cachaça Companheira Amburana 670ml,R$ 79.00,Volume: 670ml,A cachaça com o sabor e o aroma amadeirados da amburana agregados a alma e a essência da cana.,Local: Jandaia do Sul/PR,Madeira: Amburana,Envelhecimento: 3anos,Grad. Alcoólica: 40%,"2018 - Medalha de Prata no Concurso Mundial de Bruxelas Edição Brasil
2015 - Medalha de Prata no Concurso Mundial de Bruxelas - Spirits Selection Brasil
2014 - Medalha de Prata no Concurso de Degustação às Cegas, realizado durante a Expocachaça, em Belo Horizonte/MG
2013 - Medalha de Bronze no Concurso de Degustação às Cegas, realizado durante a Expocachaça Dose Dupla, no Mercado Municipal de São Paulo.",23/06/2021 15:58,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-companheira-amburana-670ml
111,60d61d7cfad9153ab6f5d7d0,Cachaça Casa Bucco Prata 750ml,R$ 70.00,Volume: 750ml,"Cachaça fina, delicada para apreciação dos mais exigentes paladares. Proporciona a elaboração de caipirinhas e coquetéis finíssimos e harmônicos, sem exalar odores alcoólicos o qual consolida a alta qualidade da cachaça Casa Bucco “Prata”.
 Visão: Pura, transparência límpida e brilhante.Olfato: Aroma de cana, lembrando mel, garapa e palmito. Revela-se suave e agradável.Paladar: Macio, harmônica e surpreendentemente agradável.Nota: Com cuidados especiais na destilação, elaboramos uma cachaça fina, delicada para apreciação aos mais exigentes paladares. Proporciona a elaboração de caipirinhas e coquetéis finíssimos, harmônicos, sem exalar odores alcoólicos o qual consolida a alta qualidade da cachaça Casa Bucco “Prata”.",Local: Bento Gonçalves/RS,,Envelhecimento: Não envelhecida,Grad. Alcoólica: 40%,"2020 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP
2011 - Medalha de Ouro no Concurso Mundial de Bruxelas
2011 - 1° Lugar no Ranking Expocachaça
2010 - Medalha de Prata no Concurso Mundial de Bruxelas",23/06/2021 15:58,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-casa-bucco-prata-750ml
112,60d61d7dfad9153ab6f5d7d1,Cachaça Herança Mineira Premium Araribá Olhar de Namoradeira 750ml,R$ 200.00,Volume: 750ml,"Essa é a queridinha da Herança Mineira, uma bebida única, de cor amarelo cobre brilhante, junto com aroma com toque de flor.No aroma destaca-se notas doce lembrando extrato de cacau e chocolate.
Na boca, têm-se notas de doce de leite, rapadura, chocolate e resíduos de mel com um álcool extremamente equilibrado e harmonioso.
No final de boca, um suave amargor em sinergia com um excelente frescor, como se fosse uma partilha de hortelã.Araribá é uma espécie natural das regiões Sudeste e Centro-Oeste do Brasil, tradicionalmente conhecida no interior do Paraná.",Local: Ubá/MG,Madeira: Araribá,Envelhecimento: 6 meses,Grad. Alcoólica: 42%,,23/06/2021 15:58,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-heranca-mineira-premium-arariba-750ml
113,60d61d7dfad9153ab6f5d7d2,Cachaça Marc Clássica Pura 700ml,R$ 56.00,Volume: 700ml,Pura e cristalina cachaça da MARC Destilaria descansada em dornas de aço inox.,Local:,Madeira: Dornas de Inox,Envelhecimento: 6 meses,Grad. Alcoólica: 40%,2020 - Medalha de Ouro na Expocachaça,23/06/2021 15:58,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-marc-classica-pura-700ml
114,60d61d7dfad9153ab6f5d7d3,Cachaça Marc Amburana 700ml,R$ 68.00,Volume: 700ml,Maturada em barris de madeira nobre Amburana.,Local:,Madeira: Amburana,Envelhecimento: 1 ano,Grad. Alcoólica: 39%,2020 - Medalha de Prata na Expocachaça,23/06/2021 15:58,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-marc-amburana-700ml
115,60d61d7dfad9153ab6f5d7d4,Cachaça Primeira de Minas Prata 750ml,R$ 37.00,Volume: 750ml,"Uma cachaça branca, com aromas leves e destilação limpa, suave na boca, ideal para ser tomada em shots e também para o preparo de caipirinha ou em composição de diversos coquetéis.",Local: Faria Lemos/MG,,Envelhecimento: não envelhecida,Grad. Alcoólica: 39%,,23/06/2021 15:59,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-primeira-de-minas-prata-750ml
116,60d61d7dfad9153ab6f5d7d5,Cachaça Magnífica Safra do Ano 700ml,R$ 60.00,Volume: 700ml,"É diretamente engarrafada após a destilação, sem passar em madeira.De estilo puro e franco, seu frescor revela o verdadeiro espírito da cachaça de alambique.Especialmente indicada para o preparo da tradicional Caipirinha e outros drinques.",Local: Vassouras/RJ,Madeira: Não passa por madeira,Envelhecimento: sem envelhecimento,Grad. Alcoólica: 40%,2019 - Best in Class Cachaça Tradicional Prata - Showrum Tasting Competition - Itália,23/06/2021 15:59,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-magnifica-safra-do-ano-700ml
117,60d61d7dfad9153ab6f5d7d6,Cachaça Guaraciaba Drink 500ml,R$ 30.00,Volume: 500ml,"Essa cachaça é feita especialmente para ser utilizada em drinques. Armazenada em dornas de inox durante 1 ano.Sua aparência cristalina revela a pureza de uma cachaça artesanal e o autêntico sabor da cana-de-açúcar.A Guaraciaba Drink é dona de um inigualável sabor suave, que ajuda a realçar o gosto de outras bebidas que compõem os mais famosos coquetéis.O Começo:Em 1960, o Sr. José Maria Santana, mais conhecido como Zé Santana, começou a produzir cachaça em um pequeno engenho movido à roda d’água. O seu produto era vendido e entregue nos mercados da região no lombo de burros pelos tropeiros.A fama da cachaça correu a região e aumentou a demanda, fazendo com que o pequeno engenho fosse trocado por um maior, movido a vapor. Em 1965, é registrada a marca Guaraciaba e a tropa de burros foi trocada por um caminhão. Em poucos anos, a marca já era uma das preferidas na capital.",Local: Guaraciaba/MG,,Envelhecimento: 1 ano,Grad. Alcoólica: 40%,2017 - Medalha de Prata no Concurso Mundial de Bruxelas - Edição Brasil,23/06/2021 15:59,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-guaraciaba-drink-500ml
