,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,VOLUME,LOCAL_DE_PRODUÇÃO,PRODUTOR,GRADUAÇÃO_ALCOÓLICA,RECIPIENTE_DE_ARMAZENAMENTO,ANÁLISE_SENSORIAL,LINK,DATA_COLETA
57,60c814f8679d88dafb13a9a3,Cachaça Soledade Pau Brasil 750ml,"R$ 130,00","
Cachaça Soledade Pau Brasil 750ml
A Cachaça Soledade Pau Brasil é uma cachaça inconfundível e inesquecível.
Rio de Janeiro - Brasil
O envelhecimento em barris feitos com PAU BRASIL resulta numa cachaça encorpada e com sensação no retro gosto bem longa. 
Conheça mais a Cachaça Soledade Pau Brasil
Uma cachaça inconfundível e inesquecível. O envelhecimento em barris feitos com PAU BRASIL resulta numa cachaça encorpada e com sensação no retro gosto bem longa. Tão diferente que se torna inesquecível. Preferencialmente para ser consumida pura em taças que propiciem uma sensação sensorial diferenciada. Fica muito bem num coquetel especial “rabo de galo”.
O envelhecimento em barris de Pau Brasil resulta em sabores e aromas profundos e marcantes. A cada gole uma duradoura sensação agradável, inconfundível e inesquecível. Deve preferencialmente ser degustada pura em taças apropriadas que propiciem uma experiência sensorial diferenciada.
",Volume: 750 ml,Rio de Janeiro - Brasil,Produtor: Fazenda Soledade,40%,Madeira: Pau Brasil,"VISÃO: ambar
OLFATO: adocicados
PALADAR: adocicado, aveludada, encorpado
",https://ethylica.com.br/produto/cachaca-soledade-pau-brasil-750ml/,27/05/2021 11:13
58,60c814f8679d88dafb13a9a4,Cachaça Tiê Ouro 700ml,"R$ 54,00","
Cachaça Tiê Ouro 700ml
Cachaça Tiê Ouro é produzida em Aiuruoca, cidade localizada no sul de Minas Gerais,
Minas Gerais - Brasil
Após a destilação, a Cachaça Tiê Ouro é envelhecida em barris de carvalho europeu de 200 litros por 1 ano e meio. 
Produção sustentável de cachaça  Tiê Ouro, no sul de Minas Gerais
A Cachaça Tiê Ouro é produzida em Aiuruoca, cidade localizada no sul de Minas Gerais, em uma bonita região de importância ambiental e histórica.
O casal empreendedor Arnaldo Ramoska e Cris Amin começaram a produção em 2003, quando compraram a fazenda. Em 2016, colocam a cachaça Tiê no mercado nacional.
O alambique de cobre está localizado na fazenda Guapiara, uma propriedade de 1.000 hectares, sendo 20 dedicados à cachaça.
Alambique de cobre de fogo direto para produção da cachaça Tiê
A receita da Tiê Ouro
Para a receita de produção da cachaça Tiê Ouro, o casal paulista se inspirou numa famosa cachaça da região: a cachaça do Otacílio.
A cachaça é fermentada por leveduras selvagens. A destilação é feita em alambique de cobre aquecido a lenha. Arnaldo assina como mestre de alambique e durante a produção tem o reforço mineiro do próprio Otacílio e seu filho Tobías.
Após a destilação, a Cachaça Tiê Ouro é envelhecida em barris de carvalho europeu de 200 litros por 1 ano e meio. Os barris eram utilizados na Europa para envelhecimento de uísque. Em Aiurupouca, os barris estão agora alojados numa caverna cavada num barranco revestido por tijolos que garante condições de umidade e temperatura para envelhecer essa autentica cachaça mineira.
",Volume: 750 ml,Minas Gerais - Brasil,Produtor: Tiê,,Madeira: Carvalho Europeu,"VISÃO: dourada
OLFATO: adocicados
PALADAR: adocicado, aromatico
",https://ethylica.com.br/produto/cachaca-tie-ouro-700ml/,27/05/2021 11:13
59,60c814f8679d88dafb13a9a5,Cachaça Tiê Prata Edição Comemorativa 750ml,"R$ 140,00","
Cachaça Tiê Prata Edição Comemorativa 750ml
A Cachaça Tiê Prata Edição Comemorativa é uma cachaça premiada!
Minas Gerais - Brasil
Em 2020, o IV Ranking da Cúpula da Cachaça elegeu a cachaça Tiê Prata como a melhor cachaça sem passar por madeira do Brasil. Para celebrar a conquista, os produtores criaram uma versão comemorativa limitada.  
Em 2020, o IV Ranking da Cúpula da Cachaça elegeu a cachaça Tiê Prata como a melhor cachaça sem passar por madeira do Brasil
A Cachaça Tiê Prata, produzida em Aiuruoca, no sul de Minas Gerais, pelo casal paulista Arnaldo Ramoska e Cris Amin, recebeu 72,74 pontos na avaliação do IV Ranking da Cúpula da Cachaça, ficando em 1º lugar entre as cachaças armazenadas em inox.
Para celebrar a conquista, os produtores criaram uma versão comemorativa limitada.
 
",Volume: 750 ml,Minas Gerais - Brasil,Produtor: Tiê,42%,,"VISÃO: incolor
OLFATO: adocicados
PALADAR: adocicado, aromatico
",https://ethylica.com.br/produto/cachaca-tie-prata-edicao-comemorativa-750ml/,27/05/2021 11:13
60,60c814f8679d88dafb13a9a6,Cachaça Trindade 670ml,"R$ 110,35","
Cachaça Trindade 670ml
A Cachaça Trindade é triplamente filtrada e feita somente com o ""coração"" do destilado.
 - 
A madeira amendoim é considerada a mais nobre das madeiras para o armazenamento da cachaça, pois tem a propriedade de preservar e acentuar as características naturais da bebida, como o perfume e sabor. Ela abaixa a acidez da cachaça e transfere uma leve coloração castanho-rosada ao produto final. 
Conheça mais a Cachaça Trindade
A Cachaça Trindade fica armazenada por um período mínimo de 12 meses, sendo produzida com baixíssima acidez, o que faz seu sabor ser mais leve. Por isto, recomenda-se saborear o produto puro, à temperatura ambiente ou resfriada.
A madeira amendoim é considerada a mais nobre das madeiras para o armazenamento da cachaça, pois tem a propriedade de preservar e acentuar as características naturais da bebida, como o perfume e sabor. Ela abaixa a acidez da cachaça e transfere uma leve coloração castanho-rosada ao produto final.
Esta é a principal característica destes toneis: transmitir um sabor e odor muito suave à cachaça que possibilita apreciar o gosto da matéria prima.
A Trindade fica armazenada por um período mínimo de 12 meses, sendo produzida com baixíssima acidez, o que faz seu sabor ser mais leve. Por isto, recomenda-se saborear o produto puro, à temperatura ambiente ou resfriada.
",Volume: 670 ml,,,40%,Madeira: Amendoim,"OLFATO: adocicados
PALADAR: adocicado, aromatico
",https://ethylica.com.br/produto/cachaca-trindade-670ml/,27/05/2021 11:14
61,60c814f9679d88dafb13a9a7,Cachaça Weber Haus Classica 750ml,"R$ 119,00","
Cachaça Weber Haus Classica 750ml
A Cachaça Weber Haus Clássica possui uma mescla de aromas de cana-de-açúcar e frutas cítricas.
Rio Grande do Sul - Brasil
A cachaça fica descansando por no mínimo 1 Ano em tanques de inox, onde sentimos o frescor da cana de açúcar e frutas cítricas no aroma e sabor da cachaça 
A história por trás da cachaça Weber Haus Clássica
A família Weber produz desde 1948 em Ivoti no Rio Grande do Sul uma linha de cachaças artesanais destiladas em alambiques de cobre. Os produtores foram um dos primeiros do mercado a fazer uma mudança de cachaçaria para uma destilaria, aumentando o portfólio com outras bebidas como gin, rum, aguardentes compostas. Eles investem também em uma linha orgânica de destilados.
A produção na Weber Haus
O canavial da Weber Haus fica próximo ao local onde a cana é moída – algo fundamental para a qualidade da cachaça. A cana-de-açúcar é orgânica, com corte manual e sem queimas.
A fermentação é feita com leveduras autóctones selecionadas do próprio canavial, multiplicada em laboratórios – dessa forma, toda safra a mesma levedura é utilizada no processo de fermentação, mantendo padrão e fortalecendo a ideia de terroir.
No envelhecimento possuem uma diversidade de madeiras, como cabreúva, bálsamo, carvalho, amburana, sendo essa última a madeira mais icônica da destilaria.
Certificado Orgânico do IBD
Os selos de produto orgânico do certificado IBD são concedidas quando todas as etapas da produção, desde o preparo do solo, colheita e elaboração se enquadram nos requisitos estabelecidos pela Lei Orgânica, dentro dos padrões ecológicos e com absoluta rastreabilidade. Os processos de produção atestam o cuidado e a dedicação em oferecer produtos de qualidade com garantia de origem
Cachaça premiada no Brasil e exterior
A Weber Haus possui mais de 40 premiações nacionais e internacionais. Além do selo orgânico do possui certificação de rastreabilidade pelo Inmetro.
O Inmetro garante qualidade físico-química da cachaça por meio de uma análise mais rígida do que a do Ministério da Agricultura. É uma certificação voluntária, que visa facilitar a exportação e destacar a bebida no mercado.
",Volume: 750 ml,Rio Grande do Sul - Brasil,Produtor: Weber Haus,38%,,"VISÃO: incolor
OLFATO: adocicados
PALADAR: adocicado
",https://ethylica.com.br/produto/cachaca-weber-haus-classica-750ml/,27/05/2021 11:14
62,60c814f9679d88dafb13a9a8,Cachaça Weber Haus Leandro Batista 750ml,"R$ 85,50","
Cachaça Weber Haus Leandro Batista 750ml
Cachaça Weber Haus Leandro Batista é uma mistura de três madeiras brasileiras. O blend é composto de cachaças envelhecidas por 1 ano em dornas de 700 litros de amburana (60%), bálsamo (35%) e canela-sassafrás (5%)
Rio Grande do Sul - Brasil
Leandro Batista é um dos primeiros sommeliers especializado em cachaça do Brasil. Ele começou sua trajetória no Restaurante Mocotó, na Vila Medeiros em São Paulo. 
Quem é Leandro Batista, o sommelier de cachaça
Leandro Batista é um dos primeiros sommeliers especializado em cachaça do Brasil. Ele começou sua trajetória no Restaurante Mocotó, na Vila Medeiros em São Paulo.
Por lá, fez um trabalho inovador criando cartas de cachaças e instruindo a equipe de salão a promover a degustação do destilado brasileiro junto aos clientes do Mocotó.
O trabalho de Leandro foi reconhecido em revistas, entrevistas para rádios, palestras, aulas e muita gente provando e aprovando a bebida brasileira. Graças ao seu trabalho, o destilado brasileiro vem encontrando novos adeptos e amantes.
Em 2017, em parceria com a destilaria Weber Haus, o sommelier lança as cachaças Umas e Outras e seu blend exclusivo, a cachaça Leandro Batista.
Leandro assina a cachaça que leva seu nome.
O blend da cachaça
A cachaça é uma mistura de três madeiras brasileiras. O blend é composto de cachaças envelhecidas por 1 ano em dornas de 700 litros de amburana (60%), bálsamo (35%) e canela-sassafrás (5%)
Características sensoriais
lágrimas de rápido para moderado; cor dourado com toques esverdeado e avermelhado; percepção alcoólica baixa no nariz e na boca; no nariz, baunilha, canela, cardamomo e pão de mel; com repouso na taça evolui para floral (jasmim); na boca começa doce e termina como leve amargor; leve medicinal; retrogosto de rápido para moderado; Ideal para: colocar no congelador e beber gelada.
",Volume: 750 ml,Rio Grande do Sul - Brasil,Produtor: Weber Haus,38%,Madeira: Amburana,"VISÃO: dourada
OLFATO: adocicados, madeira
PALADAR: adocicado, aromatico
",https://ethylica.com.br/produto/cachaca-leandro-batista-750ml/,27/05/2021 11:14
63,60c814f9679d88dafb13a9a9,Cachaça Weber Haus Santa Martha Grapia 670ml,"R$ 49,00","
Cachaça Weber Haus Santa Martha Grapia 670ml
A Cachaça Santa Martha Grapia é envelhecida por 1 ano em barris de Grápia.
Rio Grande do Sul - Brasil
O “Armazém da Fazenda Maribo” fez a fama das cachaças Velho Pescador e Santa Martha, pois recebia muitos turistas e clientes a procura de produtos artesanais elaborados na própria fazenda 
A história da Cachaça Santa Martha Grapia
Cachaça Santa Martha Grapia é envelhecida por 1 ano em barris de Grápia.
Marcelo Borsato, construiu a Fazenda Maribo, em 1985, em Osório, no litoral norte do Rio Grande do Sul, em homenagem a sua esposa, Mari Milani.
O “Armazém da Fazenda Maribo” fez a fama das cachaças Velho Pescador e Santa Martha, pois recebia muitos turistas e clientes a procura de produtos artesanais elaborados na própria fazenda, como cachaça, pães, cucas, massas, geleias finas, salame, queijos e licores, entre outros. Dessa forma, a qualidade dos produtores e da cachaça fez a fama da marca Velho Pescador por todo Brasil.
As cachaças da Fazenda Maribo são adquiridas pela destilaria Weber Haus
Uma das mais tradicionais cachaças de alambique do Rio Grande do Sul – a Velho Pescador – é agora da Weber Haus. A marca foi adquirida pela cachaçaria gaúcha, de Ivoti (RS), junto com os demais rótulos da legendária Fazenda Maribo, de Osório (RS). Entre elas, destacam-se as cachaças 30 Luas e a Santa Martha (Prata e Envelhecida em Grapia), esta última produzida pela primeira destilaria e cachaçaria do Sul do País, de 1928, com o mesmo nome. O valor da transação não foi revelado devido a uma cláusula contratual. Esta é a primeira vez que uma cachaçaria artesanal compra as marcas de outra. O normal são grandes empresas adquirirem alambiques familiares.
Segundo o diretor Evandro Weber, a compra foi feita para preservar a história da cachaça gaúcha. Ele revela que um grupo mineiro estava em negociação com os proprietários da Fazenda Maribo. “Além de manter a memória da cachaça gaúcha, temos um grande interesse comercial nessas marcas consagradas e conhecidas em todo o país”, afirma. Evandro Weber estima um faturamento 10% superior em 2015 com a comercialização dos rótulos da Fazenda Maribo. “Só este ano devemos ter um incremento de 5% com a inclusão destas marcas no nosso portfólio”, informa.
A Velho Pescador foi pioneira no RS e no Brasil a usar embalagens diferenciadas e no esmero com a qualidade das cachaças elaboradas. “O trabalho que realizamos na Weber Haus, de escolher garrafas de cachaça com design, foi inspirado na Fazenda Maribo”, conta Evandro. “Sempre acompanhei e fui um admirador do trabalho desenvolvido por eles, tanto que a nossa filosofia sempre foi semelhante”, acrescenta.
A estratégia é unir a Velho Pescador e a Santa Martha às marcas da Weber Haus. Elas ficarão numa posição intermediária, entre a linha Weber Haus e a Lundu. As novidades serão o relançamento no mercado das marcas Antiqua e 30 Luas.
A origem do nome

A Fazenda Maribo está localizada às margens da Lagoa Pinguela, local onde muitos pescadores retiram seu sustento. A cachaça Velho Pescador ganhou esse nome para homenagear aqueles que vivem da pesca nas proximidades do alambique.


",Volume: 670 ml,Rio Grande do Sul - Brasil,Produtor: Weber Haus,38%,Madeira: Garapeira,"VISÃO: dourada
",https://ethylica.com.br/produto/cachaca-santa-martha-grapia-670ml/,27/05/2021 11:14
64,60c814f9679d88dafb13a9aa,Cachaça Weber Haus Velho Pescador Ouro 750ml,"R$ 97,00","
Cachaça Weber Haus Velho Pescador Ouro 750ml
A Cachaça Velho Pescador  Ouro é o carro chefe da produção da fazenda. A qualidade da cachaça é fruto do aprimoramento de todo o processo artesanal desenvolvido por anos
Rio Grande do Sul - Brasil
Evandro Weber é o responsável por manter a tradição de produzir aguardente de cana em Ivoti. 
Conheça mais a Cachaça Velho Pescador Ouro
A cachaça Velho Pescador  Ouro é o carro chefe da produção da fazenda. A qualidade da cachaça é fruto do aprimoramento de todo o processo artesanal desenvolvido por anos a fio com envelhecimento da aguardente em barris de carvalho. Este processo está verdadeiramente no sangue italiano do proprietário da marca Marcello Borsato industrial que originalmente se dedicava ao ramo de destilaria de malt whisky. Ele é descendente de uma família do norte da Itália que por muitas gerações preparou a ‘grappa’ espécie de aguardente produzida a partir das cascas da uva. Vem daí esse amor e dedicação pela fabricação de uma aguardente artesanal razão pela qual a “Velho Pescador” é tão apreciada.
Além disso o complexo de fabricação dessa preciosidade possui em sua estrutura um moderno restaurante loja de produtos coloniais exclusivos e esquema de excursões para visitação turística. Harmonize ao seu gosto!
A cachaça Weber Haus é produzida em Ivoti no Rio Grande do Sul
Weber Haus é alemão significa “Casa dos Weber”.
Ao chegar ao Rio Grande do Sul da Alemanha em 1824, a família Weber pensou que poderia produzir Schnaps, bebida destilada na Europa feita de grãos ou da batata inglesa. Como só encontraram cana-de-açúcar começaram a produzir cachaça em 1948.
A primeira cachaça da família se chamava Primavera, uma homenagem à época do ano favorita dos alemães no Brasil. Recentemente, em 2017, a marca foi reincorporada no portfólio da empresa.
Evandro Weber é o responsável por manter a tradição de produzir aguardente de cana em Ivoti. Em 10 hectares de plantação de cana-de-açúcar orgânica, Evandro produz uma linha vasta de cachaças, licores, gins e rums.
",Volume: 750 ml,Rio Grande do Sul - Brasil,Produtor: Weber Haus,40%,Madeira: Carvalho,"VISÃO: dourado-escuro
OLFATO: adocicados
PALADAR: aromatico, profundo
",https://ethylica.com.br/produto/cachaca-velho-pescador-ouro-750-ml/,27/05/2021 11:15
65,60c814f9679d88dafb13a9ab,Cachaça Yaguara Orgânica 750ml,"R$ 93,00","
Cachaça Yaguara Orgânica 750ml
A Cachaça Yaguara Orgânica surpreendente na qualidade, com notas de carvalho europeu, camomila e capim limão.
Rio Grande do Sul - Brasil
Decorrência de tripla filtragem e tem uma embalagem única e exclusiva. 
Conheça mais a Cachaça Yaguara Orgânica
A Cachaça Yaguara Orgânica apesar de passar por madeira, a cachaça é incolor em decorrência de tripla filtragem. Com uma embalagem única e exclusiva, encerra em seu interior uma cachaça surpreendente na qualidade, com notas de carvalho europeu, camomila e capim limão.
Produtor
Os irmãos brasileiros Thyrso e Thiago Camargo e seu amigo de infância, o inglês Hamilton Lowe, criaram a empresa Carmosina para realizar um sonho em comum: tornar a cachaça artesanal de alambique um destilado mundial. Parte dessa motivação vem da herança de família. O avô dos sócios brasileiros, o Barba, tinha como hobby envelhecer cachaça em sua fazenda no Paraná. Do lado inglês, tiveram a inspiração e a orientação do pai de Hamilton, sir Frank Lowe, um dos pioneiros da indústria de publicidade da Inglaterra e responsável pelo desenvolvimento de grandes marcas. O casamento entre a tradição do lado da família Camargo e a inovação trazida pelo olhar publicitário dos sócios ingleses se traduz na garrafa inspirada no calçadão de Copacabana, símbolo do Brasil contemporâneo.
",Volume: 750 ml,Rio Grande do Sul - Brasil,Produtor: Yaguara,40%,Madeira: Carvalho Europeu,"VISÃO: incolor
OLFATO: adocicados
PALADAR: adocicado, aromatico
",https://ethylica.com.br/produto/cachaca-yaguara-organica-750ml/,27/05/2021 11:15
66,60c814f9679d88dafb13a9ac,Cachaça Yaguara Ouro 750ml,"R$ 90,00","
Cachaça Yaguara Ouro 750ml
A Cachaça Yaguara Ouro é um Blend e tem seu envelhecimento de 1 ano em cada madeira: Carvalho e Cabreúva e Amburana.
Rio Grande do Sul - Brasil
Deliciosa Para Tomar Pura, Mas Também Surpreendente Para Uso Em Coquetéis. 
Produção  da Cachaça Yaguara Ouro
A Cachaça Yaguara Ouro é um Blend e tem seu envelhecimento de 1 ano em cada madeira: Carvalho e Cabreúva e Amburana.
Deliciosa Para Tomar Pura, Mas Também Surpreendente Para Uso Em Coquetéis.
Os irmãos brasileiros Thyrso e Thiago Camargo e seu amigo de infância, o inglês Hamilton Lowe, criaram a empresa Carmosina para realizar um sonho em comum: tornar a cachaça artesanal de alambique um destilado mundial. Parte dessa motivação vem da herança de família. O avô dos sócios brasileiros, o Barba, tinha como hobby envelhecer cachaça em sua fazenda no Paraná. Do lado inglês, tiveram a inspiração e a orientação do pai de Hamilton, sir Frank Lowe, um dos pioneiros da indústria de publicidade da Inglaterra e responsável pelo desenvolvimento de grandes marcas. O casamento entre a tradição do lado da família Camargo e a inovação trazida pelo olhar publicitário dos sócios ingleses se traduz na garrafa inspirada no calçadão de Copacabana, símbolo do Brasil contemporâneo.
Yaguara é produzida a partir de cana-de-açúcar orgânica e fermentada com leveduras selecionadas autóctones, e Erwin Weimann, químico, pesquisador, autor do livro Cachaça: a bebida brasileira e mestre de adega da Yaguara – é sob o olhar atento dele que o produto final é destilado em pequenos lotes e envelhecido em carvalho e madeiras nacionais.
",Volume: 750 ml,Rio Grande do Sul - Brasil,Produtor: Yaguara,42%,Madeira: Amburana,"VISÃO: amarelo-palha
OLFATO: adocicados, amadeirado
PALADAR: adocicado
",https://ethylica.com.br/produto/cachaca-yaguara-ouro-750ml/,27/05/2021 11:15
67,60c814f9679d88dafb13a9ad,Cocktail Hof Rabo de Galo 700ml,"R$ 75,00","
Cocktail Hof Rabo de Galo 700ml
O Cocktail Rabo de Galo é produzido a partir do blend de 3 das melhores cachaças da Hof, vermutes além do toque especial
Serra Negra - Brasil
É produzido na Microdestilaria Hof localizada em Serra Negra, no interior de São Paulo desenvolve, produz e comercializa uma linha de bebidas exclusivas 
Conheça mais a história do Cocktail Rabo de Galo
O Cocktail Rabo de Galo é produzido na Microdestilaria Hof. A destilaria localizada em Serra Negra, no interior de São Paulo desenvolve, produz e comercializa uma linha de bebidas exclusivas no interior de São Paulo. Uma das inovações está na linha de cachaças que envelhecem em barris de carvalho, além de ready to drinks, como o Rabo de Galo, seguindo o modelo de microdestilarias boutique dos EUA e Europa.
A Hof Microdestilaria, desenvolve, produz e comercializa uma linha de bebidas exclusivas e principalmente inovadoras.Acima de tudo uma produção com total atenção e uma escolha criteriosa de ingredientes regionais. Nesse sentido trabalha com um conceito contemporâneo de produção em escala reduzida, sem perder de vista a qualidade e a viabilidade do negócio. Uma produção antes de mais nada, destinada a paladares cada vez mais exigentes.
O Cocktail Rabo de Galo é produzido a partir do blend de 3 das melhores cachaças da Hof, vermutes além do toque especial, tudo isto junto seguido de um merecido descanso. Um Coquetel revitalizado, pronto para beber, melhor ainda se for gelado ou com gelo e uma rodela de limão ou laranja.
Harmonize  seu  Cocktail Rabo de Galo ao seu gosto!
",Volume: 700 ml,Serra Negra - Brasil,Produtor: Microdestilaria Hof,35%,,"OLFATO: adocicados
PALADAR: adocicado, aromatico
",https://ethylica.com.br/produto/cocktail-hof-rabo-de-galo-700ml/,27/05/2021 11:16
68,60c814fa679d88dafb13a9ae,Tiquira Guaaja Amburana 500ml,"R$ 92,38","
Tiquira Guaaja Amburana 500ml
Tiquira Guaaja Amburana é fabricada à base de mandioca armazenada em barris de Amburana
Maranhão - Brasil
O Cauím era consumido em cerimônias e ocasiões especiais. Com a destilação do Cauím chegou-se a Ti-kyra, palavra tupi que significa líquido que goteja. 
GUAAJA TIQUIRA – O destilado ancestral 100% brasileiro!
Tiquira Guaaja Amburana é fabricada à base de mandioca armazenada em barris de Amburana, onde o que já era bom ficou ainda mais peculiar, ganhadora da medalha de Ouro no Concurso Mundial de Bruxelas 2018
| Produzida em Santo Amaro do Maranhão
A Tiquira
Nos primórdios os índios brasileiros produziam e bebiam o Cauím, fermentado alcoólico preparado a partir da mandioca. O Cauím era consumido em cerimônias e ocasiões especiais. Com a destilação do Cauím chegou-se a Ti-kyra, palavra tupi que significa líquido que goteja.
A GUAAJA TIQUIRA tem 40% de teor alcoólico
Tiquira Guaaja Amburana vem em uma linda garrafa de 500ml no rótulo o desenho de uma família de onça pintada.
Cidade: Santo Amaro – Maranhão
GUAAJA foi criada para proporcionar a degustação desse destilado com o sabor e identidade característicos e próprios dessa bebida, a tiquira, destilado ancestral 100 % original do Brasil.
",Volume: 500 ml,Maranhão - Brasil,Produtor: Guaaja,40%,Madeira: Amburana,"VISÃO: dourada
OLFATO: adocicados
PALADAR: adocicado, aromatico
",https://ethylica.com.br/produto/tiquira-guaaja-amburana-500ml/,27/05/2021 11:16
