,_id,NOME_DA_CACHAÇA,PREÇO,VOLUME,ANÁLISE_DO_CACHACIER,DESCRIÇÃO_DA_CACHAÇA,HISTÓRIA_DO_ALAMBIQUE,LOCAL_DE_PRODUÇÃO,RECIPIENTE_DE_ARMAZENAMENTO,TEMPO_DE_ARMAZENAMENTO,GRADUAÇÃO_ALCOÓLICA,PREMIOS,DATA_COLETA,LINK
10,60df74858882c8982eaecd3b,Cachaça Saliníssima Ouro 670ml,"R$ 39,90",670ml,"De cor amarelo-clara, possui uma mescla de aromas de erva-doce e anis. No paladar, traz um gosto salgado. Além disso, causa uma sensação licorosa e picante na boca. Retrogosto agradável e moderado.","A Cachaça Saliníssima Ouro 670ml segue a receita tradicional do fermento caipira, utilizando leveduras selvagens e substratos naturais durante o processo de fermentação. Armazenada por 10 anos em barris de bálsamo, possui graduação alcoólica de 42%.

A bebida reúne características de uma genuína Cachaça Artesanal de alto padrão. O processo de envelhecimento confere à bebida um sabor amadeirado e macio. A cor amarelada e o corpo vigoroso refletem o cuidado em cultivar as práticas originais de produção das cachaças mineiras.
","A Cachaça Saliníssima é produzida na Fazenda Matrona, em Salinas, no norte de Minas Gerais, desde 1955, quando Olímpio Mendes passou a se dedicar ao plantio de cana-de-açúcar, que era usada para a produção de cachaças e rapaduras. As bebidas eram engarrafadas e vendidas na própria casa, para funcionários da fazenda, vizinhos e amigos. Já as rapaduras eram comercializadas na cidade aos sábados, após percorrerem um longo trajeto em carro de boi.

No processo de produção, Alfredo Mendes de Oliveira, filho de Olímpio, era responsável pelo transporte e moagem da cana, enquanto o pai se dedicava à fermentação e alambicagem da cachaça. No final dos anos 1990, Alfredo e seu filho, Lucas Mendes assumiram a fazenda, dando continuidade à tradição da produção artesanal, tanto dos destilados quanto das rapaduras.

Em 2003, o engenho passou por melhorias na estrutura e equipamentos, mas sem perder a essência artesanal na fabricação das cachaças. Hoje, seguindo na família de Olímpio, a Fazenda Matrona continua sendo uma das importantes produtoras de cachaças da região de Salinas.
",Salinas - MG,Bálsamo,10 anos,42%,"2018 - 36ª Colocada no III Ranking da Cúpula da Cachaça
",25/6/2021 - 19:27:13,https://www.cachacarianacional.com.br/cachaca-salinissima-ouro-670ml-01149/p
11,60df74858882c8982eaecd3c,Cachaça Prosa Mineira Carvalho Extra Premium 700ml,"R$ 57,00",700ml,"De cor amarelo-palha, possui uma mescla de aromas de banana, mel e baunilha. No paladar, traz um gosto doce. Além disso, causa uma sensação aveludada e levemente picante na boca. Retrogosto agradável, amadeirado, e moderado.","A Cachaça Prosa Mineira Carvalho Extra Premium 670ml é envelhecida em tonéis de carvalho americano por quatro anos. Com graduação alcoólica de 39%, é uma bebida macia que apresenta certa complexidade em suas notas. O tempo em que repousa na madeira nobre, utilizada na fabricação dos melhores destilados do mundo, torna a cachaça Premium em relação aos produtos da linha.

Com um sabor irresistível e que atende aos mais exigentes paladares, sempre foi o destilado preferido de Santa Rita de Caldas, em Minas Gerais. O nome remete aos tempos da colonização onde os agricultores e tropeiros, depois da lida diária ou para rebater o frio rigoroso do inverno na região, usavam a cachaça para aquecer e relaxar numa animada roda de viola com os amigos.
","Durante o período da colonização, a cachaça era uma bebida consumida por agricultores e tropeiros para relaxar depois de um dia árduo de trabalho ou para ajudar a amenizar o frio rigoroso que fazia na região de Santa Rita de Caldas, no sul de Minas Gerais. Muitas vezes, servia, também, para animar a roda de amigos. Nessa época, o destilado era visto como uma bebida popular e extremamente forte, mas foi adotada como a preferida da região.

Após anos de pesquisa e uma seleção rigorosa de matéria-prima, focando sempre em não perder suas raízes e preservar as antigas tradições, surgiu, em 2010, a Cachaça Prosa Mineira, que traz como características sensoriais a sofisticação e a qualidade. Não é à toa que ela já foi premiada 26 vezes.

No alambique, todo o processo de fabricação da cachaça é feito de maneira artesanal, com todo zelo e atenção necessário para se produzir um destilado de qualidade e com personalidade única. O controle de todas as variáveis está nas mãos do produtor. Assim, quando o consumidor recebe a Cachaça Prosa Mineira, ele consegue não só degustar uma bebida de qualidade, mas sentir o cuidado de todo o processo.

Quando falamos em qualidade nos referimos, principalmente, à escolha certa da principal matéria-prima da cachaça: a cana-de-açúcar. Por isso, o alambique possui um viveiro de mudas e plantio, pois acreditam que qualidade vem de berço.

O processo de maturação da cana para obtenção de um padrão de brix (teor de açúcar) ideal para fermentação, além do cultivo em condições climáticas e de solo favoráveis, são fatores que influenciam diretamente no resultado final da cachaça.
",Santa Rita de Caldas - MG,Carvalho Americano,4 anos,39%,"2018 - Medalha de Ouro no ExpoCachaça
2017 - Medalha de Prata no ExpoCachaça
3ª Colocada na Avaliação de Cachaças da USP
2016 - Medalha de Ouro no Concurso Mundial de Bruxelas

",25/6/2021 - 19:27:19,https://www.cachacarianacional.com.br/cachaca-prosa-mineira-carvalho-extra-premium-670ml-01093/p
12,60df74858882c8982eaecd3d,Cachaça Prazer de Minas Premium Unlimited 700ml,"R$ 175,00",700ml,"De cor amarelo-caramelo alaranjada, possui uma mescla de aromas de mel, chocolate, avelã e baunilha, que evolui para o tutti-frutti. No paladar, traz um gosto doce. Além disso, causa uma sensação aveludada e licorosa na boca. Retrogosto agradável e forte.","A Cachaça Prazer de Minas Premium Unlimited 700ml é uma bebida envelhecida por quatro anos em barris de carvalho americano. Leve, possui graduação alcoólica de 39%. Com design moderno, tem embalagem exclusiva de caixa vazada e envasada em garrafa quadrada.
","Em 1999, em Esmeraldas, na Região Metropolitana de Belo Horizonte, Euler Chaves decidiu usar parte de sua propriedade para investir em uma cachaça de alta qualidade. Em visita à Universidade Federal de Lavras (Ufla), ele conheceu uma nova concepção na fabricação da bebida mais higiênica e com total respeito ao meio ambiente. O empreendedor trouxe de lá leveduras selecionadas, uma grande novidade na época.

A Cachaça Prazer de Minas é produzida unindo a tradição mineira à tecnologia. A cana-de-açúcar é selecionada, cortada, lavada e esmagada em moendas, gerando um puro suco, que é fermentado de forma natural em dornas de aço inoxidável e em sala climatizada.

A destilação é feita em alambiques de cobre, aquecidos por caldeira. Apenas a melhor parte do destilado é envelhecida. É desses fatores que fazem da Prazer de Minas uma das cachaças mais premiadas do Brasil. Todas as etapas de produção são registradas para manter um padrão de qualidade, que é aferido e auditado pelo Inmetro.
",Esmeraldas - MG,Carvalho Americano e Europeu,4 anos,39%,"2020 - Medalha de Ouro no ExpoCachaça
2018 - Medalha de Ouro no Concurso Mundial de Bruxelas Edição Brasil
2017 - Medalha de Ouro no ExpoCachaça
",25/6/2021 - 19:27:26,https://www.cachacarianacional.com.br/cachaca-prazer-de-minas-premium-unlimited-700ml-01090/p
13,60df74868882c8982eaecd3e,Cachaça Tiê Prata 700ml,"R$ 54,00",700ml,,"A Cachaça Tiê Prata 670ml é uma bebida armazenada em tonéis de inox. Produzida em alambique de cobre seguindo as melhores tradições mineiras, preserva os aromas e sabores adocicados da cana-de-açúcar, com uma agradável picância no final. Excelente para ser bebida pura e perfeita na composição dos mais variados drinks e coquetéis. Robusta, possui graduação alcoólica de 42%.

O nome Tiê é uma homenagem ao pássaro que é considerado o símbolo da Mata Atlântica e uma das aves mais espetaculares do mundo por sua plumagem avermelhada.
","A Cachaça Tiê nasceu em Aiuruoca, no Sul de Minas Gerais, no limite do Circuito das Águas. Faz parte do Circuito Terras Altas da Mantiqueira, do Parque Estadual da Serra do Papagaio e Serra da Mantiqueira, sendo considerada uma das melhores cidades para o Ecoturismo e com grande tradição na produção artesanal de cachaça.

Sua produção é artesanal e alinha os métodos tradicionais com as boas práticas de fabricação necessárias para garantir a alta qualidade, com sabor e aroma levemente perfumados. Do plantio da cana-de-açúcar ao engarrafamento da bebida, a Cachaça Tiê passa por um rigoroso controle de qualidade. O corte da planta é feito manualmente, sem uso de fogo, evitando que componentes indesejáveis surjam durante a fermentação, realizada em dornas de inox com levedo especial e por tempo controlado.

O mosto fermentado, resultado da etapa anterior, é colocado em um alambique de cobre para obtenção do produto final. Do total destilado, apenas o coração é armazenado em tonéis de aço inox e de carvalho e se transformam em Tiê Ouro ou Tiê Prata.
",Aiuruoca - MG,Inox,,42%,"2018 - 3ª Colocada no III Ranking da Cúpula da Cachaça
2017 - Medalha de Duplo Ouro no San Francisco World Spirits Competition
2017 - Medalha de Bronze no Berlin International Spirits Competition
2017 - Medalha de Prata no New York International Spirits Competition
2017 - Medalha de Prata no International Spiritis
2016 - Medalha de Bronze no Concurso Nacional de qualidade de Cachaça UNESP
",25/6/2021 - 19:27:33,https://www.cachacarianacional.com.br/cachaca-tie-prata-670ml-00898/p
14,60df74868882c8982eaecd3f,Cachaça Germana Palha 1000ml,"R$ 97,00",1000ml,"De cor amarelo-palha, possui uma mescla de aromas adocicados, herbáceos e amadeirados. No paladar, traz um gosto doce, de chocolate. Além disso, causa uma sensação aveludada, licorosa e levemente picante na boca. Retrogosto agradável e forte.","A Cachaça Germana Palha 1000ml é envelhecida por dois anos, onde permanece por um ano em barris de carvalho francês e mais um ano em dornas de bálsamo. Possui graduação alcoólica de 40%. Seu diferencial está na garrafa, que é empalhada à mão.
","A história dessa cachaça tem início no ano de 1912 em José de Melo, hoje Nova União, Minas Gerais. O fundador, Sérgio Caetano, começou a produzi-la no pequeno alambique da fazenda para consumo próprio, como faziam seus pais.

A marca Germana foi inspirada em uma freira de mesmo nome, que atraía numerosos romeiros ao Santuário da Serra da Piedade, em Caeté, no começo do século XIX. Eles buscavam cura com remédios à base de cachaça e ervas.

Em 1988, os dez irmãos Caetano, hoje acionistas do Grupo Germana, participaram da liderança da Associação Mineira dos Produtores de Cachaça de Qualidade (AMPAQ), projeto esse que teve início em Minas e que se estendeu por todo o Brasil. Desde o início, o objetivo deste projeto é dar à cachaça o mesmo status de todas as bebidas destiladas do mundo.

Para que o trabalho dos irmãos Caetano fluísse com intensidade, contagiando o maior número de consumidores possível, foi por eles criada, em 1989, a primeira Cachaçaria do Brasil em Belo Horizonte batizada com o nome de Alambique Cachaçaria e Armazém, que completou seus 25 anos de sucesso em 2014.

Hoje, o Grupo Germana emprega 200 funcionários em suas empresas, onde as temáticas são sempre baseadas na cachaça. Esse tradicional rótulo vem conquistando vários prêmios em concursos nacionais e internacionais, além de estar presente nas adegas dos mais exigentes consumidores brasileiros e estrangeiros. A cachaça é distribuída em todos os estados do Brasil e exportada para oito países. Produzida artesanalmente em alambiques de cobre, a Germana pode ser encontrada em cinco versões, onde variam o local de armazenamento, o tempo de envelhecimento e as madeiras utilizadas.
",Nova União - MG,Carvalho Francês e Bálsamo,2 anos,40%,"2018 - Medalha de Ouro no Concurso Mundial de Bruxelas Edição Brasil
",25/6/2021 - 19:27:39,https://www.cachacarianacional.com.br/cachaca-germana-palha-1000ml-00607/p
15,60df74868882c8982eaecd40,Cachaça Famosinha de Minas 700ml,"R$ 39,00",700ml,"De cor amarelo-palha, possui uma mescla de aromas frutado e de cana-de-açúcar, com notas de amêndoas. No paladar, traz um gosto predominantemente doce. Além disso, causa uma sensação aveludada na boca. Retrogosto agradável e leve.","A Cachaça Famosinha De Minas 700ml faz jus ao nome que recebeu. Premiada nacional e internacionalmente, é uma das bebidas mais vendidas do Brasil e proporciona aos apreciadores um produto de altíssima qualidade com um preço acessível. Envelhecida por um ano em barris de amburana, possui graduação alcoólica de 42%.

Produzida no Engenho Buriti há mais de 20 anos, surgiu a partir da ideia de Thales Paiva criar uma marca que seria famosa em Minas. Assim, o produtor da Famosinha decidiu que gostaria de homenagear a mãe, a pessoa mais famosa de sua vida. A partir daí, criou o rótulo da cachaça com a foto da mãe no dia do casamento.

A Cachaça Famosinha de Minas 700ml é ideal para ser degustada como aperitivo, pura ou como acompanhamento para sobremesas. Harmoniza com cervejas lager ou em cocktails elaborados.
","O Engenho Buriti está localizado em Papagaios, na região Centro-Oeste de Minas Gerais, e surgiu a partir do sonho do Sr. Eros Vieira de produzir uma cachaça de qualidade, mas mantendo a tradição da fabricação do produto. Apesar de manter as práticas tradicionais da destilação, os produtores conseguem conciliar a qualidade com o uso de técnicas modernas.
",Papagaios - MG,Amburana,1 ano,42%,"2016 - Medalha de Prata no Concurso Mundial de Bruxelas
2015 - Medalha de Prata no Concurso Mundial de Bruxelas
2014 - Medalha de Duplo Ouro no Concurso Mundial de Bruxelas
2014 - Medalha de Prata no ExpoCachaça
2013 - Medalha de Ouro no Concurso Mundial de Bruxelas
2013 - Medalha de Ouro no ExpoCachaça
2013 - Medalha de Prata no Cachaça Gourmet
",25/6/2021 - 19:27:46,https://www.cachacarianacional.com.br/cachaca-famosinha-de-minas-700ml-00560/p
16,60df74868882c8982eaecd41,Cachaça Legítima de Minas Amburana 700ml,"R$ 49,95",700ml,"De cor amarelo-palha, possui uma mescla de aromas de mel, baunilha e coco. No paladar, traz um gosto doce. Além disso, causa uma sensação aveludada na boca. Retrogosto agradável e forte.","A Cachaça Legítima de Minas Amburana 700ml é envelhecida por dois anos em barris de amburana, madeira nobre da família das cerejeiras, muito conhecida por suas características medicinais. Com graduação alcoólica de 40%, confere propriedades visuais marcantes, como também de aroma e paladar, que são praticamente inconfundíveis. De coloração amarelo-palha, tem ótimo corpo e é muito brilhante na taça.
","Produzida em Itaverava, Minas Gerais, no Alambique Taverna de Minas, a Cachaça Legítima de Minas é um reflexo da essência mineira deixada pelos tropeiros na Estrada Real.

Quem é mineiro se orgulha da tradição que o estado tem e a sua importância no crescimento e desenvolvimento do país. Mas quem é de fora também sabe do legado que Minas Gerais carrega na produção das melhores Cachaças Artesanais do Brasil desde o século XIV.
",Itaverava - MG,Amburana,2 anos,40%,,25/6/2021 - 19:27:52,https://www.cachacarianacional.com.br/cachaca-legitima-de-minas-amburana-700ml-00507/p
17,60df74868882c8982eaecd42,Cachaça Canarinha 600ml,"R$ 147,00",600ml,,"A Cachaça Canarinha 600ml é envelhecida por três anos em barris de bálsamo antes de ser envasada nas tradicionais garrafas de cerveja. Robusta, a bebida possui graduação alcoólica de 44%. É considerada uma das melhores Cachaças Artesanais de Minas Gerais.

A procedência e o sobrenome do produtor são belas credenciais. É feita por Noé Santiago Soares, sobrinho de Anísio Santiago, produtor da famosa Cachaça Havana, de quem herdou a sabedoria da produção de um destilado de qualidade. É fabricada em Salinas, no Norte de Minas. Tem cor amarelada e um sabor levemente picante. A acidez equilibrada, o sabor frutado e o aroma de buquê de flores do campo e capim fazem a diferença na hora da degustação. Excelente na harmonia geral.
","O salinense Noé Santiago Soares nasceu em 1939, na fazenda Águas Belas, no sopé da Serra dos Bois, zona rural de Salinas. Ainda jovem, aprendeu vários ofícios. O principal deles foi ser alambiqueiro, seguindo os passos do tio Anísio Santiago, na fazenda Havana.

Por muitos anos, produziu a Cachaça Havana e aprendeu o segredo da boa cachaça com o mestre dos alambiques. Casou-se com Maria Vilma Soares Almeida e teve cinco filhos: Eilton, Denilson, Djalda, Rosemeire e Sônia.

Em 1988 lançou no mercado a própria marca, a Cachaça Canarinha. Logo fez sucesso e, ainda hoje, figura como uma das mais importantes bebidas mineiras.

Noé faleceu em 2008, aos 69 anos, deixando um legado de vida. Foi líder político local, que procurava atender aos anseios do povo, carente de recursos de toda ordem, e empresário rural que deixou seu nome na história da cachaça de Salinas com seu famoso destilado.
",Salinas - MG,Bálsamo,4 anos,44%,"2018 - 10ª Colocada no II Ranking da Cúpula da Cachaça
2016 - 20ª Colocada no II Ranking da Cúpula da Cachaça
2014 - 10ª Colocada no I Ranking da Cúpula da Cachaça
",25/6/2021 - 19:27:59,https://www.cachacarianacional.com.br/cachaca-canarinha-600ml-00289/p
18,60df74878882c8982eaecd43,Cachaça João Andante Ouro Lote 0006/2012 700ml,"R$ 197,70",700ml,,"A João Andante foi fabricada entre 2008 e 2014, em Passa Tempo, Minas Gerais. A produção era pequena, com cerca de quatro mil garrafas mensais. A Cachaça João Andante Ouro Lote 0006/2012 700ml é um lote especial e considerada uma relíquia pelos colecionadores de destilados.

Essas unidades foram enviadas para a Cachaçaria Nacional para que os apaixonados por cachaça pudessem ter a oportunidade de ter esse produto único. A bebida é feita através de um blend e envelhece por três anos em barris de carvalho e amburana. Leve, possui graduação alcoólica de 40%.
","Aos que me conhecem, digo que não mudei. Aos que ainda irão me conhecer, afirmo que sou filho da terra, amo minha gente e sua cultura. Como Riobaldo, eu quase que nada não sei. Mas desconfio de muita coisa. Levo a vida andando por esse país, pra ver se um dia descanso feliz, guardando as recordações das terras por onde passei e dos amigos que lá deixei. Ainda novo descobri que eu era do mundo e que vim para ficar. Viajei antes pelas palavras das histórias dos livros das músicas. Já crescido, e já por aí andando, olhei o mundo lá fora. Qual surpresa ao perceber que as grandes riquezas sempre estiveram aqui ao meu lado. Decidi, novamente, correr o mundo, dessa vez com o maior tesouro encontrado nessa terra: a cachaça que acabou por levar meu nome.
",Passa Tempo - MG,Carvalho e Amburana,3 anos,40%,,25/6/2021 - 19:28:11,https://www.cachacarianacional.com.br/cachaca-joao-andante-ouro-lote-00062012-700ml-021611/p
19,60df74878882c8982eaecd44,Cachaça Sepultura Carvalho 700ml,"R$ 69,90",700ml,,"O Sepultura nasceu em 1984, em Belo Horizonte, Minas Gerais. Com 36 anos de estrada e totalizando 15 álbuns gravados, a banda já vendeu mais de 20 milhões de discos e é o grupo que mais tocou em edições do Rock in Rio. Em 2017, foi lançado o documentário Sepultura Endurance, que traz a trajetória da banda, além da rotina dos integrantes, os bastidores de gravação dos álbuns e dos shows, o processo de criação das músicas e entrevistas.

A cachaça é um símbolo da cultura brasileira e a Cachaçaria Batista, em parceria com a banda Sepultura, lança uma linha de Cachaças de Alambique com a essência de uma das maiores bandas do Brasil e do mundo como inspiração para a criação da edição. A cachaça promete encantar por meio do sabor e qualidade artesanal.

A Cachaça Sepultura Carvalho 700ml é armazenada por três anos em barris de carvalho selecionados com um toque de jequitibá-rosa. Com graduação alcoólica de 40%, pode ser degustada pura ou na preparação de drinks e coquetéis.
","A Cachaça Batista foi fundada por José Batista de Oliveira em 1943, na Fazenda Cachoeirinha, em Sacramento, no Triângulo Mineiro, em terras que limitam com o Parque Nacional da Serra da Canastra. Naquela época, em plena Segunda Guerra Mundial, com o Brasil em crise na produção de açúcar, José Batista cultivava em sua fazenda uma variedade de cana conhecida como Argentina ou Tucumã, utilizada na fabricação de rapaduras para suprir o desabastecimento do açúcar.

Foi então que ocorreu a José Batista a ideia de fermentar e destilar o caldo feito das rapaduras, inaugurando, assim, a produção da bebida que se tornaria uma lenda na região. Em 1958, a marca, na época nomeada Caninha Batista, ganhou a famosa logomarca da estrela associada ao slogan ""Estrela das Gerais”, encantando paladares até 1974, quando foram paralisadas suas atividades.

Hoje, pouquíssimas garrafas daqueles primeiros tempos são guardadas como jóias raras na coleção de poucos privilegiados. Ao completar 90 anos, o Sr. José Batista confessou ao genro Marco Antonio Afonso da Mota o desejo de dar continuidade ao seu projeto. Desafio aceito, Marco herdou os segredos e técnicas de como se fazer uma boa cachaça e segue perpetuando o sonho do sogro, mantendo acesa a lenda da bebida e sua qualidade inigualável.

Em 2008, com entusiasmo e aguçado espírito empreendedor, Marco Antônio e o filho, Marco Elísio, construíram na Fazenda Boa Sorte as novas instalações da Cachaça Batista, resgatando uma tradição de mais de 70 anos, renovada por modernas técnicas de produção. Hoje, a nova fábrica consolida sua posição como empreendimento que honra a tradição da marca e projeta um novo ciclo para permanência num cenário francamente receptivo à cachaça brasileira de alambique.
",Sacramento - MG,Carvalho,3 anos,40%,,25/6/2021 - 19:28:19,https://www.cachacarianacional.com.br/cachaca-sepultura-carvalho-700ml-021558/p
20,60df74878882c8982eaecd45,Cachaça Sagrada Carvalho e Amburana Herança 700ml,"R$ 59,90",700ml,,"A Cachaça Sagrada Carvalho e Amburana Herança 700ml é produzida através de um blend. Armazenada em barris de carvalho e amburana, possui graduação alcoólica de 40%. Tem o sabor mais leve e o delicioso aroma do carvalho, tradicional madeira utilizada para armazenar e envelhecer bebidas destiladas.

Seu nome faz uma alusão ao antigo hábito, quase sagrado, de se tomar uma dose de cachaça. Também é uma homenagem à cidade onde a bebida é fabricada e ao seu padroeiro, Bom Jesus do Amparo. Os dois produtores também mantêm a promessa de seguir religiosamente a receita para a produção da melhor Cachaça Artesanal.
","A Cachaça Sagrada é produzida em Bom Jesus do Amparo, Minas Gerais. No vocabulário mineiro, há uma expressão muito popular que é “de comer rezando”, usada para se referir àquelas comidas que levam o paladar ao verdadeiro êxtase. Quando os fundadores da cachaçaria resolveram produzir a própria cachaça, queriam que fosse daquelas de beber rezando.

Começava ali uma verdadeira saga, que passou pela fase das pesquisas, pela busca de um local próximo das melhores plantações de cana-de-açúcar, a construção de instalações perfeitas para se produzir uma aguardente de primeira qualidade, até a contratação de especialistas em moagem e destilação e no tratamento do mosto. Todos esses critérios foram estabelecidos sob o rigoroso controle de qualidade e higiene, obedecendo os padrões da legislação.
",Bom Jesus do Amparo - MG,Carvalho e Amburana,,40%,,25/6/2021 - 19:28:33,https://www.cachacarianacional.com.br/cachaca-sagrada-carvalho-e-amburana-heranca-700ml-021497/p
