,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento,Particao
15091,se,O,10772,83,85,805,10
15092,aposentou,O,10772,86,95,805,10
15093,da,O,10772,96,98,805,10
15094,Marinha,O,10772,99,106,805,10
15095,e,O,10772,107,108,805,10
15096,decidiu,O,10772,109,116,805,10
15097,mudar,O,10772,117,122,805,10
15098,-,O,10772,122,123,805,10
15099,se,O,10772,123,125,805,10
15100,com,O,10772,126,129,805,10
15101,a,O,10772,130,131,805,10
15102,esposa,O,10772,132,138,805,10
15103,",",O,10772,138,139,805,10
15104,Glória,B-NOME_PESSOA,10772,140,147,805,10
15105,",",O,10772,147,148,805,10
15106,para,O,10772,149,153,805,10
15107,o,O,10772,154,155,805,10
15108,interior,B-NOME_LOCAL,10772,156,164,805,10
15109,de,I-NOME_LOCAL,10772,165,167,805,10
15110,Pernambuco,I-NOME_LOCAL,10772,168,178,805,10
15111,.,O,10772,178,179,805,10
15112,Em,O,10773,0,2,805,10
15113,Chã,B-NOME_LOCAL,10773,3,7,805,10
15114,Grande,I-NOME_LOCAL,10773,8,14,805,10
15115,",",O,10773,14,15,805,10
15116,compraram,O,10773,16,25,805,10
15117,um,O,10773,26,28,805,10
15118,sitio,O,10773,29,34,805,10
15119,",",O,10773,34,35,805,10
15120,onde,O,10773,36,40,805,10
15121,foram,O,10773,41,46,805,10
15122,pioneiros,O,10773,47,56,805,10
15123,no,O,10773,57,59,805,10
15124,movimento,O,10773,60,69,805,10
15125,de,O,10773,70,72,805,10
15126,agricultura,O,10773,73,84,805,10
15127,orgânica,O,10773,85,94,805,10
15128,no,O,10773,95,97,805,10
15129,estado,O,10773,98,104,805,10
15130,.,O,10773,104,105,805,10
15131,Uma,O,10774,0,3,805,10
15132,das,O,10774,4,7,805,10
15133,iniciativas,O,10774,8,19,805,10
15134,do,O,10774,20,22,805,10
15135,casal,O,10774,23,28,805,10
15136,foi,O,10774,29,32,805,10
15137,reflorestar,O,10774,33,44,805,10
15138,o,O,10774,45,46,805,10
15139,sítio,O,10774,47,53,805,10
15140,com,O,10774,54,57,805,10
15141,mata,O,10774,58,62,805,10
15142,nativa,O,10774,63,69,805,10
15143,e,O,10774,70,71,805,10
15144,árvores,O,10774,72,80,805,10
15145,frutíferas,O,10774,81,92,805,10
15146,.,O,10774,92,93,805,10
15147,Com,O,10775,0,3,805,10
15148,o,O,10775,4,5,805,10
15149,ressurgimento,O,10775,6,19,805,10
15150,da,O,10775,20,22,805,10
15151,flora,O,10775,23,28,805,10
15152,",",O,10775,28,29,805,10
15153,a,O,10775,30,31,805,10
15154,propriedade,O,10775,32,43,805,10
15155,tornou,O,10775,44,50,805,10
15156,-,O,10775,50,51,805,10
15157,se,O,10775,51,53,805,10
15158,refúgio,O,10775,54,62,805,10
15159,para,O,10775,63,67,805,10
15160,o,O,10775,68,69,805,10
15161,que,O,10775,70,73,805,10
15162,ainda,O,10775,74,79,805,10
15163,resta,O,10775,80,85,805,10
15164,da,O,10775,86,88,805,10
15165,fauna,O,10775,89,94,805,10
15166,local,O,10775,95,100,805,10
15167,.,O,10775,100,101,805,10
15168,É,O,10776,0,2,805,10
15169,possível,O,10776,3,12,805,10
15170,ver,O,10776,13,16,805,10
15171,com,O,10776,17,20,805,10
15172,frequência,O,10776,21,32,805,10
15173,animais,O,10776,33,40,805,10
15174,como,O,10776,41,45,805,10
15175,teju,O,10776,46,50,805,10
15176,",",O,10776,50,51,805,10
15177,sagui,O,10776,52,57,805,10
15178,",",O,10776,57,58,805,10
15179,raposa,O,10776,59,65,805,10
15180,",",O,10776,65,66,805,10
15181,lebre,O,10776,67,72,805,10
15182,",",O,10776,72,73,805,10
15183,coelho,O,10776,74,80,805,10
15184,-,O,10776,80,81,805,10
15185,do,O,10776,81,83,805,10
15186,-,O,10776,83,84,805,10
15187,mato,O,10776,85,89,805,10
15188,e,O,10776,90,91,805,10
15189,diversas,O,10776,92,100,805,10
15190,aves,O,10776,101,105,805,10
15191,",",O,10776,105,106,805,10
15192,dentre,O,10776,107,113,805,10
15193,elas,O,10776,114,118,805,10
15194,a,O,10776,119,120,805,10
15195,que,O,10776,121,124,805,10
15196,inspirou,O,10776,125,133,805,10
15197,a,O,10776,134,135,805,10
15198,criação,O,10776,136,145,805,10
15199,da,O,10776,146,148,805,10
15200,cachaça,O,10776,149,157,805,10
15201,",",O,10776,157,158,805,10
15202,o,O,10776,159,160,805,10
15203,sanhaçu,O,10776,161,169,805,10
15204,.,O,10776,169,170,805,10
15205,Volume,O,10777,0,6,805,10
15206,:,O,10777,6,7,805,10
15207,700ml,B-VOLUME,10777,8,13,805,10
15208,LOCAL,O,10778,0,5,805,10
15209,DE,O,10778,6,8,805,10
15210,PRODUÇÃO,O,10778,9,17,805,10
15211,:,O,10778,17,18,805,10
15212,Pernambuco,B-NOME_LOCAL,10778,19,29,805,10
15213,-,O,10778,30,31,805,10
15214,Brasil,B-NOME_LOCAL,10778,32,38,805,10
15215,Produtor,O,10779,0,8,805,10
15216,:,O,10779,8,9,805,10
15217,Sanhaçu,B-NOME_ORGANIZACAO,10779,10,17,805,10
15218,VISÃO,O,10780,0,5,805,10
15219,:,O,10780,5,6,805,10
15220,incolor,B-CARACTERISTICA_SENSORIAL_COR,10780,7,14,805,10
15221,NOME,O,10901,0,4,811,10
15222,DA,O,10901,5,7,811,10
15223,CACHAÇA,O,10901,8,15,811,10
15224,:,O,10901,15,16,811,10
15225,Cachaça,O,10901,17,24,811,10
15226,Santo,B-NOME_BEBIDA,10901,25,30,811,10
15227,Grau,I-NOME_BEBIDA,10901,31,35,811,10
15228,Paraty,I-NOME_BEBIDA,10901,36,42,811,10
15229,750ml,B-VOLUME,10901,43,48,811,10
15230,PREÇO,O,10902,0,5,811,10
15231,:,O,10902,5,6,811,10
15232,R$,B-PRECO,10902,7,9,811,10
15233,84,I-PRECO,10902,10,12,811,10
15234,",",I-PRECO,10902,12,13,811,10
15235,0,I-PRECO,10902,13,15,811,10
15236,DESCRIÇÃO,O,10903,0,9,811,10
15237,DA,O,10903,10,12,811,10
15238,CACHAÇA,O,10903,13,20,811,10
15239,:,O,10903,20,21,811,10
15240,Cachaça,O,10903,22,29,811,10
15241,Santo,B-NOME_BEBIDA,10903,30,35,811,10
15242,Grau,I-NOME_BEBIDA,10903,36,40,811,10
15243,Paraty,I-NOME_BEBIDA,10903,41,47,811,10
15244,750ml,B-VOLUME,10903,48,53,811,10
15245,A,O,10904,0,1,811,10
15246,Cachaça,O,10904,2,9,811,10
15247,Santo,B-NOME_BEBIDA,10904,10,15,811,10
15248,Grau,I-NOME_BEBIDA,10904,16,20,811,10
15249,Paraty,I-NOME_BEBIDA,10904,21,27,811,10
15250,foi,O,10904,28,31,811,10
15251,eleita,O,10904,32,38,811,10
15252,a,O,10904,39,40,811,10
15253,terceira,O,10904,41,49,811,10
15254,melhor,O,10904,50,56,811,10
15255,cachaça,O,10904,57,64,811,10
15256,branca,O,10904,65,71,811,10
15257,do,O,10904,72,74,811,10
15258,Brasil,B-NOME_LOCAL,10904,75,81,811,10
15259,segundo,O,10904,82,89,811,10
15260,o,O,10904,90,91,811,10
15261,Ranking,O,10904,92,99,811,10
15262,da,O,10904,100,102,811,10
15263,Revista,B-NOME_ORGANIZACAO,10904,103,110,811,10
15264,Veja,I-NOME_ORGANIZACAO,10904,111,115,811,10
15265,(,O,10904,116,117,811,10
15266,Edição,O,10904,117,123,811,10
15267,Nacional,O,10904,124,132,811,10
15268,–,O,10904,133,134,811,10
15269,fev,B-TEMPO,10904,135,138,811,10
15270,2010,I-TEMPO,10904,139,143,811,10
15271,),O,10904,143,144,811,10
15272,.,O,10904,144,145,811,10
15273,Minas,B-NOME_LOCAL,10905,0,5,811,10
15274,Gerais,I-NOME_LOCAL,10905,6,12,811,10
15275,-,O,10905,13,14,811,10
15276,Brasil,B-NOME_LOCAL,10905,15,21,811,10
15277,É,O,10906,0,1,811,10
15278,produzida,O,10906,2,11,811,10
15279,da,O,10906,12,14,811,10
15280,mesma,O,10906,15,20,811,10
15281,forma,O,10906,21,26,811,10
15282,há,O,10906,27,29,811,10
15283,cinco,O,10906,30,35,811,10
15284,gerações,O,10906,36,44,811,10
15285,.,O,10906,44,45,811,10
15286,A,O,10907,0,1,811,10
15287,cana,O,10907,2,6,811,10
15288,é,O,10907,7,8,811,10
15289,moída,O,10907,9,14,811,10
15290,pela,O,10907,15,19,811,10
15291,força,O,10907,20,25,811,10
15292,da,O,10907,26,28,811,10
15293,roda,O,10907,29,33,811,10
15294,da,O,10907,34,36,811,10
15295,água,O,10907,37,41,811,10
15296,do,O,10907,42,44,811,10
15297,jeito,O,10907,45,50,811,10
15298,que,O,10907,51,54,811,10
15299,é,O,10907,55,56,811,10
15300,feito,O,10907,57,62,811,10
15301,desde,O,10907,63,68,811,10
15302,que,O,10907,69,72,811,10
15303,as,O,10907,73,75,811,10
15304,gotas,O,10907,76,81,811,10
15305,da,O,10907,82,84,811,10
15306,bebida,O,10907,85,91,811,10
15307,foram,O,10907,92,97,811,10
15308,engarrafadas,O,10907,98,110,811,10
15309,.,O,10907,110,111,811,10
15310,Conheça,O,10908,0,7,811,10
15311,mais,O,10908,8,12,811,10
15312,a,O,10908,13,14,811,10
15313,Cachaça,O,10908,15,22,811,10
15314,Santo,B-NOME_BEBIDA,10908,23,28,811,10
15315,Grau,I-NOME_BEBIDA,10908,29,33,811,10
15316,Paraty,I-NOME_BEBIDA,10908,34,40,811,10
15317,A,O,10909,0,1,811,10
15318,Santo,B-NOME_BEBIDA,10909,2,7,811,10
15319,Grau,I-NOME_BEBIDA,10909,8,12,811,10
15320,Paraty,I-NOME_BEBIDA,10909,13,19,811,10
15321,é,O,10909,20,21,811,10
15322,produzida,O,10909,22,31,811,10
15323,da,O,10909,32,34,811,10
15324,mesma,O,10909,35,40,811,10
15325,forma,O,10909,41,46,811,10
15326,há,O,10909,47,49,811,10
15327,cinco,O,10909,50,55,811,10
15328,gerações,O,10909,56,64,811,10
15329,.,O,10909,64,65,811,10
15330,A,O,10910,0,1,811,10
15331,cana,O,10910,2,6,811,10
15332,é,O,10910,7,8,811,10
15333,moída,O,10910,9,14,811,10
15334,pela,O,10910,15,19,811,10
15335,força,O,10910,20,25,811,10
15336,da,O,10910,26,28,811,10
15337,roda,O,10910,29,33,811,10
15338,da,O,10910,34,36,811,10
15339,água,O,10910,37,41,811,10
15340,do,O,10910,42,44,811,10
15341,jeito,O,10910,45,50,811,10
15342,que,O,10910,51,54,811,10
15343,é,O,10910,55,56,811,10
15344,feito,O,10910,57,62,811,10
15345,desde,O,10910,63,68,811,10
15346,que,O,10910,69,72,811,10
15347,as,O,10910,73,75,811,10
15348,gotas,O,10910,76,81,811,10
15349,da,O,10910,82,84,811,10
15350,bebida,O,10910,85,91,811,10
15351,foram,O,10910,92,97,811,10
15352,engarrafadas,O,10910,98,110,811,10
15353,.,O,10910,110,111,811,10
15354,A,O,10911,0,1,811,10
15355,fermentação,O,10911,2,13,811,10
15356,é,O,10911,14,15,811,10
15357,natural,O,10911,16,23,811,10
15358,e,O,10911,24,25,811,10
15359,lenta,O,10911,26,31,811,10
15360,até,O,10911,32,35,811,10
15361,que,O,10911,36,39,811,10
15362,seja,O,10911,40,44,811,10
15363,atingido,O,10911,45,53,811,10
15364,o,O,10911,54,55,811,10
15365,ponto,O,10911,56,61,811,10
15366,ideal,O,10911,62,67,811,10
15367,.,O,10911,67,68,811,10
15368,Alambiques,B-EQUIPAMENTO_DESTILACAO,10912,0,10,811,10
15369,de,I-EQUIPAMENTO_DESTILACAO,10912,11,13,811,10
15370,cobre,I-EQUIPAMENTO_DESTILACAO,10912,14,19,811,10
15371,aquecidos,O,10912,20,29,811,10
15372,por,O,10912,30,33,811,10
15373,fogo,O,10912,34,38,811,10
15374,direto,O,10912,39,45,811,10
15375,fazem,O,10912,46,51,811,10
15376,a,O,10912,52,53,811,10
15377,destilação,O,10912,54,64,811,10
15378,.,O,10912,64,65,811,10
15379,O,O,10913,0,1,811,10
15380,resultado,O,10913,2,11,811,10
15381,é,O,10913,12,13,811,10
15382,incomparável,O,10913,14,26,811,10
15383,;,O,10913,26,27,811,10
15384,uma,O,10913,28,31,811,10
15385,cachaça,O,10913,32,39,811,10
15386,cheirosa,O,10913,40,48,811,10
15387,e,O,10913,49,50,811,10
15388,de,O,10913,51,53,811,10
15389,sabor,O,10913,54,59,811,10
15390,intenso,O,10913,60,67,811,10
15391,com,O,10913,68,71,811,10
15392,características,O,10913,72,87,811,10
15393,típicas,O,10913,88,95,811,10
15394,desta,O,10913,96,101,811,10
15395,região,O,10913,102,108,811,10
15396,praiana,O,10913,109,116,811,10
15397,.,O,10913,116,117,811,10
15398,Eleita,O,10914,0,6,811,10
15399,a,O,10914,7,8,811,10
15400,terceira,O,10914,9,17,811,10
15401,melhor,O,10914,18,24,811,10
15402,cachaça,O,10914,25,32,811,10
15403,branca,O,10914,33,39,811,10
15404,do,O,10914,40,42,811,10
15405,Brasil,B-NOME_LOCAL,10914,43,49,811,10
15406,segundo,O,10914,50,57,811,10
15407,o,O,10914,58,59,811,10
15408,Ranking,O,10914,60,67,811,10
15409,da,O,10914,68,70,811,10
15410,Revista,B-NOME_ORGANIZACAO,10914,71,78,811,10
15411,Veja,I-NOME_ORGANIZACAO,10914,79,83,811,10
15412,(,O,10914,84,85,811,10
15413,Edição,O,10914,85,91,811,10
15414,Nacional,O,10914,92,100,811,10
15415,–,O,10914,101,102,811,10
15416,fev,B-TEMPO,10914,103,106,811,10
15417,2010,I-TEMPO,10914,107,111,811,10
15418,),O,10914,111,112,811,10
15419,.,O,10914,112,113,811,10
15420,Harmonize,O,10915,0,9,811,10
15421,sua,O,10915,10,13,811,10
15422,Santo,B-NOME_BEBIDA,10915,14,19,811,10
15423,Grau,I-NOME_BEBIDA,10915,20,24,811,10
15424,Paraty,I-NOME_BEBIDA,10915,25,31,811,10
15425,a,O,10915,32,33,811,10
15426,seu,O,10915,34,37,811,10
15427,gosto,O,10915,38,43,811,10
15428,.,O,10915,43,44,811,10
15429,Natique,B-NOME_ORGANIZACAO,10916,0,7,811,10
15430,",",O,10916,7,8,811,10
15431,criadora,O,10916,9,17,811,10
15432,das,O,10916,18,21,811,10
15433,marcas,O,10916,22,28,811,10
15434,de,O,10916,29,31,811,10
15435,cachaça,O,10916,32,39,811,10
15436,Santo,B-NOME_BEBIDA,10916,40,45,811,10
15437,Grau,I-NOME_BEBIDA,10916,46,50,811,10
15438,",",O,10916,50,51,811,10
15439,Espírito,B-NOME_BEBIDA,10916,52,60,811,10
15440,de,I-NOME_BEBIDA,10916,61,63,811,10
15441,Minas,I-NOME_BEBIDA,10916,64,69,811,10
15442,e,O,10916,70,71,811,10
15443,Saliníssima,B-NOME_BEBIDA,10916,72,83,811,10
15444,A,O,10917,0,1,811,10
15445,Natique,B-NOME_ORGANIZACAO,10917,2,9,811,10
15446,é,O,10917,10,11,811,10
15447,uma,O,10917,12,15,811,10
15448,empresa,O,10917,16,23,811,10
15449,com,O,10917,24,27,811,10
15450,mais,O,10917,28,32,811,10
15451,de,O,10917,33,35,811,10
15452,20,B-TEMPO,10917,36,38,811,10
15453,anos,I-TEMPO,10917,39,43,811,10
15454,trabalhando,O,10917,44,55,811,10
15455,o,O,10917,56,57,811,10
15456,conceito,O,10917,58,66,811,10
15457,de,O,10917,67,69,811,10
15458,cachaça,O,10917,70,77,811,10
15459,artesanal,O,10917,78,87,811,10
15460,no,O,10917,88,90,811,10
15461,mercado,O,10917,91,98,811,10
15462,brasileiro,O,10917,99,109,811,10
15463,.,O,10917,109,110,811,10
15464,Com,O,10918,0,3,811,10
15465,um,O,10918,4,6,811,10
15466,portfólio,O,10918,7,16,811,10
15467,com,O,10918,17,20,811,10
15468,mais,O,10918,21,25,811,10
15469,de,O,10918,26,28,811,10
15470,15,O,10918,29,31,811,10
15471,marcas,O,10918,32,38,811,10
15472,",",O,10918,38,39,811,10
15473,produzidas,O,10918,40,50,811,10
15474,em,O,10918,51,53,811,10
15475,diversos,O,10918,54,62,811,10
15476,cantos,O,10918,63,69,811,10
15477,do,O,10918,70,72,811,10
15478,Brasil,B-NOME_LOCAL,10918,73,79,811,10
15479,",",O,10918,79,80,811,10
15480,é,O,10918,81,82,811,10
15481,a,O,10918,83,84,811,10
15482,responsável,O,10918,85,96,811,10
15483,pelas,O,10918,97,102,811,10
15484,marcas,O,10918,103,109,811,10
15485,Santo,B-NOME_BEBIDA,10918,110,115,811,10
15486,Grau,I-NOME_BEBIDA,10918,116,120,811,10
15487,",",O,10918,120,121,811,10
15488,Espírito,B-NOME_BEBIDA,10918,122,130,811,10
15489,de,I-NOME_BEBIDA,10918,131,133,811,10
15490,Minas,I-NOME_BEBIDA,10918,134,139,811,10
15491,e,O,10918,140,141,811,10
15492,Saliníssima,B-NOME_BEBIDA,10918,142,153,811,10
15493,.,O,10918,153,154,811,10
15494,Idealizada,O,10919,0,10,811,10
15495,por,O,10919,11,14,811,10
15496,Paulo,B-NOME_PESSOA,10919,15,20,811,10
15497,Pellotas,I-NOME_PESSOA,10919,21,29,811,10
15498,e,O,10919,30,31,811,10
15499,Duique,B-NOME_PESSOA,10919,32,38,811,10
15500,Munhoz,I-NOME_PESSOA,10919,39,45,811,10
15501,",",O,10919,45,46,811,10
15502,a,O,10919,47,48,811,10
15503,Natique,B-NOME_ORGANIZACAO,10919,49,56,811,10
15504,trabalha,O,10919,57,65,811,10
15505,com,O,10919,66,69,811,10
15506,produtores,O,10919,70,80,811,10
15507,tradicionais,O,10919,81,93,811,10
15508,do,O,10919,94,96,811,10
15509,Rio,B-NOME_LOCAL,10919,97,100,811,10
15510,de,I-NOME_LOCAL,10919,101,103,811,10
15511,Janeiro,I-NOME_LOCAL,10919,104,111,811,10
15512,(,O,10919,112,113,811,10
15513,Santo,B-NOME_BEBIDA,10919,113,118,811,10
15514,Grau,I-NOME_BEBIDA,10919,119,123,811,10
15515,Paraty,I-NOME_BEBIDA,10919,124,130,811,10
15516,),O,10919,130,131,811,10
15517,",",O,10919,131,132,811,10
15518,Minas,B-NOME_LOCAL,10919,133,138,811,10
15519,Gerais,I-NOME_LOCAL,10919,139,145,811,10
15520,(,O,10919,146,147,811,10
15521,Santo,B-NOME_BEBIDA,10919,147,152,811,10
15522,Grau,I-NOME_BEBIDA,10919,153,157,811,10
15523,Século,I-NOME_BEBIDA,10919,158,165,811,10
15524,XVIII,I-NOME_BEBIDA,10919,166,171,811,10
15525,",",O,10919,171,172,811,10
15526,Santo,B-NOME_BEBIDA,10919,173,178,811,10
15527,Grau,I-NOME_BEBIDA,10919,179,183,811,10
15528,Coronel,I-NOME_BEBIDA,10919,184,191,811,10
15529,Xavier,I-NOME_BEBIDA,10919,192,198,811,10
15530,Chaves,I-NOME_BEBIDA,10919,199,205,811,10
15531,e,O,10919,206,207,811,10
15532,Saliníssina,B-NOME_BEBIDA,10919,208,219,811,10
15533,),O,10919,219,220,811,10
15534,e,O,10919,221,222,811,10
15535,São,B-NOME_LOCAL,10919,223,227,811,10
15536,Paulo,I-NOME_LOCAL,10919,228,233,811,10
15537,(,O,10919,234,235,811,10
15538,Santo,B-NOME_BEBIDA,10919,235,240,811,10
15539,Grau,I-NOME_BEBIDA,10919,241,245,811,10
15540,Itirapuã,I-NOME_BEBIDA,10919,246,255,811,10
15541,),O,10919,255,256,811,10
15542,.,O,10919,256,257,811,10
15543,Volume,O,10920,0,6,811,10
15544,:,O,10920,6,7,811,10
15545,750,B-VOLUME,10920,8,11,811,10
15546,ml,I-VOLUME,10920,12,14,811,10
15547,LOCAL,O,10921,0,5,811,10
15548,DE,O,10921,6,8,811,10
15549,PRODUÇÃO,O,10921,9,17,811,10
15550,:,O,10921,17,18,811,10
15551,Minas,B-NOME_LOCAL,10921,19,24,811,10
15552,Gerais,I-NOME_LOCAL,10921,25,31,811,10
15553,-,O,10921,32,33,811,10
15554,Brasil,B-NOME_LOCAL,10921,34,40,811,10
15555,Produtor,O,10922,0,8,811,10
15556,:,O,10922,8,9,811,10
15557,Natique,B-NOME_ORGANIZACAO,10922,10,17,811,10
15558,NOME,O,10949,0,4,813,10
15559,DA,O,10949,5,7,813,10
15560,CACHAÇA,O,10949,8,15,813,10
15561,:,O,10949,15,16,813,10
15562,Cachaça,O,10949,17,24,813,10
15563,Saudade,B-NOME_BEBIDA,10949,25,32,813,10
15564,Pura,I-NOME_BEBIDA,10949,33,37,813,10
15565,Carvalho,B-TIPO_MADEIRA,10949,38,46,813,10
15566,700ml,B-VOLUME,10949,47,52,813,10
15567,PREÇO,O,10950,0,5,813,10
15568,:,O,10950,5,6,813,10
15569,R$,B-PRECO,10950,7,9,813,10
15570,67,I-PRECO,10950,10,12,813,10
15571,",",I-PRECO,10950,12,13,813,10
15572,50,I-PRECO,10950,13,15,813,10
15573,DESCRIÇÃO,O,10951,0,9,813,10
15574,DA,O,10951,10,12,813,10
15575,CACHAÇA,O,10951,13,20,813,10
15576,:,O,10951,20,21,813,10
15577,Cachaça,O,10951,22,29,813,10
15578,Saudade,B-NOME_BEBIDA,10951,30,37,813,10
15579,Pura,I-NOME_BEBIDA,10951,38,42,813,10
15580,Carvalho,B-TIPO_MADEIRA,10951,43,51,813,10
15581,700ml,B-VOLUME,10951,52,57,813,10
15582,A,O,10952,0,1,813,10
15583,Cachaça,O,10952,2,9,813,10
15584,Saudade,B-NOME_BEBIDA,10952,10,17,813,10
15585,Pura,I-NOME_BEBIDA,10952,18,22,813,10
15586,Carvalho,B-TIPO_MADEIRA,10952,23,31,813,10
15587,é,O,10952,32,33,813,10
15588,uma,O,10952,34,37,813,10
15589,bebida,O,10952,38,44,813,10
15590,Premium,B-CLASSIFICACAO_BEBIDA,10952,45,52,813,10
15591,",",O,10952,52,53,813,10
15592,única,O,10952,54,59,813,10
15593,e,O,10952,60,61,813,10
15594,especial,O,10952,62,70,813,10
15595,.,O,10952,70,71,813,10
15596,Maceió,B-NOME_LOCAL,10953,0,6,813,10
15597,-,O,10953,7,8,813,10
15598,Brasil,B-NOME_LOCAL,10953,9,15,813,10
15599,É,O,10954,0,1,813,10
15600,envelhecida,O,10954,2,13,813,10
15601,2,B-TEMPO_ARMAZENAMENTO,10954,14,15,813,10
15602,anos,I-TEMPO_ARMAZENAMENTO,10954,16,20,813,10
15603,em,O,10954,21,23,813,10
15604,Carvalho,B-TIPO_MADEIRA,10954,24,32,813,10
15605,Frances,I-TIPO_MADEIRA,10954,33,40,813,10
15606,e,I-TIPO_MADEIRA,10954,41,42,813,10
15607,Americano,I-TIPO_MADEIRA,10954,43,52,813,10
15608,",",O,10954,52,53,813,10
15609,traz,O,10954,54,58,813,10
15610,consigo,O,10954,59,66,813,10
15611,as,O,10954,67,69,813,10
15612,boas,O,10954,70,74,813,10
15613,lembranças,O,10954,75,85,813,10
15614,do,O,10954,86,88,813,10
15615,passado,O,10954,89,96,813,10
15616,.,O,10954,96,97,813,10
15617,Conheça,O,10955,0,7,813,10
15618,mais,O,10955,8,12,813,10
15619,a,O,10955,13,14,813,10
15620,Cachaça,O,10955,15,22,813,10
15621,Saudade,B-NOME_BEBIDA,10955,23,30,813,10
15622,Pura,I-NOME_BEBIDA,10955,31,35,813,10
15623,Carvalho,B-TIPO_MADEIRA,10955,36,44,813,10
15624,A,O,10956,0,1,813,10
15625,Saudade,B-NOME_BEBIDA,10956,2,9,813,10
15626,Pura,I-NOME_BEBIDA,10956,10,14,813,10
15627,Carvalho,B-TIPO_MADEIRA,10956,15,23,813,10
15628,é,O,10956,24,25,813,10
15629,uma,O,10956,26,29,813,10
15630,bebida,O,10956,30,36,813,10
15631,Premium,B-CLASSIFICACAO_BEBIDA,10956,37,44,813,10
15632,",",O,10956,44,45,813,10
15633,única,O,10956,46,51,813,10
15634,e,O,10956,52,53,813,10
15635,especial,O,10956,54,62,813,10
15636,.,O,10956,62,63,813,10
15637,Envelhecida,O,10957,0,11,813,10
15638,2,B-TEMPO_ARMAZENAMENTO,10957,12,13,813,10
15639,anos,I-TEMPO_ARMAZENAMENTO,10957,14,18,813,10
15640,em,O,10957,19,21,813,10
15641,Carvalho,B-TIPO_MADEIRA,10957,22,30,813,10
15642,Frances,I-TIPO_MADEIRA,10957,31,38,813,10
15643,e,I-TIPO_MADEIRA,10957,39,40,813,10
15644,Americano,I-TIPO_MADEIRA,10957,41,50,813,10
15645,",",O,10957,50,51,813,10
15646,traz,O,10957,52,56,813,10
15647,consigo,O,10957,57,64,813,10
15648,as,O,10957,65,67,813,10
15649,boas,O,10957,68,72,813,10
15650,lembranças,O,10957,73,83,813,10
15651,do,O,10957,84,86,813,10
15652,passado,O,10957,87,94,813,10
15653,.,O,10957,94,95,813,10
15654,Volume,O,10958,0,6,813,10
15655,:,O,10958,6,7,813,10
15656,700,B-VOLUME,10958,8,11,813,10
15657,ml,I-VOLUME,10958,12,14,813,10
15658,LOCAL,O,10959,0,5,813,10
15659,DE,O,10959,6,8,813,10
15660,PRODUÇÃO,O,10959,9,17,813,10
15661,:,O,10959,17,18,813,10
15662,Maceió,B-NOME_LOCAL,10959,19,25,813,10
15663,-,O,10959,26,27,813,10
15664,Brasil,B-NOME_LOCAL,10959,28,34,813,10
15665,Produtor,O,10960,0,8,813,10
15666,:,O,10960,8,9,813,10
15667,Saudade,B-NOME_ORGANIZACAO,10960,10,17,813,10
15668,Pura,I-NOME_ORGANIZACAO,10960,18,22,813,10
15669,GRADUAÇÃO,O,10961,0,9,813,10
15670,ALCOÓLICA,O,10961,10,19,813,10
15671,:,O,10961,19,20,813,10
15672,40%,B-GRADUACAO_ALCOOLICA,10961,21,24,813,10
15673,Madeira,O,10962,0,7,813,10
15674,:,O,10962,7,8,813,10
15675,Carvalho,B-TIPO_MADEIRA,10962,9,17,813,10
15676,Americano,I-TIPO_MADEIRA,10962,18,27,813,10
15677,VISÃO,O,10963,0,5,813,10
15678,:,O,10963,5,6,813,10
15679,dourada,B-CARACTERISTICA_SENSORIAL_COR,10963,7,14,813,10
15680,OLFATO,O,10964,0,6,813,10
15681,:,O,10964,6,7,813,10
15682,adocicados,B-CARACTERISTICA_SENSORIAL_AROMA,10964,8,18,813,10
15683,PALADAR,O,10965,0,7,813,10
15684,:,O,10965,7,8,813,10
15685,adocicado,B-CARACTERISTICA_SENSORIAL_SABOR,10965,9,18,813,10
15686,",",O,10965,18,19,813,10
15687,aromatico,B-CARACTERISTICA_SENSORIAL_SABOR,10965,20,29,813,10
15688,NOME,O,11133,0,4,821,10
15689,DA,O,11133,5,7,821,10
15690,CACHAÇA,O,11133,8,15,821,10
15691,:,O,11133,15,16,821,10
15692,Cachaça,O,11133,17,24,821,10
15693,Weber,B-NOME_BEBIDA,11133,25,30,821,10
15694,Haus,I-NOME_BEBIDA,11133,31,35,821,10
15695,Santa,I-NOME_BEBIDA,11133,36,41,821,10
15696,Martha,I-NOME_BEBIDA,11133,42,48,821,10
15697,Grapia,B-TIPO_MADEIRA,11133,49,55,821,10
15698,670ml,B-VOLUME,11133,56,61,821,10
15699,PREÇO,O,11134,0,5,821,10
15700,:,O,11134,5,6,821,10
15701,R$,B-PRECO,11134,7,9,821,10
15702,49,I-PRECO,11134,10,12,821,10
15703,",",I-PRECO,11134,12,13,821,10
15704,0,I-PRECO,11134,13,15,821,10
15705,DESCRIÇÃO,O,11135,0,9,821,10
15706,DA,O,11135,10,12,821,10
15707,CACHAÇA,O,11135,13,20,821,10
15708,:,O,11135,20,21,821,10
15709,Cachaça,O,11135,22,29,821,10
15710,Weber,B-NOME_BEBIDA,11135,30,35,821,10
15711,Haus,I-NOME_BEBIDA,11135,36,40,821,10
15712,Santa,I-NOME_BEBIDA,11135,41,46,821,10
15713,Martha,I-NOME_BEBIDA,11135,47,53,821,10
