,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento,Particao
14353,.,O,9964,141,142,772,4
14354,A,O,9965,0,1,772,4
14355,família,O,9965,2,9,772,4
14356,Mello,O,9965,10,15,772,4
14357,começou,O,9965,16,23,772,4
14358,a,O,9965,24,25,772,4
14359,produzir,O,9965,26,34,772,4
14360,cachaça,O,9965,35,42,772,4
14361,em,O,9965,43,45,772,4
14362,Paraty,B-NOME_LOCAL,9965,46,52,772,4
14363,em,O,9965,53,55,772,4
14364,1803,B-TEMPO,9965,56,60,772,4
14365,com,O,9965,61,64,772,4
14366,José,B-NOME_PESSOA,9965,65,69,772,4
14367,Mello,I-NOME_PESSOA,9965,70,75,772,4
14368,e,O,9965,76,77,772,4
14369,segue,O,9965,78,83,772,4
14370,até,O,9965,84,87,772,4
14371,hoje,O,9965,88,92,772,4
14372,a,O,9965,93,94,772,4
14373,receita,O,9965,95,102,772,4
14374,dos,O,9965,103,106,772,4
14375,antepassados,O,9965,107,119,772,4
14376,que,O,9965,120,123,772,4
14377,fizeram,O,9965,124,131,772,4
14378,da,O,9965,132,134,772,4
14379,cidade,O,9965,135,141,772,4
14380,sinônimo,O,9965,142,150,772,4
14381,de,O,9965,151,153,772,4
14382,cachaça,O,9965,154,161,772,4
14383,de,O,9965,162,164,772,4
14384,qualidade,O,9965,165,174,772,4
14385,.,O,9965,174,175,772,4
14386,Parte,O,9966,0,5,772,4
14387,dessa,O,9966,6,11,772,4
14388,herança,O,9966,12,19,772,4
14389,está,O,9966,20,24,772,4
14390,nas,O,9966,25,28,772,4
14391,técnicas,O,9966,29,37,772,4
14392,de,O,9966,38,40,772,4
14393,fermentação,O,9966,41,52,772,4
14394,com,O,9966,53,56,772,4
14395,leveduras,O,9966,57,66,772,4
14396,selvagens,O,9966,67,76,772,4
14397,e,O,9966,77,78,772,4
14398,no,O,9966,79,81,772,4
14399,uso,O,9966,82,85,772,4
14400,de,O,9966,86,88,772,4
14401,ingredientes,O,9966,89,101,772,4
14402,secretos,O,9966,102,110,772,4
14403,para,O,9966,111,115,772,4
14404,o,O,9966,116,117,772,4
14405,preparo,O,9966,118,125,772,4
14406,do,O,9966,126,128,772,4
14407,pé,O,9966,129,131,772,4
14408,de,O,9966,132,134,772,4
14409,cuba,O,9966,135,139,772,4
14410,",",O,9966,139,140,772,4
14411,que,O,9966,141,144,772,4
14412,resultam,O,9966,145,153,772,4
14413,em,O,9966,154,156,772,4
14414,uma,O,9966,157,160,772,4
14415,pinga,O,9966,161,166,772,4
14416,que,O,9966,167,170,772,4
14417,traduz,O,9966,171,177,772,4
14418,os,O,9966,178,180,772,4
14419,aromas,O,9966,181,187,772,4
14420,e,O,9966,188,189,772,4
14421,os,O,9966,190,192,772,4
14422,sabores,O,9966,193,200,772,4
14423,do,O,9966,201,203,772,4
14424,território,O,9966,204,214,772,4
14425,de,O,9966,215,217,772,4
14426,Paraty,B-NOME_LOCAL,9966,218,224,772,4
14427,.,O,9966,224,225,772,4
14428,Volume,O,9967,0,6,772,4
14429,:,O,9967,6,7,772,4
14430,700,B-VOLUME,9967,8,11,772,4
14431,ml,I-VOLUME,9967,12,14,772,4
14432,LOCAL,O,9968,0,5,772,4
14433,DE,O,9968,6,8,772,4
14434,PRODUÇÃO,O,9968,9,17,772,4
14435,:,O,9968,17,18,772,4
14436,Rio,B-NOME_LOCAL,9968,19,22,772,4
14437,de,I-NOME_LOCAL,9968,23,25,772,4
14438,Janeiro,I-NOME_LOCAL,9968,26,33,772,4
14439,-,O,9968,34,35,772,4
14440,Brasil,B-NOME_LOCAL,9968,36,42,772,4
14441,Produtor,O,9969,0,8,772,4
14442,:,O,9969,8,9,772,4
14443,Coqueiro,B-NOME_ORGANIZACAO,9969,10,18,772,4
14444,GRADUAÇÃO,O,9970,0,9,772,4
14445,ALCOÓLICA,O,9970,10,19,772,4
14446,:,O,9970,19,20,772,4
14447,44%,B-GRADUACAO_ALCOOLICA,9970,21,24,772,4
14448,Madeira,O,9971,0,7,772,4
14449,:,O,9971,7,8,772,4
14450,Amendoim,B-TIPO_MADEIRA,9971,9,17,772,4
14451,VISÃO,O,9972,0,5,772,4
14452,:,O,9972,5,6,772,4
14453,amarelo,B-CARACTERISTICA_SENSORIAL_COR,9972,7,14,772,4
14454,-,I-CARACTERISTICA_SENSORIAL_COR,9972,14,15,772,4
14455,palha,I-CARACTERISTICA_SENSORIAL_COR,9972,15,20,772,4
14456,OLFATO,O,9973,0,6,772,4
14457,:,O,9973,6,7,772,4
14458,couro,B-CARACTERISTICA_SENSORIAL_AROMA,9973,8,13,772,4
14459,",",O,9973,13,14,772,4
14460,defumado,B-CARACTERISTICA_SENSORIAL_AROMA,9973,15,23,772,4
14461,",",O,9973,23,24,772,4
14462,mel,B-CARACTERISTICA_SENSORIAL_AROMA,9973,25,28,772,4
14463,PALADAR,O,9974,0,7,772,4
14464,:,O,9974,7,8,772,4
14465,estruturado,O,9974,9,20,772,4
14466,",",O,9974,20,21,772,4
14467,formigamento,O,9974,22,34,772,4
14468,",",O,9974,34,35,772,4
14469,picante,B-CARACTERISTICA_SENSORIAL_SABOR,9974,36,43,772,4
14470,NOME,O,10435,0,4,792,4
14471,DA,O,10435,5,7,792,4
14472,CACHAÇA,O,10435,8,15,792,4
14473,:,O,10435,15,16,792,4
14474,Cachaça,O,10435,17,24,792,4
14475,Patrimônio,B-NOME_BEBIDA,10435,25,35,792,4
14476,600ml,B-VOLUME,10435,36,41,792,4
14477,PREÇO,O,10436,0,5,792,4
14478,:,O,10436,5,6,792,4
14479,R$,B-PRECO,10436,7,9,792,4
14480,32,I-PRECO,10436,10,12,792,4
14481,",",I-PRECO,10436,12,13,792,4
14482,0,I-PRECO,10436,13,15,792,4
14483,DESCRIÇÃO,O,10437,0,9,792,4
14484,DA,O,10437,10,12,792,4
14485,CACHAÇA,O,10437,13,20,792,4
14486,:,O,10437,20,21,792,4
14487,Cachaça,O,10437,22,29,792,4
14488,Patrimônio,B-NOME_BEBIDA,10437,30,40,792,4
14489,600ml,B-VOLUME,10437,41,46,792,4
14490,A,O,10438,0,1,792,4
14491,Cachaça,O,10438,2,9,792,4
14492,Patrimônio,B-NOME_BEBIDA,10438,10,20,792,4
14493,é,O,10438,21,22,792,4
14494,proveniente,O,10438,23,34,792,4
14495,da,O,10438,35,37,792,4
14496,cidade,O,10438,38,44,792,4
14497,de,O,10438,45,47,792,4
14498,Pirassununga,B-NOME_LOCAL,10438,48,60,792,4
14499,",",O,10438,60,61,792,4
14500,interior,B-NOME_LOCAL,10438,62,70,792,4
14501,de,I-NOME_LOCAL,10438,71,73,792,4
14502,São,I-NOME_LOCAL,10438,74,77,792,4
14503,Paulo,I-NOME_LOCAL,10438,78,83,792,4
14504,.,O,10438,83,84,792,4
14505,Ela,O,10439,0,3,792,4
14506,passa,O,10439,4,9,792,4
14507,3,B-TEMPO_ARMAZENAMENTO,10439,10,11,792,4
14508,meses,I-TEMPO_ARMAZENAMENTO,10439,12,17,792,4
14509,em,O,10439,18,20,792,4
14510,barris,B-RECIPIENTE_ARMAZENAMENTO,10439,21,27,792,4
14511,novos,I-RECIPIENTE_ARMAZENAMENTO,10439,28,33,792,4
14512,de,O,10439,34,36,792,4
14513,bálsamo,B-TIPO_MADEIRA,10439,37,44,792,4
14514,.,O,10439,44,45,792,4
14515,-,O,10440,0,1,792,4
14516,A,O,10441,0,1,792,4
14517,Patrimônio,B-NOME_BEBIDA,10441,2,12,792,4
14518,é,O,10441,13,14,792,4
14519,intensa,O,10441,15,22,792,4
14520,",",O,10441,22,23,792,4
14521,com,O,10441,24,27,792,4
14522,álcool,B-CARACTERISTICA_SENSORIAL_AROMA,10441,28,34,792,4
14523,marcante,I-CARACTERISTICA_SENSORIAL_AROMA,10441,35,43,792,4
14524,",",O,10441,43,44,792,4
14525,muito,O,10441,45,50,792,4
14526,floral,B-CARACTERISTICA_SENSORIAL_AROMA,10441,51,57,792,4
14527,",",O,10441,57,58,792,4
14528,remetendo,O,10441,59,68,792,4
14529,a,O,10441,69,70,792,4
14530,lavanda,B-CARACTERISTICA_SENSORIAL_AROMA,10441,71,78,792,4
14531,",",O,10441,78,79,792,4
14532,e,O,10441,80,81,792,4
14533,uma,O,10441,82,85,792,4
14534,doçura,B-CARACTERISTICA_SENSORIAL_AROMA,10441,86,92,792,4
14535,confortante,O,10441,93,104,792,4
14536,.,O,10441,104,105,792,4
14537,Conheça,O,10442,0,7,792,4
14538,mais,O,10442,8,12,792,4
14539,a,O,10442,13,14,792,4
14540,Cachaça,O,10442,15,22,792,4
14541,Patrimônio,B-NOME_BEBIDA,10442,23,33,792,4
14542,A,O,10443,0,1,792,4
14543,cachaça,O,10443,2,9,792,4
14544,Patrimônio,B-NOME_BEBIDA,10443,10,20,792,4
14545,é,O,10443,21,22,792,4
14546,fabricada,O,10443,23,32,792,4
14547,na,O,10443,33,35,792,4
14548,Fazenda,B-NOME_ORGANIZACAO,10443,36,43,792,4
14549,Guadalupe,I-NOME_ORGANIZACAO,10443,44,53,792,4
14550,",",O,10443,53,54,792,4
14551,na,O,10443,55,57,792,4
14552,cidade,O,10443,58,64,792,4
14553,paulista,O,10443,65,73,792,4
14554,de,O,10443,74,76,792,4
14555,Pirassununga,B-NOME_LOCAL,10443,77,89,792,4
14556,.,O,10443,89,90,792,4
14557,Ali,O,10444,0,3,792,4
14558,",",O,10444,3,4,792,4
14559,em,O,10444,5,7,792,4
14560,meio,O,10444,8,12,792,4
14561,a,O,10444,13,14,792,4
14562,extensos,O,10444,15,23,792,4
14563,canaviais,O,10444,24,33,792,4
14564,que,O,10444,34,37,792,4
14565,produzem,O,10444,38,46,792,4
14566,cana,O,10444,47,51,792,4
14567,para,O,10444,52,56,792,4
14568,fornecer,O,10444,57,65,792,4
14569,à,O,10444,66,67,792,4
14570,Cia,O,10444,68,71,792,4
14571,.,O,10444,71,72,792,4
14572,Miller,B-NOME_PESSOA,10445,0,6,792,4
14573,(,O,10445,7,8,792,4
14574,51,O,10445,8,10,792,4
14575,),O,10445,10,11,792,4
14576,",",O,10445,11,12,792,4
14577,o,O,10445,13,14,792,4
14578,lorde,O,10445,15,20,792,4
14579,Fernando,B-NOME_PESSOA,10445,21,29,792,4
14580,Guimarães,I-NOME_PESSOA,10445,30,39,792,4
14581,e,O,10445,40,41,792,4
14582,seu,O,10445,42,45,792,4
14583,filho,O,10445,46,51,792,4
14584,",",O,10445,51,52,792,4
14585,Gabriel,B-NOME_PESSOA,10445,53,60,792,4
14586,",",O,10445,60,61,792,4
14587,instalaram,O,10445,62,72,792,4
14588,um,O,10445,73,75,792,4
14589,engenho,O,10445,76,83,792,4
14590,pequeno,O,10445,84,91,792,4
14591,.,O,10445,91,92,792,4
14592,Tratado,O,10446,0,7,792,4
14593,com,O,10446,8,11,792,4
14594,rigor,O,10446,12,17,792,4
14595,exemplar,O,10446,18,26,792,4
14596,",",O,10446,26,27,792,4
14597,o,O,10446,28,29,792,4
14598,engenho,O,10446,30,37,792,4
14599,e,O,10446,38,39,792,4
14600,dois,O,10446,40,44,792,4
14601,alambiques,O,10446,45,55,792,4
14602,produzem,O,10446,56,64,792,4
14603,as,O,10446,65,67,792,4
14604,duas,O,10446,68,72,792,4
14605,cachaças,O,10446,73,81,792,4
14606,citadas,O,10446,82,89,792,4
14607,acima,O,10446,90,95,792,4
14608,",",O,10446,95,96,792,4
14609,patrimônio,O,10446,97,107,792,4
14610,de,O,10446,108,110,792,4
14611,uma,O,10446,111,114,792,4
14612,cidade,O,10446,115,121,792,4
14613,que,O,10446,122,125,792,4
14614,já,O,10446,126,128,792,4
14615,teve,O,10446,129,133,792,4
14616,dezenas,O,10446,134,141,792,4
14617,de,O,10446,142,144,792,4
14618,pequenos,O,10446,145,153,792,4
14619,produtores,O,10446,154,164,792,4
14620,e,O,10446,165,166,792,4
14621,que,O,10446,167,170,792,4
14622,corre,O,10446,171,176,792,4
14623,atrás,O,10446,177,182,792,4
14624,de,O,10446,183,185,792,4
14625,recuperar,O,10446,186,195,792,4
14626,essa,O,10446,196,200,792,4
14627,bela,O,10446,201,205,792,4
14628,história,O,10446,206,214,792,4
14629,.,O,10446,214,215,792,4
14630,A,O,10447,0,1,792,4
14631,Patrimônio,B-NOME_BEBIDA,10447,2,12,792,4
14632,ainda,O,10447,13,18,792,4
14633,utiliza,O,10447,19,26,792,4
14634,a,O,10447,27,28,792,4
14635,garrafa,O,10447,29,36,792,4
14636,âmbar,O,10447,37,42,792,4
14637,de,O,10447,43,45,792,4
14638,600,B-VOLUME,10447,46,49,792,4
14639,ml,I-VOLUME,10447,50,52,792,4
14640,",",O,10447,52,53,792,4
14641,estilo,O,10447,54,60,792,4
14642,cerveja,O,10447,61,68,792,4
14643,",",O,10447,68,69,792,4
14644,e,O,10447,70,71,792,4
14645,ressalta,O,10447,72,80,792,4
14646,no,O,10447,81,83,792,4
14647,rótulo,O,10447,84,90,792,4
14648,em,O,10447,91,93,792,4
14649,estilo,O,10447,94,100,792,4
14650,clássico,O,10447,101,109,792,4
14651,a,O,10447,110,111,792,4
14652,sua,O,10447,112,115,792,4
14653,cidade,O,10447,116,122,792,4
14654,de,O,10447,123,125,792,4
14655,origem,O,10447,126,132,792,4
14656,.,O,10447,132,133,792,4
14657,A,O,10448,0,1,792,4
14658,surpresa,O,10448,2,10,792,4
14659,começa,O,10448,11,17,792,4
14660,quando,O,10448,18,24,792,4
14661,a,O,10448,25,26,792,4
14662,cachaça,O,10448,27,34,792,4
14663,vai,O,10448,35,38,792,4
14664,ao,O,10448,39,41,792,4
14665,copo,O,10448,42,46,792,4
14666,.,O,10448,46,47,792,4
14667,A,O,10449,0,1,792,4
14668,cor,O,10449,2,5,792,4
14669,é,O,10449,6,7,792,4
14670,inesperada,O,10449,8,18,792,4
14671,para,O,10449,19,23,792,4
14672,uma,O,10449,24,27,792,4
14673,cachaça,O,10449,28,35,792,4
14674,do,O,10449,36,38,792,4
14675,escaninho,O,10449,39,48,792,4
14676,dos,O,10449,49,52,792,4
14677,bálsamos,B-TIPO_MADEIRA,10449,53,61,792,4
14678,.,O,10449,61,62,792,4
14679,Em,O,10450,0,2,792,4
14680,vez,O,10450,3,6,792,4
14681,do,O,10450,7,9,792,4
14682,ouro,B-CARACTERISTICA_SENSORIAL_COR,10450,10,14,792,4
14683,que,O,10450,15,18,792,4
14684,se,O,10450,19,21,792,4
14685,vê,O,10450,22,24,792,4
14686,",",O,10450,24,25,792,4
14687,por,O,10450,26,29,792,4
14688,exemplo,O,10450,30,37,792,4
14689,",",O,10450,37,38,792,4
14690,numa,O,10450,39,43,792,4
14691,Indaiazinha,B-NOME_BEBIDA,10450,44,55,792,4
14692,",",O,10450,55,56,792,4
14693,surge,O,10450,57,62,792,4
14694,um,O,10450,63,65,792,4
14695,amarelo,B-CARACTERISTICA_SENSORIAL_COR,10450,66,73,792,4
14696,mais,I-CARACTERISTICA_SENSORIAL_COR,10450,74,78,792,4
14697,acobreado,I-CARACTERISTICA_SENSORIAL_COR,10450,79,88,792,4
14698,",",O,10450,88,89,792,4
14699,quase,O,10450,90,95,792,4
14700,–,O,10450,96,97,792,4
14701,com,O,10450,98,101,792,4
14702,o,O,10450,102,103,792,4
14703,perdão,O,10450,104,110,792,4
14704,do,O,10450,111,113,792,4
14705,paralelo,O,10450,114,122,792,4
14706,vulgarizante,O,10450,123,135,792,4
14707,–,O,10450,136,137,792,4
14708,um,O,10450,138,140,792,4
14709,guaraná,B-CARACTERISTICA_SENSORIAL_COR,10450,141,148,792,4
14710,.,O,10450,148,149,792,4
14711,Mas,O,10451,0,3,792,4
14712,há,O,10451,4,6,792,4
14713,um,O,10451,7,9,792,4
14714,brilho,O,10451,10,16,792,4
14715,interessante,O,10451,17,29,792,4
14716,;,O,10451,29,30,792,4
14717,a,O,10451,31,32,792,4
14718,cor,O,10451,33,36,792,4
14719,é,O,10451,37,38,792,4
14720,simpática,O,10451,39,48,792,4
14721,.,O,10451,48,49,792,4
14722,No,O,10452,0,2,792,4
14723,nariz,O,10452,3,8,792,4
14724,",",O,10452,8,9,792,4
14725,a,O,10452,10,11,792,4
14726,Patrimônio,B-NOME_BEBIDA,10452,12,22,792,4
14727,é,O,10452,23,24,792,4
14728,intensa,O,10452,25,32,792,4
14729,",",O,10452,32,33,792,4
14730,com,O,10452,34,37,792,4
14731,álcool,B-CARACTERISTICA_SENSORIAL_AROMA,10452,38,44,792,4
14732,marcante,I-CARACTERISTICA_SENSORIAL_AROMA,10452,45,53,792,4
14733,",",O,10452,53,54,792,4
14734,muito,O,10452,55,60,792,4
14735,floral,B-CARACTERISTICA_SENSORIAL_AROMA,10452,61,67,792,4
14736,",",O,10452,67,68,792,4
14737,remetendo,O,10452,69,78,792,4
14738,a,O,10452,79,80,792,4
14739,lavanda,B-CARACTERISTICA_SENSORIAL_AROMA,10452,81,88,792,4
14740,",",O,10452,88,89,792,4
14741,e,O,10452,90,91,792,4
14742,uma,O,10452,92,95,792,4
14743,doçura,B-CARACTERISTICA_SENSORIAL_AROMA,10452,96,102,792,4
14744,confortante,O,10452,103,114,792,4
14745,.,O,10452,114,115,792,4
14746,O,O,10453,0,1,792,4
14747,sabor,O,10453,2,7,792,4
14748,também,O,10453,8,14,792,4
14749,surpreende,O,10453,15,25,792,4
14750,.,O,10453,25,26,792,4
14751,É,O,10454,0,1,792,4
14752,um,O,10454,2,4,792,4
14753,degrau,O,10454,5,11,792,4
14754,mais,O,10454,13,17,792,4
14755,suave,O,10454,18,23,792,4
14756,do,O,10454,24,26,792,4
14757,que,O,10454,27,30,792,4
14758,se,O,10454,31,33,792,4
14759,esperaria,O,10454,34,43,792,4
14760,de,O,10454,44,46,792,4
14761,uma,O,10454,47,50,792,4
14762,cachaça,O,10454,51,58,792,4
14763,jovem,O,10454,59,64,792,4
14764,",",O,10454,64,65,792,4
14765,com,O,10454,66,69,792,4
14766,44%,B-GRADUACAO_ALCOOLICA,10454,70,73,792,4
14767,de,O,10454,74,76,792,4
14768,teor,O,10454,77,81,792,4
14769,alcoólico,O,10454,82,91,792,4
14770,.,O,10454,91,92,792,4
14771,Desce,O,10455,0,5,792,4
14772,rigorosamente,O,10455,6,19,792,4
14773,redonda,O,10455,20,27,792,4
14774,",",O,10455,27,28,792,4
14775,sem,O,10455,29,32,792,4
14776,traços,O,10455,33,39,792,4
14777,de,O,10455,40,42,792,4
14778,acidez,O,10455,43,49,792,4
14779,elevada,O,10455,50,57,792,4
14780,.,O,10455,57,58,792,4
14781,É,O,10456,0,1,792,4
14782,doce,B-CARACTERISTICA_SENSORIAL_SABOR,10456,2,6,792,4
14783,ao,O,10456,7,9,792,4
14784,primeiro,O,10456,10,18,792,4
14785,contato,O,10456,19,26,792,4
14786,e,O,10456,27,28,792,4
14787,marcadamente,O,10456,29,41,792,4
14788,picante,B-CARACTERISTICA_SENSORIAL_SABOR,10456,42,49,792,4
14789,ao,O,10456,50,52,792,4
14790,final,O,10456,53,58,792,4
14791,.,O,10456,58,59,792,4
14792,O,O,10457,0,1,792,4
14793,retrogosto,O,10457,2,12,792,4
14794,revela,O,10457,13,19,792,4
14795,um,O,10457,20,22,792,4
14796,pouco,O,10457,23,28,792,4
14797,daquela,O,10457,29,36,792,4
14798,aridez,O,10457,37,43,792,4
14799,agreste,O,10457,44,51,792,4
14800,típica,O,10457,52,58,792,4
14801,das,O,10457,59,62,792,4
14802,cachaças,O,10457,63,71,792,4
14803,curtidas,O,10457,72,80,792,4
14804,no,O,10457,81,83,792,4
14805,bálsamo,B-TIPO_MADEIRA,10457,84,91,792,4
14806,que,O,10457,92,95,792,4
14807,agrada,O,10457,96,102,792,4
14808,a,O,10457,103,104,792,4
14809,tantos,O,10457,105,111,792,4
14810,–,O,10457,112,113,792,4
14811,como,O,10457,114,118,792,4
14812,esse,O,10457,119,123,792,4
14813,devoto,O,10457,124,130,792,4
14814,–,O,10457,131,132,792,4
14815,e,O,10457,133,134,792,4
14816,assusta,O,10457,135,142,792,4
14817,a,O,10457,143,144,792,4
14818,tantos,O,10457,145,151,792,4
14819,outros,O,10457,152,158,792,4
14820,.,O,10457,158,159,792,4
14821,Volume,O,10458,0,6,792,4
14822,:,O,10458,6,7,792,4
14823,600,B-VOLUME,10458,8,11,792,4
14824,ml,I-VOLUME,10458,12,14,792,4
14825,GRADUAÇÃO,O,10459,0,9,792,4
14826,ALCOÓLICA,O,10459,10,19,792,4
14827,:,O,10459,19,20,792,4
14828,44%,B-GRADUACAO_ALCOOLICA,10459,21,24,792,4
14829,Madeira,O,10460,0,7,792,4
14830,:,O,10460,7,8,792,4
14831,Bálsamo,B-TIPO_MADEIRA,10460,9,16,792,4
14832,VISÃO,O,10461,0,5,792,4
14833,:,O,10461,5,6,792,4
14834,ambar,B-CARACTERISTICA_SENSORIAL_COR,10461,7,12,792,4
14835,OLFATO,O,10462,0,6,792,4
14836,:,O,10462,6,7,792,4
14837,adocicados,B-CARACTERISTICA_SENSORIAL_AROMA,10462,8,18,792,4
14838,PALADAR,O,10463,0,7,792,4
14839,:,O,10463,7,8,792,4
14840,adocicado,B-CARACTERISTICA_SENSORIAL_SABOR,10463,9,18,792,4
14841,",",O,10463,18,19,792,4
14842,aromatico,B-CARACTERISTICA_SENSORIAL_SABOR,10463,20,29,792,4
14843,",",O,10463,29,30,792,4
14844,estruturado,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,10463,31,42,792,4
14845,",",O,10463,42,43,792,4
14846,picante,B-CARACTERISTICA_SENSORIAL_SABOR,10463,44,51,792,4
14847,",",O,10463,51,52,792,4
14848,profundo,O,10463,53,61,792,4
14849,NOME,O,10877,0,4,810,4
14850,DA,O,10877,5,7,810,4
14851,CACHAÇA,O,10877,8,15,810,4
14852,:,O,10877,15,16,810,4
14853,Cachaça,O,10877,17,24,810,4
14854,Santo,B-NOME_BEBIDA,10877,25,30,810,4
14855,Grau,I-NOME_BEBIDA,10877,31,35,810,4
14856,Itirapua,I-NOME_BEBIDA,10877,36,44,810,4
14857,750ml,B-VOLUME,10877,45,50,810,4
14858,PREÇO,O,10878,0,5,810,4
14859,:,O,10878,5,6,810,4
14860,R$,B-PRECO,10878,7,9,810,4
14861,84,I-PRECO,10878,10,12,810,4
14862,",",I-PRECO,10878,12,13,810,4
14863,0,I-PRECO,10878,13,15,810,4
14864,DESCRIÇÃO,O,10879,0,9,810,4
14865,DA,O,10879,10,12,810,4
14866,CACHAÇA,O,10879,13,20,810,4
14867,:,O,10879,20,21,810,4
14868,Cachaça,O,10879,22,29,810,4
14869,Santo,B-NOME_BEBIDA,10879,30,35,810,4
14870,Grau,I-NOME_BEBIDA,10879,36,40,810,4
14871,Itirapua,I-NOME_BEBIDA,10879,41,49,810,4
14872,750ml,B-VOLUME,10879,50,55,810,4
14873,A,O,10880,0,1,810,4
14874,Cachaça,O,10880,2,9,810,4
14875,Santo,B-NOME_BEBIDA,10880,10,15,810,4
14876,Grau,I-NOME_BEBIDA,10880,16,20,810,4
14877,Itirapuã,I-NOME_BEBIDA,10880,21,29,810,4
14878,é,O,10880,30,31,810,4
14879,uma,O,10880,32,35,810,4
14880,cachaça,O,10880,36,43,810,4
14881,clássica,O,10880,44,52,810,4
14882,tradicional,O,10880,53,64,810,4
14883,do,O,10880,65,67,810,4
14884,interior,O,10880,68,76,810,4
14885,paulista,O,10880,77,85,810,4
14886,.,O,10880,85,86,810,4
14887,Minas,B-NOME_LOCAL,10881,0,5,810,4
14888,Gerais,I-NOME_LOCAL,10881,6,12,810,4
14889,-,O,10881,13,14,810,4
14890,Brasil,B-NOME_LOCAL,10881,15,21,810,4
14891,Com,O,10882,0,3,810,4
14892,aroma,O,10882,4,9,810,4
14893,suave,O,10882,10,15,810,4
14894,tem,O,10882,16,19,810,4
14895,sabor,O,10882,20,25,810,4
14896,aveludado,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,10882,26,35,810,4
14897,",",O,10882,35,36,810,4
14898,macio,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,10882,37,42,810,4
14899,e,O,10882,43,44,810,4
14900,amplo,O,10882,45,50,810,4
14901,na,O,10882,51,53,810,4
14902,boca,O,10882,54,58,810,4
14903,.,O,10882,58,59,810,4
14904,A,O,10883,0,1,810,4
14905,cana,O,10883,2,6,810,4
14906,é,O,10883,7,8,810,4
14907,moída,O,10883,9,14,810,4
14908,pela,O,10883,15,19,810,4
14909,força,O,10883,20,25,810,4
14910,da,O,10883,26,28,810,4
14911,roda,O,10883,29,33,810,4
14912,da,O,10883,34,36,810,4
14913,água,O,10883,37,41,810,4
14914,",",O,10883,41,42,810,4
14915,movimentada,O,10883,43,54,810,4
14916,por,O,10883,55,58,810,4
14917,um,O,10883,59,61,810,4
14918,riacho,O,10883,62,68,810,4
14919,que,O,10883,69,72,810,4
14920,",",O,10883,72,73,810,4
14921,durante,O,10883,74,81,810,4
14922,anos,O,10883,82,86,810,4
14923,",",O,10883,86,87,810,4
14924,fazia,O,10883,88,93,810,4
14925,todo,O,10883,94,98,810,4
14926,o,O,10883,99,100,810,4
14927,engenho,O,10883,101,108,810,4
14928,funcionar,O,10883,109,118,810,4
14929,.,O,10883,118,119,810,4
14930,Conheça,O,10884,0,7,810,4
14931,mais,O,10884,8,12,810,4
14932,a,O,10884,13,14,810,4
14933,cachaça,O,10884,15,22,810,4
14934,Santo,B-NOME_BEBIDA,10884,23,28,810,4
14935,Grau,I-NOME_BEBIDA,10884,29,33,810,4
14936,Itirapuã,I-NOME_BEBIDA,10884,34,42,810,4
14937,A,O,10885,0,1,810,4
14938,Cachaça,O,10885,2,9,810,4
14939,Santo,B-NOME_BEBIDA,10885,10,15,810,4
14940,Grau,I-NOME_BEBIDA,10885,16,20,810,4
14941,Itirapuã,I-NOME_BEBIDA,10885,21,29,810,4
14942,é,O,10885,30,31,810,4
14943,uma,O,10885,32,35,810,4
14944,cachaça,O,10885,36,43,810,4
14945,clássica,O,10885,44,52,810,4
14946,tradicional,O,10885,53,64,810,4
14947,do,O,10885,65,67,810,4
14948,interior,O,10885,68,76,810,4
14949,paulista,O,10885,77,85,810,4
14950,.,O,10885,85,86,810,4
14951,Com,O,10886,0,3,810,4
14952,aroma,O,10886,4,9,810,4
14953,suave,O,10886,10,15,810,4
14954,tem,O,10886,16,19,810,4
14955,sabor,O,10886,20,25,810,4
14956,aveludado,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,10886,26,35,810,4
14957,",",O,10886,35,36,810,4
14958,macio,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,10886,37,42,810,4
14959,e,O,10886,43,44,810,4
14960,amplo,O,10886,45,50,810,4
14961,na,O,10886,51,53,810,4
14962,boca,O,10886,54,58,810,4
14963,.,O,10886,58,59,810,4
14964,A,O,10887,0,1,810,4
14965,cana,O,10887,2,6,810,4
14966,é,O,10887,7,8,810,4
14967,moída,O,10887,9,14,810,4
14968,pela,O,10887,15,19,810,4
14969,força,O,10887,20,25,810,4
14970,da,O,10887,26,28,810,4
14971,roda,O,10887,29,33,810,4
14972,da,O,10887,34,36,810,4
14973,água,O,10887,37,41,810,4
14974,",",O,10887,41,42,810,4
14975,movimentada,O,10887,43,54,810,4
14976,por,O,10887,55,58,810,4
14977,um,O,10887,59,61,810,4
14978,riacho,O,10887,62,68,810,4
14979,que,O,10887,69,72,810,4
14980,",",O,10887,72,73,810,4
14981,durante,O,10887,74,81,810,4
14982,anos,O,10887,82,86,810,4
14983,",",O,10887,86,87,810,4
14984,fazia,O,10887,88,93,810,4
14985,todo,O,10887,94,98,810,4
14986,o,O,10887,99,100,810,4
14987,engenho,O,10887,101,108,810,4
14988,funcionar,O,10887,109,118,810,4
14989,.,O,10887,118,119,810,4
