,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento,Particao
13948,.,O,10499,65,66,794,3
13949,A,O,10500,0,1,794,3
13950,cachaça,O,10500,2,9,794,3
13951,é,O,10500,11,12,794,3
13952,a,O,10500,13,14,794,3
13953,irmã,O,10500,15,19,794,3
13954,mais,O,10500,20,24,794,3
13955,nova,O,10500,25,29,794,3
13956,da,O,10500,30,32,794,3
13957,Gouveia,B-NOME_BEBIDA,10500,33,40,794,3
13958,Brasil,I-NOME_BEBIDA,10500,41,47,794,3
13959,Extra,B-CLASSIFICACAO_BEBIDA,10500,48,53,794,3
13960,Premium,I-CLASSIFICACAO_BEBIDA,10500,54,61,794,3
13961,.,O,10500,61,62,794,3
13962,Degustação,O,10501,0,10,794,3
13963,da,O,10501,11,13,794,3
13964,cachaça,O,10501,14,21,794,3
13965,A,O,10502,0,1,794,3
13966,cor,O,10502,2,5,794,3
13967,é,O,10502,6,7,794,3
13968,de,O,10502,8,10,794,3
13969,um,O,10502,11,13,794,3
13970,amarelo,B-CARACTERISTICA_SENSORIAL_COR,10502,14,21,794,3
13971,dourado,I-CARACTERISTICA_SENSORIAL_COR,10502,22,29,794,3
13972,.,O,10502,29,30,794,3
13973,No,O,10503,0,2,794,3
13974,olfato,O,10503,3,9,794,3
13975,",",O,10503,9,10,794,3
13976,possui,O,10503,11,17,794,3
13977,um,O,10503,18,20,794,3
13978,aroma,O,10503,21,26,794,3
13979,perfumado,O,10503,27,36,794,3
13980,e,O,10503,37,38,794,3
13981,doce,B-CARACTERISTICA_SENSORIAL_AROMA,10503,39,43,794,3
13982,de,O,10503,44,46,794,3
13983,caramelo,B-CARACTERISTICA_SENSORIAL_AROMA,10503,47,55,794,3
13984,",",O,10503,55,56,794,3
13985,coco,B-CARACTERISTICA_SENSORIAL_AROMA,10503,57,61,794,3
13986,e,O,10503,62,63,794,3
13987,toffle,B-CARACTERISTICA_SENSORIAL_AROMA,10503,64,70,794,3
13988,.,O,10503,70,71,794,3
13989,O,O,10504,0,1,794,3
13990,sabor,O,10504,2,7,794,3
13991,é,O,10504,8,9,794,3
13992,equilibrado,O,10504,10,21,794,3
13993,e,O,10504,22,23,794,3
13994,bastante,O,10504,24,32,794,3
13995,agradável,O,10504,33,42,794,3
13996,.,O,10504,42,43,794,3
13997,É,O,10505,0,1,794,3
13998,uma,O,10505,2,5,794,3
13999,cachaça,O,10505,6,13,794,3
14000,ótima,O,10505,14,19,794,3
14001,para,O,10505,20,24,794,3
14002,quem,O,10505,25,29,794,3
14003,aprecia,O,10505,30,37,794,3
14004,Bourbon,O,10505,38,45,794,3
14005,.,O,10505,45,46,794,3
14006,Sugestão,O,10506,0,8,794,3
14007,do,O,10506,9,11,794,3
14008,especialista,O,10506,12,24,794,3
14009,:,O,10506,24,25,794,3
14010,A,O,10507,0,1,794,3
14011,cachaça,O,10507,2,9,794,3
14012,fica,O,10507,10,14,794,3
14013,boa,O,10507,15,18,794,3
14014,numa,O,10507,19,23,794,3
14015,releitura,O,10507,24,33,794,3
14016,do,O,10507,34,36,794,3
14017,clássico,O,10507,37,45,794,3
14018,coquetel,O,10507,46,54,794,3
14019,Manhattan,O,10507,55,64,794,3
14020,:,O,10507,64,65,794,3
14021,80,B-VOLUME,10507,66,68,794,3
14022,ml,I-VOLUME,10507,69,71,794,3
14023,de,O,10507,72,74,794,3
14024,Porto,B-NOME_BEBIDA,10507,75,80,794,3
14025,do,I-NOME_BEBIDA,10507,81,83,794,3
14026,Vianna,I-NOME_BEBIDA,10507,84,90,794,3
14027,Premium,B-CLASSIFICACAO_BEBIDA,10507,91,98,794,3
14028,",",O,10507,98,99,794,3
14029,40,B-VOLUME,10507,100,102,794,3
14030,ml,I-VOLUME,10507,103,105,794,3
14031,de,O,10507,106,108,794,3
14032,vermute,O,10507,109,116,794,3
14033,tinto,O,10507,117,122,794,3
14034,",",O,10507,122,123,794,3
14035,2,O,10507,124,125,794,3
14036,gotas,O,10507,126,131,794,3
14037,de,O,10507,132,134,794,3
14038,Angostura,O,10507,135,144,794,3
14039,Bitters,O,10507,145,152,794,3
14040,.,O,10507,152,153,794,3
14041,Volume,O,10508,0,6,794,3
14042,:,O,10508,6,7,794,3
14043,700,B-VOLUME,10508,8,11,794,3
14044,ml,I-VOLUME,10508,12,14,794,3
14045,LOCAL,O,10509,0,5,794,3
14046,DE,O,10509,6,8,794,3
14047,PRODUÇÃO,O,10509,9,17,794,3
14048,:,O,10509,17,18,794,3
14049,Minas,B-NOME_LOCAL,10509,19,24,794,3
14050,Gerais,I-NOME_LOCAL,10509,25,31,794,3
14051,-,O,10509,32,33,794,3
14052,Brasil,B-NOME_LOCAL,10509,34,40,794,3
14053,Produtor,O,10510,0,8,794,3
14054,:,O,10510,8,9,794,3
14055,Gouveia,B-NOME_ORGANIZACAO,10510,10,17,794,3
14056,Brasil,I-NOME_ORGANIZACAO,10510,18,24,794,3
14057,GRADUAÇÃO,O,10511,0,9,794,3
14058,ALCOÓLICA,O,10511,10,19,794,3
14059,:,O,10511,19,20,794,3
14060,40%,B-GRADUACAO_ALCOOLICA,10511,21,24,794,3
14061,Madeira,O,10512,0,7,794,3
14062,:,O,10512,7,8,794,3
14063,Carvalho,B-TIPO_MADEIRA,10512,9,17,794,3
14064,Americano,I-TIPO_MADEIRA,10512,18,27,794,3
14065,VISÃO,O,10513,0,5,794,3
14066,:,O,10513,5,6,794,3
14067,dourada,B-CARACTERISTICA_SENSORIAL_COR,10513,7,14,794,3
14068,OLFATO,O,10514,0,6,794,3
14069,:,O,10514,6,7,794,3
14070,adocicados,B-CARACTERISTICA_SENSORIAL_AROMA,10514,8,18,794,3
14071,PALADAR,O,10515,0,7,794,3
14072,:,O,10515,7,8,794,3
14073,adocicado,B-CARACTERISTICA_SENSORIAL_SABOR,10515,9,18,794,3
14074,",",O,10515,18,19,794,3
14075,aromatico,B-CARACTERISTICA_SENSORIAL_SABOR,10515,20,29,794,3
14076,NOME,O,10690,0,4,802,3
14077,DA,O,10690,5,7,802,3
14078,CACHAÇA,O,10690,8,15,802,3
14079,:,O,10690,15,16,802,3
14080,Cachaça,O,10690,17,24,802,3
14081,Saliníssima,B-NOME_BEBIDA,10690,25,36,802,3
14082,Ouro,B-CLASSIFICACAO_BEBIDA,10690,37,41,802,3
14083,670ml,B-VOLUME,10690,42,47,802,3
14084,PREÇO,O,10691,0,5,802,3
14085,:,O,10691,5,6,802,3
14086,R$,B-PRECO,10691,7,9,802,3
14087,29,I-PRECO,10691,10,12,802,3
14088,",",I-PRECO,10691,12,13,802,3
14089,80,I-PRECO,10691,13,15,802,3
14090,DESCRIÇÃO,O,10692,0,9,802,3
14091,DA,O,10692,10,12,802,3
14092,CACHAÇA,O,10692,13,20,802,3
14093,:,O,10692,20,21,802,3
14094,Cachaça,O,10692,22,29,802,3
14095,Saliníssima,B-NOME_BEBIDA,10692,30,41,802,3
14096,Ouro,B-CLASSIFICACAO_BEBIDA,10692,42,46,802,3
14097,670ml,B-VOLUME,10692,47,52,802,3
14098,A,O,10693,0,1,802,3
14099,Cachaça,O,10693,2,9,802,3
14100,Saliníssima,B-NOME_BEBIDA,10693,10,21,802,3
14101,Ouro,B-CLASSIFICACAO_BEBIDA,10693,22,26,802,3
14102,é,O,10693,28,29,802,3
14103,uma,O,10693,30,33,802,3
14104,cachaça,O,10693,34,41,802,3
14105,100%,O,10693,42,46,802,3
14106,de,O,10693,47,49,802,3
14107,coração,O,10693,50,57,802,3
14108,sem,O,10693,58,61,802,3
14109,utilização,O,10693,62,72,802,3
14110,de,O,10693,73,75,802,3
14111,calda,O,10693,76,81,802,3
14112,ou,O,10693,82,84,802,3
14113,cabeça,O,10693,85,91,802,3
14114,.,O,10693,91,92,802,3
14115,Minas,B-NOME_LOCAL,10694,0,5,802,3
14116,Gerais,I-NOME_LOCAL,10694,6,12,802,3
14117,-,O,10694,13,14,802,3
14118,Brasil,B-NOME_LOCAL,10694,15,21,802,3
14119,Especialmente,O,10695,0,13,802,3
14120,elaborado,O,10695,14,23,802,3
14121,pela,O,10695,24,28,802,3
14122,junção,O,10695,29,35,802,3
14123,de,O,10695,36,38,802,3
14124,conhecimentos,O,10695,39,52,802,3
14125,entre,O,10695,53,58,802,3
14126,um,O,10695,59,61,802,3
14127,tradicional,O,10695,62,73,802,3
14128,produtor,O,10695,74,82,802,3
14129,e,O,10695,83,84,802,3
14130,a,O,10695,85,86,802,3
14131,expertise,O,10695,87,96,802,3
14132,da,O,10695,97,99,802,3
14133,Natique,O,10695,100,107,802,3
14134,.,O,10695,107,108,802,3
14135,Conheça,O,10696,0,7,802,3
14136,mais,O,10696,8,12,802,3
14137,a,O,10696,13,14,802,3
14138,Cachaça,O,10696,15,22,802,3
14139,Saliníssima,B-NOME_BEBIDA,10696,23,34,802,3
14140,Ouro,B-CLASSIFICACAO_BEBIDA,10696,35,39,802,3
14141,A,O,10697,0,1,802,3
14142,Cachaça,O,10697,2,9,802,3
14143,Saliníssima,B-NOME_BEBIDA,10697,10,21,802,3
14144,Ouro,B-CLASSIFICACAO_BEBIDA,10697,22,26,802,3
14145,é,O,10697,28,29,802,3
14146,uma,O,10697,30,33,802,3
14147,cachaça,O,10697,34,41,802,3
14148,100%,O,10697,42,46,802,3
14149,de,O,10697,47,49,802,3
14150,coração,O,10697,50,57,802,3
14151,sem,O,10697,58,61,802,3
14152,utilização,O,10697,62,72,802,3
14153,de,O,10697,73,75,802,3
14154,calda,O,10697,76,81,802,3
14155,ou,O,10697,82,84,802,3
14156,cabeça,O,10697,85,91,802,3
14157,.,O,10697,91,92,802,3
14158,É,O,10698,0,1,802,3
14159,armazenada,O,10698,2,12,802,3
14160,em,O,10698,13,15,802,3
14161,barris,B-RECIPIENTE_ARMAZENAMENTO,10698,16,22,802,3
14162,de,O,10698,23,25,802,3
14163,bálsamo,B-TIPO_MADEIRA,10698,26,33,802,3
14164,.,O,10698,33,34,802,3
14165,Trata,O,10699,0,5,802,3
14166,-,O,10699,5,6,802,3
14167,se,O,10699,6,8,802,3
14168,de,O,10699,9,11,802,3
14169,um,O,10699,12,14,802,3
14170,blend,B-CLASSIFICACAO_BEBIDA,10699,15,20,802,3
14171,de,O,10699,21,23,802,3
14172,cachaças,O,10699,24,32,802,3
14173,de,O,10699,33,35,802,3
14174,vários,O,10699,36,42,802,3
14175,anos,O,10699,43,47,802,3
14176,em,O,10699,48,50,802,3
14177,que,O,10699,51,54,802,3
14178,há,O,10699,55,57,802,3
14179,cachaças,O,10699,58,66,802,3
14180,jovens,O,10699,67,73,802,3
14181,misturadas,O,10699,74,84,802,3
14182,com,O,10699,85,88,802,3
14183,cachaças,O,10699,89,97,802,3
14184,de,O,10699,98,100,802,3
14185,vários,O,10699,101,107,802,3
14186,anos,O,10699,108,112,802,3
14187,(,O,10699,113,114,802,3
14188,até,O,10699,114,117,802,3
14189,10,B-TEMPO_ARMAZENAMENTO,10699,118,120,802,3
14190,anos,I-TEMPO_ARMAZENAMENTO,10699,121,125,802,3
14191,por,O,10699,126,129,802,3
14192,exemplo,O,10699,130,137,802,3
14193,),O,10699,137,138,802,3
14194,especialmente,O,10699,139,152,802,3
14195,elaborado,O,10699,153,162,802,3
14196,pela,O,10699,163,167,802,3
14197,junção,O,10699,168,174,802,3
14198,de,O,10699,175,177,802,3
14199,conhecimentos,O,10699,178,191,802,3
14200,entre,O,10699,192,197,802,3
14201,um,O,10699,198,200,802,3
14202,tradicional,O,10699,201,212,802,3
14203,produtor,O,10699,213,221,802,3
14204,e,O,10699,222,223,802,3
14205,a,O,10699,224,225,802,3
14206,expertise,O,10699,226,235,802,3
14207,da,O,10699,236,238,802,3
14208,Natique,B-NOME_ORGANIZACAO,10699,239,246,802,3
14209,.,O,10699,246,247,802,3
14210,Harmonize,O,10700,0,9,802,3
14211,sua,O,10700,10,13,802,3
14212,A,O,10700,14,15,802,3
14213,Cachaça,O,10700,16,23,802,3
14214,Saliníssima,B-NOME_BEBIDA,10700,24,35,802,3
14215,Ouro,B-CLASSIFICACAO_BEBIDA,10700,36,40,802,3
14216,a,O,10700,41,42,802,3
14217,seu,O,10700,43,46,802,3
14218,gosto,O,10700,47,52,802,3
14219,!,O,10700,52,53,802,3
14220,Natique,B-NOME_ORGANIZACAO,10701,0,7,802,3
14221,",",O,10701,7,8,802,3
14222,criadora,O,10701,9,17,802,3
14223,das,O,10701,18,21,802,3
14224,marcas,O,10701,22,28,802,3
14225,de,O,10701,29,31,802,3
14226,cachaça,O,10701,32,39,802,3
14227,Santo,B-NOME_BEBIDA,10701,40,45,802,3
14228,Grau,I-NOME_BEBIDA,10701,46,50,802,3
14229,",",O,10701,50,51,802,3
14230,Espírito,B-NOME_BEBIDA,10701,52,60,802,3
14231,de,I-NOME_BEBIDA,10701,61,63,802,3
14232,Minas,I-NOME_BEBIDA,10701,64,69,802,3
14233,e,O,10701,70,71,802,3
14234,Saliníssima,B-NOME_BEBIDA,10701,72,83,802,3
14235,A,O,10702,0,1,802,3
14236,Natique,B-NOME_ORGANIZACAO,10702,2,9,802,3
14237,é,O,10702,10,11,802,3
14238,uma,O,10702,12,15,802,3
14239,empresa,O,10702,16,23,802,3
14240,com,O,10702,24,27,802,3
14241,mais,O,10702,28,32,802,3
14242,de,O,10702,33,35,802,3
14243,20,B-TEMPO,10702,36,38,802,3
14244,anos,I-TEMPO,10702,39,43,802,3
14245,trabalhando,O,10702,44,55,802,3
14246,o,O,10702,56,57,802,3
14247,conceito,O,10702,58,66,802,3
14248,de,O,10702,67,69,802,3
14249,cachaça,O,10702,70,77,802,3
14250,artesanal,O,10702,78,87,802,3
14251,no,O,10702,88,90,802,3
14252,mercado,O,10702,91,98,802,3
14253,brasileiro,O,10702,99,109,802,3
14254,.,O,10702,109,110,802,3
14255,Com,O,10703,0,3,802,3
14256,um,O,10703,4,6,802,3
14257,portfólio,O,10703,7,16,802,3
14258,com,O,10703,17,20,802,3
14259,mais,O,10703,21,25,802,3
14260,de,O,10703,26,28,802,3
14261,15,O,10703,29,31,802,3
14262,marcas,O,10703,32,38,802,3
14263,",",O,10703,38,39,802,3
14264,produzidas,O,10703,40,50,802,3
14265,em,O,10703,51,53,802,3
14266,diversos,O,10703,54,62,802,3
14267,cantos,O,10703,63,69,802,3
14268,do,O,10703,70,72,802,3
14269,Brasil,B-NOME_LOCAL,10703,73,79,802,3
14270,",",O,10703,79,80,802,3
14271,é,O,10703,81,82,802,3
14272,a,O,10703,83,84,802,3
14273,responsável,O,10703,85,96,802,3
14274,pelas,O,10703,97,102,802,3
14275,marcas,O,10703,103,109,802,3
14276,Santo,B-NOME_BEBIDA,10703,110,115,802,3
14277,Grau,I-NOME_BEBIDA,10703,116,120,802,3
14278,",",O,10703,120,121,802,3
14279,Espírito,B-NOME_BEBIDA,10703,122,130,802,3
14280,de,I-NOME_BEBIDA,10703,131,133,802,3
14281,Minas,I-NOME_BEBIDA,10703,134,139,802,3
14282,e,O,10703,140,141,802,3
14283,Saliníssima,B-NOME_BEBIDA,10703,142,153,802,3
14284,.,O,10703,153,154,802,3
14285,Idealizada,O,10704,0,10,802,3
14286,por,O,10704,11,14,802,3
14287,Paulo,B-NOME_PESSOA,10704,15,20,802,3
14288,Pellotas,I-NOME_PESSOA,10704,21,29,802,3
14289,e,O,10704,30,31,802,3
14290,Duique,B-NOME_PESSOA,10704,32,38,802,3
14291,Munhoz,I-NOME_PESSOA,10704,39,45,802,3
14292,",",O,10704,45,46,802,3
14293,a,O,10704,47,48,802,3
14294,Natique,B-NOME_ORGANIZACAO,10704,49,56,802,3
14295,trabalha,O,10704,57,65,802,3
14296,com,O,10704,66,69,802,3
14297,produtores,O,10704,70,80,802,3
14298,tradicionais,O,10704,81,93,802,3
14299,do,O,10704,94,96,802,3
14300,Rio,B-NOME_LOCAL,10704,97,100,802,3
14301,de,I-NOME_LOCAL,10704,101,103,802,3
14302,Janeiro,I-NOME_LOCAL,10704,104,111,802,3
14303,(,O,10704,112,113,802,3
14304,Santo,B-NOME_BEBIDA,10704,113,118,802,3
14305,Grau,I-NOME_BEBIDA,10704,119,123,802,3
14306,Paraty,I-NOME_BEBIDA,10704,124,130,802,3
14307,),O,10704,130,131,802,3
14308,",",O,10704,131,132,802,3
14309,Minas,B-NOME_LOCAL,10704,133,138,802,3
14310,Gerais,I-NOME_LOCAL,10704,139,145,802,3
14311,(,O,10704,146,147,802,3
14312,Santo,B-NOME_BEBIDA,10704,147,152,802,3
14313,Grau,I-NOME_BEBIDA,10704,153,157,802,3
14314,Século,I-NOME_BEBIDA,10704,158,165,802,3
14315,XVIII,I-NOME_BEBIDA,10704,166,171,802,3
14316,",",O,10704,171,172,802,3
14317,Santo,B-NOME_BEBIDA,10704,173,178,802,3
14318,Grau,I-NOME_BEBIDA,10704,179,183,802,3
14319,Coronel,I-NOME_BEBIDA,10704,184,191,802,3
14320,Xavier,I-NOME_BEBIDA,10704,192,198,802,3
14321,Chaves,I-NOME_BEBIDA,10704,199,205,802,3
14322,e,O,10704,206,207,802,3
14323,Saliníssina,B-NOME_BEBIDA,10704,208,219,802,3
14324,),O,10704,219,220,802,3
14325,e,O,10704,221,222,802,3
14326,São,B-NOME_LOCAL,10704,223,227,802,3
14327,Paulo,I-NOME_LOCAL,10704,228,233,802,3
14328,(,O,10704,234,235,802,3
14329,Santo,B-NOME_BEBIDA,10704,235,240,802,3
14330,Grau,I-NOME_BEBIDA,10704,241,245,802,3
14331,Itirapuã,I-NOME_BEBIDA,10704,246,255,802,3
14332,),O,10704,255,256,802,3
14333,.,O,10704,256,257,802,3
14334,Volume,O,10705,0,6,802,3
14335,:,O,10705,6,7,802,3
14336,670,B-VOLUME,10705,8,11,802,3
14337,ml,I-VOLUME,10705,12,14,802,3
14338,LOCAL,O,10706,0,5,802,3
14339,DE,O,10706,6,8,802,3
14340,PRODUÇÃO,O,10706,9,17,802,3
14341,:,O,10706,17,18,802,3
14342,Minas,B-NOME_LOCAL,10706,19,24,802,3
14343,Gerais,I-NOME_LOCAL,10706,25,31,802,3
14344,-,O,10706,32,33,802,3
14345,Brasil,B-NOME_LOCAL,10706,34,40,802,3
14346,Produtor,O,10707,0,8,802,3
14347,:,O,10707,8,9,802,3
14348,Natique,B-NOME_ORGANIZACAO,10707,10,17,802,3
14349,GRADUAÇÃO,O,10708,0,9,802,3
14350,ALCOÓLICA,O,10708,10,19,802,3
14351,:,O,10708,19,20,802,3
14352,42%,B-GRADUACAO_ALCOOLICA,10708,21,24,802,3
14353,Madeira,O,10709,0,7,802,3
14354,:,O,10709,7,8,802,3
14355,Bálsamo,B-TIPO_MADEIRA,10709,9,16,802,3
14356,VISÃO,O,10710,0,5,802,3
14357,:,O,10710,5,6,802,3
14358,amarelo,B-CARACTERISTICA_SENSORIAL_COR,10710,7,14,802,3
14359,-,I-CARACTERISTICA_SENSORIAL_COR,10710,14,15,802,3
14360,palha,I-CARACTERISTICA_SENSORIAL_COR,10710,15,20,802,3
14361,OLFATO,O,10711,0,6,802,3
14362,:,O,10711,6,7,802,3
14363,adocicados,B-CARACTERISTICA_SENSORIAL_AROMA,10711,8,18,802,3
14364,PALADAR,O,10712,0,7,802,3
14365,:,O,10712,7,8,802,3
14366,adocicado,B-CARACTERISTICA_SENSORIAL_SABOR,10712,9,18,802,3
14367,",",O,10712,18,19,802,3
14368,aromatico,B-CARACTERISTICA_SENSORIAL_SABOR,10712,20,29,802,3
14369,NOME,O,10923,0,4,812,3
14370,DA,O,10923,5,7,812,3
14371,CACHAÇA,O,10923,8,15,812,3
14372,:,O,10923,15,16,812,3
14373,Cachaça,O,10923,17,24,812,3
14374,Santo,B-NOME_BEBIDA,10923,25,30,812,3
14375,Grau,I-NOME_BEBIDA,10923,31,35,812,3
14376,Pedro,I-NOME_BEBIDA,10923,36,41,812,3
14377,Ximenes,I-NOME_BEBIDA,10923,42,49,812,3
14378,750ml,B-VOLUME,10923,50,55,812,3
14379,PREÇO,O,10924,0,5,812,3
14380,:,O,10924,5,6,812,3
14381,R$,B-PRECO,10924,7,9,812,3
14382,114,I-PRECO,10924,10,13,812,3
14383,",",I-PRECO,10924,13,14,812,3
14384,90,I-PRECO,10924,14,16,812,3
14385,DESCRIÇÃO,O,10925,0,9,812,3
14386,DA,O,10925,10,12,812,3
14387,CACHAÇA,O,10925,13,20,812,3
14388,:,O,10925,20,21,812,3
14389,Cachaça,O,10925,22,29,812,3
14390,Santo,B-NOME_BEBIDA,10925,30,35,812,3
14391,Grau,I-NOME_BEBIDA,10925,36,40,812,3
14392,Pedro,I-NOME_BEBIDA,10925,41,46,812,3
14393,Ximenes,I-NOME_BEBIDA,10925,47,54,812,3
14394,750ml,B-VOLUME,10925,55,60,812,3
14395,A,O,10926,0,1,812,3
14396,cachaça,O,10926,2,9,812,3
14397,Santo,B-NOME_BEBIDA,10926,10,15,812,3
14398,Grau,I-NOME_BEBIDA,10926,16,20,812,3
14399,Pedro,I-NOME_BEBIDA,10926,21,26,812,3
14400,Ximenes,I-NOME_BEBIDA,10926,27,34,812,3
14401,é,O,10926,35,36,812,3
14402,produzida,O,10926,37,46,812,3
14403,no,O,10926,47,49,812,3
14404,interior,B-NOME_LOCAL,10926,50,58,812,3
14405,de,I-NOME_LOCAL,10926,59,61,812,3
14406,São,I-NOME_LOCAL,10926,62,65,812,3
14407,Paulo,I-NOME_LOCAL,10926,66,71,812,3
14408,em,O,10926,72,74,812,3
14409,Itirapuã,B-NOME_LOCAL,10926,75,83,812,3
14410,onde,O,10926,84,88,812,3
14411,está,O,10926,89,93,812,3
14412,localizada,O,10926,94,104,812,3
14413,a,O,10926,105,106,812,3
14414,fazenda,B-NOME_ORGANIZACAO,10926,107,114,812,3
14415,Barra,I-NOME_ORGANIZACAO,10926,115,120,812,3
14416,Grande,I-NOME_ORGANIZACAO,10926,121,127,812,3
14417,.,O,10926,127,128,812,3
14418,Minas,B-NOME_LOCAL,10927,0,5,812,3
14419,Gerais,I-NOME_LOCAL,10927,6,12,812,3
14420,-,O,10927,13,14,812,3
14421,Brasil,B-NOME_LOCAL,10927,15,21,812,3
14422,É,O,10928,0,1,812,3
14423,envelhecida,O,10928,2,13,812,3
14424,no,O,10928,14,16,812,3
14425,sistema,O,10928,17,24,812,3
14426,de,O,10928,25,27,812,3
14427,soleira,O,10928,28,35,812,3
14428,com,O,10928,36,39,812,3
14429,5,O,10928,40,41,812,3
14430,tonéis,B-RECIPIENTE_ARMAZENAMENTO,10928,42,48,812,3
14431,de,O,10928,49,51,812,3
14432,500,B-VOLUME,10928,52,55,812,3
14433,litros,I-VOLUME,10928,56,62,812,3
14434,de,O,10928,63,65,812,3
14435,carvalho,B-TIPO_MADEIRA,10928,66,74,812,3
14436,americano,I-TIPO_MADEIRA,10928,75,84,812,3
14437,.,O,10928,84,85,812,3
14438,Produção,O,10929,0,8,812,3
14439,na,O,10929,9,11,812,3
14440,Fazenda,B-NOME_ORGANIZACAO,10929,12,19,812,3
14441,Barra,I-NOME_ORGANIZACAO,10929,20,25,812,3
14442,Grande,I-NOME_ORGANIZACAO,10929,26,32,812,3
14443,em,O,10929,33,35,812,3
14444,Itirapuã,B-NOME_LOCAL,10929,36,44,812,3
14445,–,O,10929,45,46,812,3
14446,São,B-NOME_LOCAL,10929,47,50,812,3
14447,Paulo,I-NOME_LOCAL,10929,51,56,812,3
14448,A,O,10930,0,1,812,3
14449,cachaça,O,10930,2,9,812,3
14450,Santo,B-NOME_BEBIDA,10930,10,15,812,3
14451,Grau,I-NOME_BEBIDA,10930,16,20,812,3
14452,Pedro,I-NOME_BEBIDA,10930,21,26,812,3
14453,Ximenes,I-NOME_BEBIDA,10930,27,34,812,3
14454,é,O,10930,35,36,812,3
14455,produzida,O,10930,37,46,812,3
14456,no,O,10930,47,49,812,3
14457,interior,B-NOME_LOCAL,10930,50,58,812,3
14458,de,I-NOME_LOCAL,10930,59,61,812,3
14459,São,I-NOME_LOCAL,10930,62,65,812,3
14460,Paulo,I-NOME_LOCAL,10930,66,71,812,3
14461,em,O,10930,72,74,812,3
14462,Itirapuã,B-NOME_LOCAL,10930,75,83,812,3
14463,onde,O,10930,84,88,812,3
14464,está,O,10930,89,93,812,3
14465,localizada,O,10930,94,104,812,3
14466,a,O,10930,105,106,812,3
14467,fazenda,B-NOME_ORGANIZACAO,10930,107,114,812,3
14468,Barra,I-NOME_ORGANIZACAO,10930,115,120,812,3
14469,Grande,I-NOME_ORGANIZACAO,10930,121,127,812,3
14470,.,O,10930,127,128,812,3
14471,Desde,O,10931,0,5,812,3
14472,1111,B-TEMPO,10931,6,10,812,3
14473,a,O,10931,11,12,812,3
14474,família,O,10931,13,20,812,3
14475,produz,O,10931,21,27,812,3
14476,cachaça,O,10931,28,35,812,3
14477,na,O,10931,36,38,812,3
14478,fazenda,O,10931,39,46,812,3
14479,",",O,10931,46,47,812,3
14480,dedicada,O,10931,48,56,812,3
14481,também,O,10931,57,63,812,3
14482,ao,O,10931,64,66,812,3
14483,café,O,10931,67,71,812,3
14484,",",O,10931,71,72,812,3
14485,à,O,10931,73,74,812,3
14486,pecuária,O,10931,75,83,812,3
14487,e,O,10931,84,85,812,3
14488,turismo,O,10931,86,93,812,3
14489,rural,O,10931,94,99,812,3
14490,.,O,10931,99,100,812,3
14491,Devido,O,10932,0,6,812,3
14492,o,O,10932,7,8,812,3
14493,comprometimento,O,10932,9,24,812,3
14494,com,O,10932,25,28,812,3
14495,sustentabilidade…,O,10932,29,46,812,3
14496,.,O,10932,46,47,812,3
14497,Garrafas,O,10933,0,8,812,3
14498,da,O,10933,9,11,812,3
14499,Santo,O,10933,12,17,812,3
14500,Grau,O,10933,18,22,812,3
14501,PX,O,10933,23,25,812,3
14502,Cachaça,O,10934,0,7,812,3
14503,com,O,10934,8,11,812,3
14504,influências,O,10934,12,23,812,3
14505,espanholas,O,10934,24,34,812,3
14506,:,O,10934,34,35,812,3
14507,barris,B-RECIPIENTE_ARMAZENAMENTO,10934,36,42,812,3
14508,de,I-RECIPIENTE_ARMAZENAMENTO,10934,43,45,812,3
14509,jerez,I-RECIPIENTE_ARMAZENAMENTO,10934,46,51,812,3
14510,É,O,10935,0,1,812,3
14511,envelhecida,O,10935,2,13,812,3
14512,no,O,10935,14,16,812,3
14513,sistema,O,10935,17,24,812,3
14514,de,O,10935,25,27,812,3
14515,soleira,O,10935,28,35,812,3
14516,com,O,10935,36,39,812,3
14517,5,O,10935,40,41,812,3
14518,tonéis,B-RECIPIENTE_ARMAZENAMENTO,10935,42,48,812,3
14519,de,O,10935,49,51,812,3
14520,500,B-VOLUME,10935,52,55,812,3
14521,litros,I-VOLUME,10935,56,62,812,3
14522,de,O,10935,63,65,812,3
14523,carvalho,B-TIPO_MADEIRA,10935,66,74,812,3
14524,americano,I-TIPO_MADEIRA,10935,75,84,812,3
14525,que,O,10935,85,88,812,3
14526,passou,O,10935,89,95,812,3
14527,por,O,10935,96,99,812,3
14528,vinho,O,10935,100,105,812,3
14529,Jerez,O,10935,106,111,812,3
14530,Pedro,O,10935,112,117,812,3
14531,Ximenes,O,10935,118,125,812,3
14532,(,O,10935,126,127,812,3
14533,PX,O,10935,127,129,812,3
14534,),O,10935,129,130,812,3
14535,.,O,10935,130,131,812,3
14536,É,O,10936,0,1,812,3
14537,uma,O,10936,2,5,812,3
14538,cachaça,O,10936,6,13,812,3
14539,adoçada,O,10936,14,21,812,3
14540,De,O,10937,0,2,812,3
14541,aroma,O,10937,3,8,812,3
14542,torrado,B-CARACTERISTICA_SENSORIAL_AROMA,10937,9,16,812,3
14543,(,O,10937,17,18,812,3
14544,chocolate,B-CARACTERISTICA_SENSORIAL_AROMA,10937,18,27,812,3
14545,",",O,10937,27,28,812,3
