,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento,Particao
12491,mosto,O,9490,27,32,745,1
12492,fermentado,O,9490,33,43,745,1
12493,obtido,O,9490,44,50,745,1
12494,do,O,9490,51,53,745,1
12495,caldo,O,9490,54,59,745,1
12496,da,O,9490,60,62,745,1
12497,cana,O,9490,63,67,745,1
12498,de,O,9490,68,70,745,1
12499,açúcar,O,9490,71,77,745,1
12500,e,O,9490,78,79,745,1
12501,água,O,9490,80,84,745,1
12502,.,O,9490,84,85,745,1
12503,NOME,O,9585,0,4,757,1
12504,DA,O,9585,5,7,757,1
12505,CACHAÇA,O,9585,8,15,757,1
12506,:,O,9585,15,16,757,1
12507,Cachaça,O,9585,17,24,757,1
12508,Premium,B-CLASSIFICACAO_BEBIDA,9585,25,32,757,1
12509,Amburana,B-TIPO_MADEIRA,9585,33,41,757,1
12510,Dom,B-NOME_BEBIDA,9585,42,45,757,1
12511,Tápparo,I-NOME_BEBIDA,9585,46,53,757,1
12512,PREÇO,O,9586,0,5,757,1
12513,:,O,9586,5,6,757,1
12514,R$79,B-PRECO,9586,7,11,757,1
12515,",",I-PRECO,9586,11,12,757,1
12516,0,I-PRECO,9586,12,14,757,1
12517,DESCRIÇÃO,O,9587,0,9,757,1
12518,DA,O,9587,10,12,757,1
12519,CACHAÇA,O,9587,13,20,757,1
12520,:,O,9587,20,21,757,1
12521,Cachaça,O,9587,22,29,757,1
12522,Envelhecida,O,9587,30,41,757,1
12523,6,B-TEMPO_ARMAZENAMENTO,9587,42,43,757,1
12524,anos,I-TEMPO_ARMAZENAMENTO,9587,44,48,757,1
12525,em,O,9587,49,51,757,1
12526,Toneis,B-RECIPIENTE_ARMAZENAMENTO,9587,52,58,757,1
12527,de,O,9587,59,61,757,1
12528,Amburana,B-TIPO_MADEIRA,9587,62,70,757,1
12529,–,O,9587,71,72,757,1
12530,Graduação,O,9587,73,82,757,1
12531,alcoólico,O,9587,83,92,757,1
12532,38%,B-GRADUACAO_ALCOOLICA,9587,93,96,757,1
12533,Vol,O,9587,97,100,757,1
12534,.,O,9587,100,101,757,1
12535,VOLUME,O,9588,0,6,757,1
12536,:,O,9588,6,7,757,1
12537,Vol,O,9588,8,11,757,1
12538,.,O,9588,11,12,757,1
12539,750ml,B-VOLUME,9588,13,18,757,1
12540,GRADUAÇÃO,O,9589,0,9,757,1
12541,ALCOÓLICA,O,9589,10,19,757,1
12542,:,O,9589,19,20,757,1
12543,38%,B-GRADUACAO_ALCOOLICA,9589,21,24,757,1
12544,Vol,O,9589,25,28,757,1
12545,.,O,9589,28,29,757,1
12546,RECIPIENTE,O,9590,0,10,757,1
12547,DE,O,9590,11,13,757,1
12548,ARMAZENAMENTO,O,9590,14,27,757,1
12549,:,O,9590,27,28,757,1
12550,Toneis,B-RECIPIENTE_ARMAZENAMENTO,9590,29,35,757,1
12551,de,O,9590,36,38,757,1
12552,Amburana,B-TIPO_MADEIRA,9590,39,47,757,1
12553,TEMPO,O,9591,0,5,757,1
12554,DE,O,9591,6,8,757,1
12555,ARMAZENAMENTO,O,9591,9,22,757,1
12556,:,O,9591,22,23,757,1
12557,6,B-TEMPO_ARMAZENAMENTO,9591,24,25,757,1
12558,anos,I-TEMPO_ARMAZENAMENTO,9591,26,30,757,1
12559,NOME,O,9830,0,4,767,1
12560,DA,O,9830,5,7,767,1
12561,CACHAÇA,O,9830,8,15,767,1
12562,:,O,9830,15,16,767,1
12563,Cachaça,O,9830,17,24,767,1
12564,Arbórea,B-NOME_BEBIDA,9830,25,32,767,1
12565,Amburana,B-TIPO_MADEIRA,9830,33,41,767,1
12566,e,O,9830,42,43,767,1
12567,Carvalho,B-TIPO_MADEIRA,9830,44,52,767,1
12568,700ml,B-VOLUME,9830,53,58,767,1
12569,PREÇO,O,9831,0,5,767,1
12570,:,O,9831,5,6,767,1
12571,R$,B-PRECO,9831,7,9,767,1
12572,69,I-PRECO,9831,10,12,767,1
12573,",",I-PRECO,9831,12,13,767,1
12574,61,I-PRECO,9831,13,15,767,1
12575,DESCRIÇÃO,O,9832,0,9,767,1
12576,DA,O,9832,10,12,767,1
12577,CACHAÇA,O,9832,13,20,767,1
12578,:,O,9832,20,21,767,1
12579,Cachaça,O,9832,22,29,767,1
12580,Arbórea,B-NOME_BEBIDA,9832,30,37,767,1
12581,Amburana,B-TIPO_MADEIRA,9832,38,46,767,1
12582,e,O,9832,47,48,767,1
12583,Carvalho,B-TIPO_MADEIRA,9832,49,57,767,1
12584,700ml,B-VOLUME,9832,58,63,767,1
12585,A,O,9833,0,1,767,1
12586,Cachaça,O,9833,2,9,767,1
12587,Arbórea,B-NOME_BEBIDA,9833,10,17,767,1
12588,Amburana,B-TIPO_MADEIRA,9833,18,26,767,1
12589,e,O,9833,27,28,767,1
12590,Carvalho,B-TIPO_MADEIRA,9833,29,37,767,1
12591,é,O,9833,38,39,767,1
12592,produzida,O,9833,40,49,767,1
12593,em,O,9833,50,52,767,1
12594,Pirapetinga,B-NOME_LOCAL,9833,53,64,767,1
12595,seguindo,O,9833,65,73,767,1
12596,os,O,9833,74,76,767,1
12597,melhores,O,9833,77,85,767,1
12598,padrões,O,9833,86,93,767,1
12599,de,O,9833,94,96,767,1
12600,qualidade,O,9833,97,106,767,1
12601,no,O,9833,107,109,767,1
12602,processo,O,9833,110,118,767,1
12603,de,O,9833,119,121,767,1
12604,produção,O,9833,122,130,767,1
12605,",",O,9833,130,131,767,1
12606,buscando,O,9833,132,140,767,1
12607,a,O,9833,141,142,767,1
12608,sustentabilidade,O,9833,143,159,767,1
12609,.,O,9833,159,160,767,1
12610,Minas,B-NOME_LOCAL,9834,0,5,767,1
12611,Gerais,I-NOME_LOCAL,9834,6,12,767,1
12612,-,O,9834,13,14,767,1
12613,Brasil,B-NOME_LOCAL,9834,15,21,767,1
12614,Tem,O,9835,0,3,767,1
12615,aromas,O,9835,4,10,767,1
12616,frutados,B-CARACTERISTICA_SENSORIAL_AROMA,9835,11,19,767,1
12617,frescos,I-CARACTERISTICA_SENSORIAL_AROMA,9835,20,27,767,1
12618,como,O,9835,28,32,767,1
12619,de,O,9835,33,35,767,1
12620,pêssego,B-CARACTERISTICA_SENSORIAL_AROMA,9835,36,43,767,1
12621,em,O,9835,44,46,767,1
12622,união,O,9835,47,52,767,1
12623,com,O,9835,53,56,767,1
12624,suave,O,9835,57,62,767,1
12625,e,O,9835,63,64,767,1
12626,cremoso,O,9835,65,72,767,1
12627,dulçor,B-CARACTERISTICA_SENSORIAL_AROMA,9835,73,79,767,1
12628,e,O,9835,80,81,767,1
12629,evolução,O,9835,82,90,767,1
12630,complexa,O,9835,91,99,767,1
12631,.,O,9835,99,100,767,1
12632,A,O,9836,0,1,767,1
12633,produção,O,9836,2,10,767,1
12634,da,O,9836,11,13,767,1
12635,cachaça,O,9836,14,21,767,1
12636,Arbórea,B-NOME_BEBIDA,9836,22,29,767,1
12637,Amburana,B-TIPO_MADEIRA,9836,30,38,767,1
12638,e,O,9836,39,40,767,1
12639,Carvalho,B-TIPO_MADEIRA,9836,41,49,767,1
12640,A,O,9837,0,1,767,1
12641,Cachaça,O,9837,2,9,767,1
12642,Arbórea,B-NOME_BEBIDA,9837,10,17,767,1
12643,Amburana,B-TIPO_MADEIRA,9837,19,27,767,1
12644,e,O,9837,28,29,767,1
12645,Carvalho,B-TIPO_MADEIRA,9837,30,38,767,1
12646,é,O,9837,39,40,767,1
12647,produzida,O,9837,41,50,767,1
12648,em,O,9837,51,53,767,1
12649,Pirapetinga,B-NOME_LOCAL,9837,54,65,767,1
12650,seguindo,O,9837,66,74,767,1
12651,os,O,9837,75,77,767,1
12652,melhores,O,9837,78,86,767,1
12653,padrões,O,9837,87,94,767,1
12654,de,O,9837,95,97,767,1
12655,qualidade,O,9837,98,107,767,1
12656,no,O,9837,108,110,767,1
12657,processo,O,9837,111,119,767,1
12658,de,O,9837,120,122,767,1
12659,produção,O,9837,123,131,767,1
12660,",",O,9837,131,132,767,1
12661,buscando,O,9837,133,141,767,1
12662,a,O,9837,142,143,767,1
12663,sustentabilidade,O,9837,144,160,767,1
12664,.,O,9837,160,161,767,1
12665,O,O,9838,0,1,767,1
12666,bagaço,O,9838,2,8,767,1
12667,da,O,9838,9,11,767,1
12668,cana,O,9838,12,16,767,1
12669,é,O,9838,17,18,767,1
12670,reaproveitado,O,9838,19,32,767,1
12671,para,O,9838,33,37,767,1
12672,alimentar,O,9838,38,47,767,1
12673,a,O,9838,48,49,767,1
12674,caldeira,O,9838,50,58,767,1
12675,e,O,9838,59,60,767,1
12676,para,O,9838,61,65,767,1
12677,fazer,O,9838,66,71,767,1
12678,compostagem,O,9838,72,83,767,1
12679,.,O,9838,83,84,767,1
12680,Durante,O,9839,0,7,767,1
12681,o,O,9839,8,9,767,1
12682,corte,O,9839,10,15,767,1
12683,",",O,9839,15,16,767,1
12684,a,O,9839,17,18,767,1
12685,cana,O,9839,19,23,767,1
12686,não,O,9839,24,27,767,1
12687,é,O,9839,28,29,767,1
12688,queimada,O,9839,30,38,767,1
12689,.,O,9839,38,39,767,1
12690,O,O,9840,0,1,767,1
12691,engenho,O,9840,2,9,767,1
12692,tem,O,9840,10,13,767,1
12693,alta,O,9840,14,18,767,1
12694,capacidade,O,9840,19,29,767,1
12695,de,O,9840,30,32,767,1
12696,extração,O,9840,33,41,767,1
12697,e,O,9840,42,43,767,1
12698,a,O,9840,44,45,767,1
12699,sala,O,9840,46,50,767,1
12700,de,O,9840,51,53,767,1
12701,fermentação,O,9840,54,65,767,1
12702,obedece,O,9840,66,73,767,1
12703,às,O,9840,74,76,767,1
12704,exigências,O,9840,77,87,767,1
12705,sanitárias,O,9840,88,98,767,1
12706,para,O,9840,99,103,767,1
12707,se,O,9840,104,106,767,1
12708,ter,O,9840,107,110,767,1
12709,uma,O,9840,111,114,767,1
12710,fermentação,O,9840,115,126,767,1
12711,saudável,O,9840,127,135,767,1
12712,.,O,9840,135,136,767,1
12713,O,O,9841,0,1,767,1
12714,alambique,B-EQUIPAMENTO_DESTILACAO,9841,2,11,767,1
12715,é,O,9841,12,13,767,1
12716,em,O,9841,14,16,767,1
12717,cobre,O,9841,17,22,767,1
12718,",",O,9841,22,23,767,1
12719,que,O,9841,24,27,767,1
12720,retira,O,9841,28,34,767,1
12721,odores,O,9841,35,41,767,1
12722,indesejáveis,O,9841,42,54,767,1
12723,durante,O,9841,55,62,767,1
12724,a,O,9841,63,64,767,1
12725,destilação,O,9841,65,75,767,1
12726,da,O,9841,76,78,767,1
12727,cachaça,O,9841,79,86,767,1
12728,",",O,9841,86,87,767,1
12729,quando,O,9841,88,94,767,1
12730,são,O,9841,95,98,767,1
12731,separadas,O,9841,99,108,767,1
12732,as,O,9841,109,111,767,1
12733,frações,O,9841,112,119,767,1
12734,:,O,9841,119,120,767,1
12735,cabeça,O,9841,121,127,767,1
12736,",",O,9841,127,128,767,1
12737,coração,O,9841,129,136,767,1
12738,e,O,9841,137,138,767,1
12739,cauda,O,9841,139,144,767,1
12740,.,O,9841,144,145,767,1
12741,Apenas,O,9842,0,6,767,1
12742,o,O,9842,7,8,767,1
12743,coração,O,9842,9,16,767,1
12744,é,O,9842,17,18,767,1
12745,usado,O,9842,19,24,767,1
12746,para,O,9842,25,29,767,1
12747,a,O,9842,30,31,767,1
12748,elaboração,O,9842,32,42,767,1
12749,dessa,O,9842,43,48,767,1
12750,cachaça,O,9842,49,56,767,1
12751,artesanal,O,9842,57,66,767,1
12752,.,O,9842,66,67,767,1
12753,Após,O,9843,0,4,767,1
12754,a,O,9843,5,6,767,1
12755,destilação,O,9843,7,17,767,1
12756,",",O,9843,17,18,767,1
12757,a,O,9843,19,20,767,1
12758,cachaça,O,9843,21,28,767,1
12759,Arbórea,B-NOME_BEBIDA,9843,29,36,767,1
12760,vai,O,9843,37,40,767,1
12761,para,O,9843,41,45,767,1
12762,o,O,9843,46,47,767,1
12763,armazenamento,O,9843,48,61,767,1
12764,",",O,9843,61,62,767,1
12765,onde,O,9843,63,67,767,1
12766,as,O,9843,68,70,767,1
12767,cachaças,O,9843,71,79,767,1
12768,brancas,B-CLASSIFICACAO_BEBIDA,9843,80,87,767,1
12769,(,O,9843,88,89,767,1
12770,prata,B-CLASSIFICACAO_BEBIDA,9843,89,94,767,1
12771,),O,9843,94,95,767,1
12772,ficam,O,9843,96,101,767,1
12773,em,O,9843,102,104,767,1
12774,tanques,B-RECIPIENTE_ARMAZENAMENTO,9843,105,112,767,1
12775,em,I-RECIPIENTE_ARMAZENAMENTO,9843,113,115,767,1
12776,inox,I-RECIPIENTE_ARMAZENAMENTO,9843,116,120,767,1
12777,e,O,9843,121,122,767,1
12778,para,O,9843,123,127,767,1
12779,as,O,9843,128,130,767,1
12780,amarelas,B-CLASSIFICACAO_BEBIDA,9843,131,139,767,1
12781,(,O,9843,140,141,767,1
12782,ouro,B-CLASSIFICACAO_BEBIDA,9843,141,145,767,1
12783,),O,9843,145,146,767,1
12784,em,O,9843,147,149,767,1
12785,tonéis,B-RECIPIENTE_ARMAZENAMENTO,9843,150,156,767,1
12786,de,O,9843,157,159,767,1
12787,carvalho,B-TIPO_MADEIRA,9843,160,168,767,1
12788,",",O,9843,168,169,767,1
12789,amburana,B-TIPO_MADEIRA,9843,170,178,767,1
12790,e,O,9843,179,180,767,1
12791,maple,B-TIPO_MADEIRA,9843,181,186,767,1
12792,",",O,9843,186,187,767,1
12793,que,O,9843,188,191,767,1
12794,dão,O,9843,192,195,767,1
12795,um,O,9843,196,198,767,1
12796,toque,O,9843,199,204,767,1
12797,único,O,9843,205,210,767,1
12798,.,O,9843,210,211,767,1
12799,Degustação,O,9844,0,10,767,1
12800,Aromas,O,9844,11,17,767,1
12801,frutados,B-CARACTERISTICA_SENSORIAL_AROMA,9844,18,26,767,1
12802,frescos,I-CARACTERISTICA_SENSORIAL_AROMA,9844,27,34,767,1
12803,como,O,9844,35,39,767,1
12804,de,O,9844,40,42,767,1
12805,pêssego,B-CARACTERISTICA_SENSORIAL_AROMA,9844,43,50,767,1
12806,em,O,9844,51,53,767,1
12807,união,O,9844,54,59,767,1
12808,com,O,9844,60,63,767,1
12809,suave,O,9844,64,69,767,1
12810,e,O,9844,70,71,767,1
12811,cremoso,B-CARACTERISTICA_SENSORIAL_AROMA,9844,72,79,767,1
12812,dulçor,I-CARACTERISTICA_SENSORIAL_AROMA,9844,80,86,767,1
12813,e,O,9844,87,88,767,1
12814,evolução,O,9844,89,97,767,1
12815,complexa,O,9844,98,106,767,1
12816,.,O,9844,106,107,767,1
12817,Harmonização,O,9845,0,12,767,1
12818,Conservas,O,9845,13,22,767,1
12819,",",O,9845,22,23,767,1
12820,ovos,O,9845,24,28,767,1
12821,",",O,9845,28,29,767,1
12822,cogumelos,O,9845,30,39,767,1
12823,",",O,9845,39,40,767,1
12824,base,O,9845,41,45,767,1
12825,de,O,9845,46,48,767,1
12826,tomate,O,9845,49,55,767,1
12827,ou,O,9845,56,58,767,1
12828,cremosas,O,9845,59,67,767,1
12829,como,O,9845,68,72,767,1
12830,moqueca,O,9845,73,80,767,1
12831,e,O,9845,81,82,767,1
12832,carnes,O,9845,83,89,767,1
12833,cruas,O,9845,90,95,767,1
12834,.,O,9845,95,96,767,1
12835,Volume,O,9846,0,6,767,1
12836,:,O,9846,6,7,767,1
12837,700,B-VOLUME,9846,8,11,767,1
12838,ml,I-VOLUME,9846,12,14,767,1
12839,LOCAL,O,9847,0,5,767,1
12840,DE,O,9847,6,8,767,1
12841,PRODUÇÃO,O,9847,9,17,767,1
12842,:,O,9847,17,18,767,1
12843,Minas,B-NOME_LOCAL,9847,19,24,767,1
12844,Gerais,I-NOME_LOCAL,9847,25,31,767,1
12845,-,O,9847,32,33,767,1
12846,Brasil,B-NOME_LOCAL,9847,34,40,767,1
12847,Produtor,O,9848,0,8,767,1
12848,:,O,9848,8,9,767,1
12849,Arbórea,B-NOME_ORGANIZACAO,9848,10,17,767,1
12850,Madeira,O,9849,0,7,767,1
12851,:,O,9849,7,8,767,1
12852,Amburana,B-TIPO_MADEIRA,9849,9,17,767,1
12853,VISÃO,O,9850,0,5,767,1
12854,:,O,9850,5,6,767,1
12855,caramelo,B-CARACTERISTICA_SENSORIAL_COR,9850,7,15,767,1
12856,PALADAR,O,9851,0,7,767,1
12857,:,O,9851,7,8,767,1
12858,adocicado,B-CARACTERISTICA_SENSORIAL_SABOR,9851,9,18,767,1
12859,",",O,9851,18,19,767,1
12860,aromatico,B-CARACTERISTICA_SENSORIAL_SABOR,9851,20,29,767,1
12861,NOME,O,10215,0,4,783,1
12862,DA,O,10215,5,7,783,1
12863,CACHAÇA,O,10215,8,15,783,1
12864,:,O,10215,15,16,783,1
12865,Cachaça,O,10215,17,24,783,1
12866,Leblon,B-NOME_BEBIDA,10215,25,31,783,1
12867,750ml,B-VOLUME,10215,32,37,783,1
12868,PREÇO,O,10216,0,5,783,1
12869,:,O,10216,5,6,783,1
12870,R$,B-PRECO,10216,7,9,783,1
12871,55,I-PRECO,10216,10,12,783,1
12872,",",I-PRECO,10216,12,13,783,1
12873,79,I-PRECO,10216,13,15,783,1
12874,DESCRIÇÃO,O,10217,0,9,783,1
12875,DA,O,10217,10,12,783,1
12876,CACHAÇA,O,10217,13,20,783,1
12877,:,O,10217,20,21,783,1
12878,Cachaça,O,10217,22,29,783,1
12879,Leblon,B-NOME_BEBIDA,10217,30,36,783,1
12880,750ml,B-VOLUME,10217,37,42,783,1
12881,A,O,10218,0,1,783,1
12882,Cachaça,O,10218,2,9,783,1
12883,Leblon,B-NOME_BEBIDA,10218,10,16,783,1
12884,é,O,10218,17,18,783,1
12885,supervisionada,O,10218,19,33,783,1
12886,pelo,O,10218,34,38,783,1
12887,master,O,10218,39,45,783,1
12888,distiller,O,10218,46,55,783,1
12889,",",O,10218,55,56,783,1
12890,o,O,10218,57,58,783,1
12891,francês,O,10218,59,66,783,1
12892,Gilles,B-NOME_PESSOA,10218,67,73,783,1
12893,Merlet,I-NOME_PESSOA,10218,74,80,783,1
12894,",",O,10218,80,81,783,1
12895,que,O,10218,82,85,783,1
12896,",",O,10218,85,86,783,1
12897,após,O,10218,87,91,783,1
12898,vários,O,10218,92,98,783,1
12899,testes,O,10218,99,105,783,1
12900,",",O,10218,105,106,783,1
12901,desenvolveu,O,10218,107,118,783,1
12902,um,O,10218,119,121,783,1
12903,novo,O,10218,122,126,783,1
12904,processo,O,10218,127,135,783,1
12905,especial,O,10218,136,144,783,1
12906,para,O,10218,145,149,783,1
12907,a,O,10218,150,151,783,1
12908,marca,O,10218,152,157,783,1
12909,.,O,10218,157,158,783,1
12910,-,O,10219,0,1,783,1
12911,É,O,10220,0,1,783,1
12912,refinada,O,10220,2,10,783,1
12913,através,O,10220,11,18,783,1
12914,de,O,10220,19,21,783,1
12915,um,O,10220,22,24,783,1
12916,descanso,O,10220,25,33,783,1
12917,de,O,10220,34,36,783,1
12918,até,O,10220,37,40,783,1
12919,6,B-TEMPO_ARMAZENAMENTO,10220,41,42,783,1
12920,meses,I-TEMPO_ARMAZENAMENTO,10220,43,48,783,1
12921,em,O,10220,49,51,783,1
12922,barris,B-RECIPIENTE_ARMAZENAMENTO,10220,52,58,783,1
12923,de,I-RECIPIENTE_ARMAZENAMENTO,10220,59,61,783,1
12924,Cognac,I-RECIPIENTE_ARMAZENAMENTO,10220,62,68,783,1
12925,XO,I-RECIPIENTE_ARMAZENAMENTO,10220,69,71,783,1
12926,",",O,10220,71,72,783,1
12927,resultando,O,10220,73,83,783,1
12928,em,O,10220,84,86,783,1
12929,um,O,10220,87,89,783,1
12930,sabor,O,10220,90,95,783,1
12931,ultra,O,10220,96,101,783,1
12932,suave,O,10220,102,107,783,1
12933,.,O,10220,107,108,783,1
12934,Conheça,O,10221,0,7,783,1
12935,mais,O,10221,8,12,783,1
12936,a,O,10221,13,14,783,1
12937,Cachaça,O,10221,15,22,783,1
12938,Leblon,B-NOME_BEBIDA,10221,23,29,783,1
12939,.,O,10221,29,30,783,1
12940,A,O,10222,0,1,783,1
12941,Cachaça,O,10222,2,9,783,1
12942,Leblon,B-NOME_BEBIDA,10222,10,16,783,1
12943,é,O,10222,17,18,783,1
12944,supervisionada,O,10222,19,33,783,1
12945,pelo,O,10222,34,38,783,1
12946,master,O,10222,39,45,783,1
12947,distiller,O,10222,46,55,783,1
12948,",",O,10222,55,56,783,1
12949,o,O,10222,57,58,783,1
12950,francês,O,10222,59,66,783,1
12951,Gilles,B-NOME_PESSOA,10222,67,73,783,1
12952,Merlet,I-NOME_PESSOA,10222,74,80,783,1
12953,",",O,10222,80,81,783,1
12954,que,O,10222,82,85,783,1
12955,",",O,10222,85,86,783,1
12956,após,O,10222,87,91,783,1
12957,vários,O,10222,92,98,783,1
12958,testes,O,10222,99,105,783,1
12959,",",O,10222,105,106,783,1
12960,desenvolveu,O,10222,107,118,783,1
12961,um,O,10222,119,121,783,1
12962,novo,O,10222,122,126,783,1
12963,processo,O,10222,127,135,783,1
12964,especial,O,10222,136,144,783,1
12965,para,O,10222,145,149,783,1
12966,a,O,10222,150,151,783,1
12967,marca,O,10222,152,157,783,1
12968,.,O,10222,157,158,783,1
12969,Descanso,O,10223,0,8,783,1
12970,:,O,10223,8,9,783,1
12971,A,O,10223,10,11,783,1
12972,cachaça,O,10223,12,19,783,1
12973,Leblon,B-NOME_BEBIDA,10223,20,26,783,1
12974,é,O,10223,27,28,783,1
12975,refinada,O,10223,29,37,783,1
12976,através,O,10223,38,45,783,1
12977,de,O,10223,46,48,783,1
12978,um,O,10223,49,51,783,1
12979,descanso,O,10223,52,60,783,1
12980,de,O,10223,61,63,783,1
12981,até,O,10223,64,67,783,1
12982,6,B-TEMPO_ARMAZENAMENTO,10223,68,69,783,1
12983,meses,I-TEMPO_ARMAZENAMENTO,10223,70,75,783,1
12984,em,O,10223,76,78,783,1
12985,barris,B-RECIPIENTE_ARMAZENAMENTO,10223,79,85,783,1
12986,de,I-RECIPIENTE_ARMAZENAMENTO,10223,86,88,783,1
12987,Cognac,I-RECIPIENTE_ARMAZENAMENTO,10223,89,95,783,1
12988,XO,I-RECIPIENTE_ARMAZENAMENTO,10223,96,98,783,1
12989,",",O,10223,98,99,783,1
12990,resultando,O,10223,100,110,783,1
12991,em,O,10223,111,113,783,1
12992,um,O,10223,114,116,783,1
12993,sabor,O,10223,117,122,783,1
12994,ultra,O,10223,123,128,783,1
12995,suave,O,10223,129,134,783,1
12996,.,O,10223,134,135,783,1
12997,–,O,10224,0,1,783,1
12998,Filtragem,O,10224,2,11,783,1
12999,:,O,10224,11,12,783,1
13000,A,O,10224,13,14,783,1
13001,Leblon,B-NOME_BEBIDA,10224,15,21,783,1
13002,é,O,10224,22,23,783,1
13003,triplamente,O,10224,24,35,783,1
13004,filtrada,O,10224,36,44,783,1
13005,usando,O,10224,45,51,783,1
13006,um,O,10224,52,54,783,1
13007,processo,O,10224,55,63,783,1
13008,orgânico,O,10224,64,72,783,1
13009,exclusivo,O,10224,73,82,783,1
13010,desenvolvido,O,10224,83,95,783,1
13011,pela,O,10224,96,100,783,1
13012,família,O,10224,101,108,783,1
13013,Merlet,O,10224,109,115,783,1
13014,durante,O,10224,116,123,783,1
13015,séculos,O,10224,124,131,783,1
13016,de,O,10224,132,134,783,1
13017,produção,O,10224,135,143,783,1
13018,de,O,10224,144,146,783,1
13019,cognac,O,10224,147,153,783,1
13020,.,O,10224,153,154,783,1
13021,–,O,10225,0,1,783,1
13022,Engarrafamento,O,10225,2,16,783,1
13023,:,O,10225,16,17,783,1
13024,O,O,10225,18,19,783,1
13025,toque,O,10225,20,25,783,1
13026,final,O,10225,26,31,783,1
13027,é,O,10225,32,33,783,1
13028,o,O,10225,34,35,783,1
13029,engarrafamento,O,10225,36,50,783,1
13030,em,O,10225,51,53,783,1
13031,uma,O,10225,54,57,783,1
13032,garrafa,O,10225,58,65,783,1
13033,cristalina,O,10225,66,76,783,1
13034,de,O,10225,77,79,783,1
13035,luxo,O,10225,80,84,783,1
13036,.,O,10225,84,85,783,1
13037,Harmonize,O,10226,0,9,783,1
13038,a,O,10226,10,11,783,1
13039,seu,O,10226,12,15,783,1
13040,gosto,O,10226,16,21,783,1
13041,!,O,10226,21,22,783,1
13042,Volume,O,10227,0,6,783,1
13043,:,O,10227,6,7,783,1
13044,750,B-VOLUME,10227,8,11,783,1
13045,ml,I-VOLUME,10227,12,14,783,1
13046,GRADUAÇÃO,O,10228,0,9,783,1
13047,ALCOÓLICA,O,10228,10,19,783,1
13048,:,O,10228,19,20,783,1
13049,40%,B-GRADUACAO_ALCOOLICA,10228,21,24,783,1
13050,Madeira,O,10229,0,7,783,1
13051,:,O,10229,7,8,783,1
13052,Carvalho,B-TIPO_MADEIRA,10229,9,17,783,1
13053,Francês,I-TIPO_MADEIRA,10229,18,25,783,1
13054,VISÃO,O,10230,0,5,783,1
13055,:,O,10230,5,6,783,1
13056,incolor,B-CARACTERISTICA_SENSORIAL_COR,10230,7,14,783,1
13057,OLFATO,O,10231,0,6,783,1
13058,:,O,10231,6,7,783,1
13059,frutado,B-CARACTERISTICA_SENSORIAL_AROMA,10231,8,15,783,1
13060,PALADAR,O,10232,0,7,783,1
13061,:,O,10232,7,8,783,1
13062,elegante,O,10232,9,17,783,1
13063,",",O,10232,17,18,783,1
13064,fresco,O,10232,19,25,783,1
13065,NOME,O,10464,0,4,793,1
13066,DA,O,10464,5,7,793,1
13067,CACHAÇA,O,10464,8,15,793,1
13068,:,O,10464,15,16,793,1
13069,Cachaça,O,10464,17,24,793,1
13070,Pirajá,B-NOME_BEBIDA,10464,25,31,793,1
13071,750ml,B-VOLUME,10464,32,37,793,1
13072,PREÇO,O,10465,0,5,793,1
13073,:,O,10465,5,6,793,1
13074,R$,B-PRECO,10465,7,9,793,1
13075,83,I-PRECO,10465,10,12,793,1
13076,",",I-PRECO,10465,12,13,793,1
13077,0,I-PRECO,10465,13,15,793,1
13078,DESCRIÇÃO,O,10466,0,9,793,1
13079,DA,O,10466,10,12,793,1
13080,CACHAÇA,O,10466,13,20,793,1
13081,:,O,10466,20,21,793,1
13082,Cachaça,O,10466,22,29,793,1
13083,Pirajá,B-NOME_BEBIDA,10466,30,36,793,1
13084,750ml,B-VOLUME,10466,37,42,793,1
13085,A,O,10467,0,1,793,1
13086,Cachaça,O,10467,2,9,793,1
13087,Pirajá,B-NOME_BEBIDA,10467,10,16,793,1
13088,é,O,10467,17,18,793,1
13089,produzida,O,10467,19,28,793,1
13090,no,O,10467,29,31,793,1
13091,engenho,O,10467,32,39,793,1
13092,de,O,10467,40,42,793,1
13093,Paraty,B-NOME_LOCAL,10467,43,49,793,1
13094,",",O,10467,49,50,793,1
13095,a,O,10467,51,52,793,1
13096,cana,O,10467,53,57,793,1
13097,é,O,10467,58,59,793,1
13098,moída,O,10467,60,65,793,1
13099,pela,O,10467,66,70,793,1
13100,roda,O,10467,71,75,793,1
13101,d’água,O,10467,76,82,793,1
13102,e,O,10467,83,84,793,1
13103,sua,O,10467,85,88,793,1
13104,fermentação,O,10467,89,100,793,1
13105,natural,O,10467,101,108,793,1
13106,.,O,10467,108,109,793,1
13107,-,O,10468,0,1,793,1
13108,Elaborado,O,10469,0,9,793,1
13109,a,O,10469,10,11,793,1
13110,partir,O,10469,12,18,793,1
13111,de,O,10469,19,21,793,1
13112,safras,O,10469,22,28,793,1
13113,selecionadas,O,10469,29,41,793,1
13114,e,O,10469,42,43,793,1
13115,da,O,10469,44,46,793,1
13116,casta,O,10469,47,52,793,1
13117,mais,O,10469,53,57,793,1
13118,nobre,O,10469,58,63,793,1
13119,da,O,10469,64,66,793,1
13120,fermentação,O,10469,67,78,793,1
13121,",",O,10469,78,79,793,1
